row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_Y-EV_1_CTRL_Run88.mzML Peak area,2024_POS_Y-p9_3_Run155.mzML Peak area,2024_POS_Y-p9_1_Run100.mzML Peak area,2024_POS_Y-EV_2_CTRL_Run117.mzML Peak area,2024_POS_Y-p9_2_Run120.mzML Peak area,2024_POS_Y-EV_3_CTRL_Run138.mzML Peak area,Unnamed: 19
1158,754.5347604115118,8.472994,,,,,,,,,,,0.0,41817.836,2000365.4,0.0,2349692.5,1390351.0,
778,754.5349166830923,6.6509203999999995,,,,,,,,,,,0.0,1374883.9,0.0,0.0,0.0,0.0,
792,754.5349267858772,6.8535285,,,,,,,,,,,0.0,1934821.9,0.0,0.0,0.0,0.0,
1453,754.5349950521953,10.272718,,,,21.0,53.0,[M+Na]+,,2.0,1460;1453,731.54565,0.0,768467.0,10384246.0,55529.98,16050519.0,11984793.0,
1249,754.5350808904362,9.024766,,,,,,,,,,,0.0,0.0,463059.5,0.0,931487.3,1908455.8,
1429,755.0366753916129,10.279342,,,,,,,,,,,0.0,0.0,264052.62,0.0,575310.44,235595.92,
1110,755.5382246134075,8.281541,,,,,,,,,,,0.0,219529.89,71985.95,0.0,1547280.4,792021.3,
1440,755.5385580867453,10.271980000000001,,,,,,,,,,,0.0,335495.16,4192591.0,0.0,7236775.0,4970238.5,
1111,756.545260860539,8.279807,,,,,,,,,,,0.0,43135.453,7565.2627,11546.606000000002,402157.7,138369.64,
1364,758.2214934236546,9.857092999999999,,,,41.0,,,,,,,0.0,0.0,35194692.0,0.0,31960892.0,34480764.0,
874,758.5686181713405,7.4407806,,,,,,,,,,,0.0,62186692.0,2975324.5,15424853.0,83289.5,13284917.0,
847,758.5687389253885,7.297891,,,,,,,,,,,0.0,50671980.0,6955608.0,4897185.0,25752.71,2900868.2,
985,758.5687861535289,7.7677712,,,,,,,,,,,0.0,326350240.0,390050.56,3930788.5,9378.124,864617.0,
1497,758.5689678694164,10.380175,,,,36.0,,,,,,,0.0,9706352.0,13266625.0,379567.53,40679396.0,25912510.0,
1095,758.5691927687967,8.207153,,,,,,,,,,,0.0,13183742.0,104492.47,700090.4,249298.31,571292.56,
1496,759.5723359376503,10.387126,,,,,,,,,,,0.0,4728335.5,5494874.0,151117.14,19390482.0,12369838.0,
882,760.5126452835823,7.455697,,,,,,,,,,,0.0,7666611.5,4357.7085,9861.943000000001,5829.615,554085.0,
1485,760.5813604990296,10.355158,,,,,,,,,,,0.0,70828.97,23945320.0,30968244.0,2378932.0,22335590.0,
908,760.5839397855333,7.465578599999999,,,,,,,,,,,57180.965,0.0,3481608.5,1787734.1,8588756.0,3036411.5,
1035,760.5842785499087,7.9394326,,,,,,,,,,,21172.433999999997,0.0,128456130.0,49015572.0,3073496.5,2048001.4,
1057,760.5844207499631,8.064452000000001,,,,,,,,,,,0.0,0.0,38581316.0,137443440.0,3071425.8,2741504.0,
1124,760.5844882821926,8.272292,,,,,,,,,,,0.0,0.0,25235428.0,25167976.0,1838275.0,18703440.0,
1367,761.2197390654989,9.857092999999999,,,,41.0,,,,,,,0.0,0.0,10129930.0,0.0,9208235.0,9914109.0,
1238,761.626395449245,9.010075,,,,,,,,,,,0.0,0.0,336157.88,0.0,824856.6,424305.4,
1368,762.2180672100086,9.857092999999999,,,,41.0,,,,,,,0.0,0.0,4674463.0,0.0,4228849.5,4527833.0,
897,762.5263349310907,7.4446525999999995,,,,,,,,,,,0.0,117126.5,11915921.0,14323998.0,1086945.6,10546091.0,
1489,762.5910352780348,10.363017,,,,,,,,,,,0.0,0.0,2233425.8,3148920.5,84017.2,2626181.2,
1360,763.2173110458267,9.8545885,,,,41.0,,,,,,,0.0,0.0,1676759.5,0.0,1485924.6,1629418.2,
1483,763.5937132045277,10.348774,,,,,,,,,,,0.0,0.0,291907.2,716224.75,0.0,198704.94,
1058,763.5956156458141,8.056527,,,,,,,,,,,0.0,0.0,687979.1,3194627.8,29214.615,61918.515999999996,
1336,764.6756292770766,9.736550999999999,,,,,,,,,,,0.0,2477610.2,561258.7,757521.9,0.0,627538.0,
998,768.4935406640892,7.8338337,,,,,,,,,,,0.0,0.0,410804.66,0.0,952206.8,743040.75,
1042,768.493607887695,7.940028999999999,,,,,,,,,,,0.0,0.0,373815.53,0.0,830643.3,726098.2,
1333,769.6310218887528,9.673349,,,,,,,,,,,0.0,2576014.8,426843.34,604908.94,0.0,475717.1,
1119,770.5085175478697,8.295828,,,,,,,,,,,0.0,0.0,0.0,0.0,345149.28,183618.61,
1460,770.5086836534529,10.290631,,,,21.0,53.0,[M+K]+,,2.0,1453;1460,731.54565,0.0,126971.18,1530926.1,0.0,2373253.0,1798030.8,
1159,770.5087027448458,8.500478,,,,,,,,,,,0.0,0.0,5652.029,0.0,246120.97,223049.86,
1463,771.5127532229834,10.28549,,,,21.0,,,,,,,277834.22,23596.176,693760.06,0.0,1063839.1,775494.6,
992,771.6447979216191,7.820727000000001,,,,3.0,,,,,,,189537.14,298743.12,46216.977,141520.83,31219.053,51069.625,
977,771.6448903640477,7.7669697,,,,13.0,,,,,,,189537.14,473059.38,168259.92,211581.81,34683.758,123222.42,
1245,771.6468784094692,9.013836,,,,,,,,,,,0.0,0.0,1751507.6,2632344.2,2228675.5,1910253.9,
1143,776.2310922201586,8.43903,,,,,,,,,,,0.0,0.0,57116.418,0.0,60930.17,42529.234000000004,
1050,776.231503257541,7.9898667,,,,,,,,,,,0.0,0.0,57643.195,0.0,66993.81,72953.664,
1207,776.2316321933664,8.797119,,,,,,,,,,,271148.03,364890.88,392233.62,347814.5,405531.7,418581.34,
887,780.5504178412599,7.440606599999999,,,,78.0,,,,,,,0.0,8982894.0,447718.47,1146883.1,8371.402,680038.75,
848,780.5506195452928,7.2935243000000005,,,,,,,,,,,0.0,3355859.2,340241.47,390095.72,0.0,270703.84,
1459,780.5508322458516,10.283432000000001,,,,,,,,,,,0.0,2618125.5,922318.5,153081.08,4732604.0,2441725.0,
1038,780.5516656144041,7.9406757,,,,,,,,,,,0.0,8845953.0,50954.81,405276.72,0.0,65014.52,
1003,780.5517465351892,7.839444599999999,,,,3.0,,,,,,,0.0,6753635.0,40750.164,543249.06,0.0,49371.64,
1470,781.5540741773026,10.281369,,,,,,,,,,,0.0,1442992.8,232528.67,53598.137,1947036.2,1200188.0,
1032,781.55417056037,7.915044,,,,,,,,,,,0.0,3388316.8,26913.129,143468.05,0.0,20746.729,
1012,781.5543774603944,7.838025599999999,,,,,,,,,,,0.0,3045966.2,20091.5,193619.98,0.0,33040.895,
814,781.5566017529977,7.0786448,,,,,,,,,,,0.0,206254.58,23941.23,22908.928,43981.18,31945.327999999998,
1455,782.5637698334576,10.273516,,,,,,,,,,,0.0,398611.5,5148268.0,8723049.0,783633.6,4344592.0,
891,782.5645354124306,7.4590573000000004,,,,35.0,,,,,,,5243.3374,14911.979,443413.78,589512.5,904075.0,558952.7,
1093,782.5650807525985,8.286083999999999,,,,,,,,,,,0.0,5167.839,3997811.8,9607076.0,77218.016,1024959.8,
1002,782.5655322758487,7.8365026,,,,,,,,,,,0.0,0.0,2028625.6,2746503.0,117927.34,68221.71,
850,782.5657850198771,7.2955375,,,,,,,,,,,0.0,0.0,109823.45,116284.98,336474.5,150474.58,
1039,782.5659004336297,7.942194000000001,,,,,,,,,,,0.0,0.0,2076130.8,5259829.5,205320.31,108974.664,
1252,782.5663233411842,9.033462,,,,,,,,,,,0.0,0.0,362796.6,205410.14,0.0,365611.03,
883,783.5681000536388,7.4468727,,,,,,,,,,,0.0,32622.91,212104.39,272658.06,423168.16,258448.8,
1094,783.5686348110607,8.276098,,,,,,,,,,,0.0,9005.0625,1160890.5,4577969.5,29196.475,401347.47,
1359,784.2365310102768,9.851875999999999,,,,41.0,,,,,,,0.0,0.0,2621999.0,0.0,2435294.5,2567874.5,
1090,784.573428471581,8.274872,,,,,,,,,,,0.0,0.0,256539.39,1103933.4,0.0,46568.625,
1369,785.2372945995577,9.857092999999999,,,,41.0,,,,,,,0.0,0.0,1932097.8,0.0,1787814.2,1858421.9,
1026,786.6002368181016,7.8625607,,,,,,,,,,,43624.465,17809.316000000003,1375032.6,8650642.0,1502331.0,347290.56,
971,786.6003367543484,7.752439999999999,,,,,,,,,,,17754.584,20499.808999999997,5740674.0,1763028.0,1453278.1,707924.2,
1490,786.6003502593643,10.348677,,,,,,,,,,,0.0,0.0,3169013.8,898741.44,189966.47,429101.8,
890,786.60044653348,7.437539599999999,,,,,,,,,,,37094.676,49792.723,760147.7,2905196.2,4511180.0,5181988.5,
1274,787.6434584900318,9.079483999999999,,,,,,,,,,,0.0,0.0,401291.12,0.0,1064364.8,756931.06,
1046,788.6154093727887,7.952313,,,,,,,,,,,5559.608,336651.2,10275308.0,10115479.0,6392661.5,5226828.0,
881,788.615520108066,7.442532000000001,,,,,,,,,,,7637.922,373304.1,67975070.0,3932599.0,5512056.0,5588519.0,
1076,788.6155279768178,8.084537,,,,,,,,,,,0.0,205896.31,11008352.0,746850.75,22031598.0,6218971.0,
1270,789.6566754250499,9.077002,,,,,,,,,,,0.0,0.0,348225.6,0.0,986796.44,486062.97,
103,793.1221868166584,0.3723866,,,,43.0,,,,,,,104480.98,287750.94,247938.44,878028.56,686201.7,1531218.4,
1292,794.7207389571698,9.25505,,,,,,,,,,,1081114.2,0.0,101330.914,0.0,139873.84,74762.59,
1240,794.7218266775377,9.054246000000001,,,,,,,,,,,4981026.5,0.0,41456.613,0.0,52042.765999999996,26473.812,
1123,794.7225269157962,8.313669,,,,,,,,,,,750367.56,0.0,0.0,0.0,0.0,0.0,
1469,796.5249879900725,10.299363,,,,,,,,,,,0.0,581513.56,78389.33,0.0,799691.2,265520.22,
1267,797.6625960144057,9.06377,,,,,,,,,,,0.0,0.0,503187.3,660866.75,474852.22,656419.25,
1457,798.5375148587452,10.276792,,,,,,,,,,,14915.798999999999,0.0,763365.94,1671937.4,6989.7896,611549.0,
1001,798.5394824155983,7.881361500000001,,,,,,,,,,,0.0,0.0,104435.695,115027.695,0.0,0.0,
1031,798.5397774295428,7.936961999999999,,,,,,,,,,,0.0,0.0,220777.39,474686.34,0.0,0.0,
1092,798.5398789200915,8.272383999999999,,,,,,,,,,,0.0,0.0,155570.23,242181.56,0.0,22511.96,
1241,799.6776704439183,9.03423,,,,,,,,,,,9051329.0,0.0,392106.03,0.0,331750.78,169242.33,
895,808.5820875957771,7.442483,,,,,,,,,,,16959.627,0.0,173406.28,248213.38,441825.62,273623.5,
852,810.5970293096934,7.296942,,,,,,,,,,,0.0,0.0,479146.6,29021.26,226240.8,154437.72,
1445,810.5974067398784,10.268533999999999,,,,21.0,,,,,,,0.0,0.0,1471624.5,300887.16,1680705.0,1517913.5,
1044,810.5975533290286,7.941594,,,,,,,,,,,0.0,20977.952999999998,504227.9,319715.75,412524.0,263947.28,
1007,810.5976630522624,7.8373550000000005,,,,,,,,,,,0.0,6305.2905,334084.47,198305.4,249873.28,151585.86,
1101,810.5978448833478,8.276216,,,,82.0,,,,,,,0.0,0.0,601604.5,80521.695,371799.5,387185.84,
894,810.5978881264874,7.4434447,,,,,,,,,,,0.0,22846.691000000003,1931831.0,322267.38,1023401.7,1125729.8,
901,811.6008194278157,7.442671000000001,,,,,,,,,,,0.0,0.0,954773.3,149519.53,502515.53,563667.7,
1242,815.651672721084,9.0236225,,,,,,,,,,,1147105.5,0.0,10748.676000000001,0.0,16539.451,10492.066,
1082,818.5897932026379,8.230417999999998,,,,,,,,,,,0.0,0.0,808780.56,0.0,2176073.0,1740910.1,
1424,818.7225342468312,10.192883,,,,5.0,,,,,,,0.0,0.0,224759.42,364073.97,137584.72,66170.45,
1383,818.7226341015622,9.946236,,,,,,,,,,,0.0,0.0,799286.56,1008222.0,510678.8,310499.9,
1163,818.7226491643701,8.511451,,,,,,,,,,,0.0,0.0,620667.4,737445.3,470469.66,89708.24,
1339,818.7226890868857,9.747662,,,,,,,,,,,0.0,0.0,5150915.5,6651686.0,4091191.2,2366176.0,
1135,818.7228912325908,8.414547,,,,,,,,,,,0.0,0.0,257176.72,763831.6,99671.23,26367.016,
1136,819.7255259386043,8.432979,,,,,,,,,,,0.0,0.0,130617.19,117967.26,47474.22,0.0,
1417,819.7258367019148,10.184292999999998,,,,,,,,,,,0.0,0.0,115089.25,133839.56,57706.055,10189.365,
1162,819.7260550166761,8.516094,,,,,,,,,,,0.0,0.0,75914.516,272625.56,215524.31,4507.7783,
1335,819.726096587025,9.738227,,,,,,,,,,,0.0,0.0,1028712.7,3838539.2,2350030.5,675788.6,
1420,820.7355888165391,10.180555,,,,5.0,,,,,,,548282.4,0.0,142355.97,5408.134,90310.14,82319.87,
1307,820.73612186215,9.443202000000001,,,,,,,,,,,446549.56,0.0,4229209.0,120666.21,3205159.2,440419.7,
1338,820.736762524367,9.737356,,,,,,,,,,,7731178.0,0.0,599484.7,0.0,997657.06,1004913.5,
1313,820.7378410327713,9.49547,,,,,,,,,,,1017804.25,0.0,1260384.0,0.0,963288.0,3094570.5,
1412,823.6777185673242,10.169353,,,,,,,,,,,0.0,0.0,288657.5,723195.75,172548.97,77010.5,
1331,823.6779639403927,9.642694,,,,,,,,,,,0.0,0.0,3297702.0,7336258.0,3250308.8,937517.2,
1423,825.6909546134259,10.181778,,,,,,,,,,,837842.3,0.0,172196.97,13295.264,123094.11,91423.24,
1325,825.6924023275677,9.634174,,,,,,,,,,,4307504.0,0.0,869457.2,0.0,1051839.9,3104920.5,
1268,825.6934278328965,9.063823,,,,,,,,,,,148182.66,0.0,323456.06,58253.402,630442.94,588235.3,
1269,826.697025601556,9.064039999999999,,,,,,,,,,,69320.586,0.0,196937.55,5940.62,295207.22,312304.0,
1330,827.7017458639717,9.63032,,,,,,,,,,,1583285.9,0.0,70745.02,0.0,95615.93,176235.89,
1426,827.7048696776964,10.194208,,,,,,,,,,,202997.34,0.0,0.0,0.0,0.0,0.0,
1264,827.704959093049,9.049707000000001,,,,,,,,,,,1046745.3,0.0,18719.16,0.0,76939.8,132655.39,
1434,831.4978540500647,10.264561,,,,,,,,,,,0.0,2199084.2,425354.66,729309.5,13036.537,549791.2,
1380,832.2399428334029,9.95934,,,,,,,,,,,850548.6,0.0,615718.8,701243.4,860181.44,590597.5,
1303,836.7324698993265,9.39558,,,,,,,,,,,0.0,7252.7686,747109.75,0.0,1762372.1,1722780.1,
1215,841.6884739958005,8.841794,,,,,,,,,,,0.0,0.0,81786.47,0.0,367095.28,177281.89,
1308,841.6892157192677,9.404144,,,,,,,,,,,0.0,78208.64,1672418.6,5523.411,2908360.2,2633509.2,
1310,842.6925058617453,9.452485000000001,,,,,,,,,,,0.0,11224.563999999998,594777.1,0.0,1038616.3,1455055.0,
1160,846.7536030625197,8.497334500000001,,,,,,,,,,,0.0,0.0,0.0,6120533.5,0.0,0.0,
1134,846.753653837618,8.371673,,,,,,,,,,,0.0,0.0,0.0,5262442.5,0.0,0.0,
1389,846.7536861220474,9.997872000000001,,,,7.0,50.0,[M+NH4]+,,2.0,1389;1391,828.71993,0.0,0.0,732613.44,0.0,725382.06,712266.75,
1422,846.7536988813092,10.186971,,,,5.0,52.0,[M+NH4]+,,2.0,1419;1422,828.71987,0.0,0.0,991701.25,0.0,799573.2,806771.8,
1345,846.7537153099826,9.766864,,,,,,,,,,,0.0,0.0,296994.16,0.0,273506.56,451544.62,
1261,846.753735937345,9.063493,,,,,,,,,,,0.0,0.0,0.0,175276.52,0.0,0.0,
1384,847.757195370799,9.997575999999999,,,,,,,,,,,0.0,0.0,429436.62,0.0,384771.47,430077.06,
1347,847.7572353165732,9.771958,,,,,,,,,,,0.0,0.0,149287.75,0.0,119827.02,194732.39,
1357,848.2697963577252,9.821109,,,,,,,,,,,0.0,0.0,63589.277,0.0,40039.598,65075.117,
1205,848.2709937713404,8.794898,,,,26.0,,,,,,,0.0,0.0,1114133.9,0.0,1079198.6,1012418.44,
1133,848.7689347847873,8.376289,,,,,,,,,,,0.0,2003221.9,0.0,3407491.5,67015.17,0.0,
1157,848.7689410325963,8.493389,,,,,,,,,,,0.0,2374591.5,0.0,3982338.2,559957.9,0.0,
1260,848.7690387414592,9.043969,,,,,,,,,,,0.0,246439.66,0.0,196728.78,54943.777,0.0,
1206,849.2717053968962,8.794898,,,,26.0,,,,,,,0.0,0.0,886529.25,0.0,868128.1,817764.9,
1145,849.772671392081,8.435725999999999,,,,,,,,,,,0.0,201607.42,0.0,2080241.6,315674.88,0.0,
1262,849.7727801901401,9.025288,,,,,,,,,,,0.0,75129.66,0.0,271582.28,15384.06,0.0,
1208,850.2710346351913,8.797042,,,,26.0,,,,,,,0.0,0.0,711930.5,0.0,707538.2,652642.75,
1236,851.7090446634588,9.008196,,,,,,,,,,,0.0,0.0,0.0,2041789.2,0.0,0.0,
1419,851.7090727995682,10.181266,,,,5.0,52.0,[M+Na]+,,2.0,1419;1422,828.71987,0.0,0.0,1096333.0,0.0,975922.25,937605.75,
1120,851.7091447454201,8.298554,,,,,,,,,,,0.0,0.0,0.0,1670032.1,0.0,0.0,
1391,851.7092065960795,10.015767,,,,7.0,50.0,[M+Na]+,,2.0,1389;1391,828.71993,0.0,0.0,774860.7,0.0,871167.2,943898.1,
1237,852.7127521563492,9.008196,,,,,,,,,,,0.0,0.0,0.0,1305486.9,0.0,0.0,
1106,852.7135092950891,8.283446000000001,,,,,,,,,,,0.0,0.0,0.0,997190.94,0.0,0.0,
1431,853.4803787977487,10.2602005,,,,,,,,,,,0.0,628931.44,108568.85,241367.73,0.0,131287.45,
1118,853.7239000585707,8.289606,,,,,,,,,,,0.0,381377.3,0.0,1206666.5,0.0,0.0,
1243,853.7246329833373,9.025358,,,,,,,,,,,0.0,2833616.2,0.0,1901114.5,918056.44,5466.5415,
1250,854.7279987662137,9.024975999999999,,,,,,,,,,,0.0,1618047.9,0.0,1585622.2,177313.5,0.0,
1432,859.5296265222896,10.2658615,,,,,,,,,,,0.0,1091349.6,663996.0,1350688.1,758440.5,401004.3,
888,859.5299393957595,7.4395313,,,,,,,,,,,0.0,0.0,157755.17,1780800.9,1339419.4,0.0,
1131,864.7630260467755,8.43332,,,,,,,,,,,0.0,332314.94,100859.016,105863.47,0.0,21869.81,
1337,864.7635023719275,9.731568,,,,,,,,,,,0.0,126280.25,0.0,0.0,0.0,0.0,
1266,864.7641538819589,9.0092125,,,,,,,,,,,0.0,67039.51,89185.945,60844.105,0.0,65351.234000000004,
1186,864.7642008947512,8.698286,,,,,,,,,,,0.0,2898383.5,378857.56,890654.6,0.0,230309.33,
1219,869.7197922839115,8.884183,,,,,,,,,,,0.0,3485154.0,1745176.1,1077440.0,0.0,980263.94,
1334,869.719849595302,9.668446000000001,,,,,,,,,,,0.0,976589.44,6766.5747,62305.734000000004,0.0,5345.763000000001,
1233,869.7199887623523,9.007143,,,,,,,,,,,0.0,2581660.5,1569097.8,4123762.2,0.0,2535882.0,
1231,870.7234228842781,9.007143,,,,,,,,,,,0.0,1069563.8,813476.8,2357435.2,0.0,597337.75,
1187,878.7419421871542,8.698286,,,,,,,,,,,0.0,2817677.5,86613.89,807665.8,0.0,205726.81,
1132,878.743398862786,8.424845,,,,,,,,,,,0.0,571134.94,161589.25,185973.42,0.0,58396.566,
1258,879.7404147688553,9.05176,,,,,,,,,,,7410.213000000001,989874.94,0.0,709943.5,372985.56,15259.132,
1188,879.7449662878847,8.669236999999999,,,,,,,,,,,0.0,1940745.0,113736.766,295276.47,0.0,57810.05,
1436,881.5113115051503,10.266176,,,,,,,,,,,0.0,329652.88,187081.28,435602.5,192907.0,92563.12,
1427,883.6990451570506,10.205603,,,,,,,,,,,0.0,256894.12,0.0,0.0,0.0,0.0,
1181,883.6990632909681,8.709657,,,,,,,,,,,0.0,2946802.8,331949.72,529929.2,0.0,363072.44,
1437,887.5615002121338,10.27183,,,,,,,,,,,0.0,598125.75,402167.03,255529.5,59275.937999999995,114691.39,
1299,906.2586627472224,9.341887,,,,,,,,,,,29653048.0,205408.02,0.0,29214458.0,0.0,0.0,
1247,907.7717061701613,9.014794,,,,,,,,,,,0.0,0.0,767179.6,0.0,0.0,0.0,
1223,908.2378639080157,8.919152,,,,22.0,,,,,,,0.0,0.0,2922760.0,0.0,2907346.0,2874251.0,
1224,909.2385536174485,8.919152,,,,22.0,,,,,,,0.0,0.0,2525803.0,0.0,2492068.5,2469205.8,
1296,909.2572810872726,9.351272,,,,,,,,,,,13038005.0,11747.99,0.0,12872180.0,0.0,0.0,
1225,910.2368635924913,8.919152,,,,22.0,,,,,,,0.0,0.0,2246131.5,0.0,2215794.2,2220510.8,
1297,910.2559065207648,9.3466015,,,,,,,,,,,6685766.5,0.0,0.0,6723696.5,0.0,0.0,
1226,911.2367023700681,8.919152,,,,22.0,,,,,,,0.0,0.0,1243402.8,0.0,1229183.1,1232577.8,
1298,911.2560817996994,9.3466015,,,,,,,,,,,2769361.8,0.0,0.0,2716142.2,0.0,0.0,
106,921.2298005929342,0.37401387,,,,43.0,,,,,,,1280567.9,53815.28,5546.666,1220922.8,237692.81,991884.7,
1217,924.2679805471594,8.8599205,,,,39.0,,,,,,,0.0,0.0,100789.32,0.0,86373.234,89302.2,
1152,924.268288805296,8.480767,,,,,,,,,,,228135.66,339234.12,938630.56,257876.8,746015.0,638653.4,
1272,924.2686520173962,9.078741,,,,65.0,,,,,,,0.0,22384.75,165460.3,0.0,107813.18,94983.23,
1306,924.268899150966,9.423289,,,,,,,,,,,118853.4,111851.58,162715.28,156495.36,204606.38,179635.25,
1291,924.2696218744384,9.225454,,,,,,,,,,,8955.385,0.0,45508.44,11810.482,35658.46,50908.28,
1290,925.2694765663364,9.199035,,,,,,,,,,,0.0,0.0,40263.145,0.0,41341.055,41630.312000000005,
1273,925.2696084150197,9.078741,,,,65.0,,,,,,,0.0,10808.673,144528.9,0.0,96150.07,81001.62,
1218,925.269615995342,8.8599205,,,,39.0,,,,,,,0.0,0.0,83487.07,0.0,70243.195,77257.89,
1304,925.2696237275536,9.423175,,,,,,,,,,,69164.47,94885.21,124601.125,102618.07,173508.6,145311.61,
1216,926.2679873830366,8.8579645,,,,,,,,,,,0.0,0.0,73086.15,0.0,66467.34,61204.883,
1271,926.2681097081532,9.078741,,,,,,,,,,,0.0,10328.07,123363.12,0.0,73169.68,81685.94,
1294,932.2739387377843,9.31715,,,,,,,,,,,1623033.0,0.0,0.0,1613797.5,0.0,0.0,
1277,980.2776799896291,9.10182,,,,23.0,,,,,,,1355924.4,0.0,1107415.5,1094574.1,985704.0,1056863.1,
1421,980.277685146028,10.184133000000001,,,,,,,,,,,0.0,699257.2,0.0,0.0,0.0,0.0,
1193,980.2777843522628,8.711672,,,,16.0,,,,,,,33355976.0,0.0,17913374.0,31208452.0,16279993.0,10790431.0,
1275,981.2784531641477,9.098647,,,,,,,,,,,936598.2,0.0,1309316.9,647247.75,657780.0,635925.8,
1191,981.278540982408,8.717456,,,,16.0,,,,,,,31743054.0,0.0,17098736.0,29623432.0,15421156.0,6033700.5,
1405,982.2567153033842,10.132594000000001,,,,62.0,,,,,,,0.0,0.0,205798.81,0.0,136691.73,132882.12,
1392,982.2567283984656,10.02702,,,,7.0,,,,,,,0.0,0.0,995483.5,0.0,862902.06,888809.8,
1194,982.2769569236157,8.711672,,,,16.0,,,,,,,29289848.0,0.0,15827587.0,27378262.0,12052618.0,9468403.0,
1407,983.2573870488671,10.132786999999999,,,,,,,,,,,0.0,0.0,205073.72,0.0,127944.09,124601.164,
1406,984.2558316871435,10.137227000000001,,,,62.0,,,,,,,0.0,0.0,176973.61,0.0,109249.64,108496.805,
1302,998.2869713910643,9.38149,,,,,,,,,,,0.0,0.0,59637.585999999996,0.0,54238.96,56041.99,
1283,998.2876270283814,9.105628999999999,,,,23.0,,,,,,,210539.17,262537.22,911603.2,210639.73,756074.1,716133.8,
1322,998.2877111453819,9.568732,,,,74.0,,,,,,,0.0,43055.39,211151.64,17669.365,166411.73,192570.25,
1285,999.2886800726654,9.104261,,,,,,,,,,,199061.88,256266.83,862406.7,194213.67,718756.4,680705.4,
1301,1000.2873630228677,9.38149,,,,,,,,,,,0.0,0.0,47480.742,0.0,51319.0,42787.47,
1324,1000.287416090502,9.569723,,,,74.0,,,,,,,0.0,36473.324,183791.7,10947.483999999999,146048.94,163792.75,
1352,1072.3061023915238,9.812866,,,,45.0,,,,,,,167549.17,194828.81,443711.03,206285.47,364415.16,399724.38,
1213,1072.3075537011753,8.830943,,,,9.0,,,,,,,1522611.8,2311477.2,3662772.5,1858196.8,3638284.5,3503198.0,
1353,1073.307452288985,9.813286999999999,,,,45.0,,,,,,,180969.55,200889.53,458629.28,218483.97,386740.75,413819.16,
1211,1073.3083105692058,8.829562,,,,9.0,,,,,,,1582908.9,2373838.0,3749240.8,1901026.4,3699938.8,3571593.2,
1351,1074.3065722108902,9.810752,,,,45.0,,,,,,,171581.22,198043.66,434959.3,211660.25,365332.25,423589.75,
1212,1074.3068411703114,8.829562,,,,9.0,,,,,,,1535107.8,2263341.0,3651845.5,1864529.9,3635431.2,3491090.5,
1341,1128.3157359436955,9.727872999999999,,,,,,,,,,,0.0,1845320.4,6258.2515,6087272.5,1580458.1,0.0,
1314,1128.3157973689335,9.496021,,,,,,,,,,,0.0,1899982.0,200778.0,1134378.5,1574344.5,123561.055,
1376,1128.315805993889,9.953397,,,,,,,,,,,0.0,3857866.0,0.0,1921627.0,1003948.56,0.0,
1408,1128.3158644616894,10.156559,,,,11.0,,,,,,,0.0,339790.44,0.0,383831.7,238493.73,0.0,
1315,1129.316489697988,9.514941,,,,,,,,,,,0.0,2116141.2,182437.7,1233677.0,1770575.6,107397.26,
1342,1129.3165006094011,9.734808000000001,,,,,,,,,,,0.0,945584.8,54103.152,6712250.0,1607178.1,0.0,
1377,1129.3165154293781,9.953397,,,,,,,,,,,0.0,4208524.5,0.0,2124634.0,1187683.8,0.0,
1411,1129.316545723811,10.162461,,,,11.0,,,,,,,0.0,357490.38,0.0,422659.84,265794.06,0.0,
1316,1130.314444890056,9.514941,,,,,,,,,,,0.0,2128950.0,97855.46,1430909.2,1724422.6,118375.01,
1343,1130.3147102256842,9.752482,,,,,,,,,,,0.0,2040368.9,34153.02,6996168.5,1785366.9,0.0,
1410,1130.3150219884856,10.159958999999999,,,,11.0,,,,,,,0.0,373892.28,0.0,421330.53,272460.5,0.0,
1378,1130.3150706711294,9.953397,,,,,,,,,,,0.0,4256468.0,0.0,2133055.8,1110519.9,0.0,
1344,1131.314221758086,9.744766,,,,,,,,,,,0.0,1384041.1,0.0,4910581.0,1141701.9,0.0,
1340,1132.312584460307,9.744766,,,,,,,,,,,0.0,393905.44,0.0,3114183.8,666653.2,0.0,
1373,1146.3259865461932,9.865819,,,,44.0,,,,,,,913672.56,1211283.1,1296288.0,1229718.5,1243743.5,1286834.1,
1372,1147.3267772735333,9.865567,,,,44.0,,,,,,,1010159.3,1301532.2,1400700.8,1330412.8,1305423.8,1407827.5,
1371,1148.3256362764978,9.865186,,,,44.0,,,,,,,1010656.44,1310864.0,1414499.2,1336483.4,1347272.1,1409644.4,
