row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,POS_TJGIp1_3_Run179.mzML Peak area,POS_TJGIp1_1_Run49.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp1_2_Run105.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,
4250,154.00470837614077,10.569631,,,,,,,,,,,1209043.2,1104252.2,388255.0,374865.62,147887.9,720229.2,
644,154.1226371658523,2.9546316,,,,132,,,,,,,376483.47,441926.4,774627.06,811866.06,664276.75,630885.1,
4268,154.9899970600273,10.841946,,,,,,,,,,,756412.1,793220.9,3860035.5,1145148.4,974450.56,925033.0,
849,155.05974223288985,3.4466894,,,,24,,,,,,,852878.44,920942.75,691103.0,643304.8,830561.5,735674.7,
181,155.08142239844182,0.5708294,,,,,,,,,,,368843.12,266779.2,141695.52,62304.117,1702213.1,159563.11,
294,155.08144927316428,1.0094162,,,,,,,,,,,4809657.0,7973921.5,3068433.5,3587546.2,4164724.5,5039849.5,
945,155.10664223733096,3.7441216,,,,,,,,,,,186689.77,913260.2,677803.0,692902.56,752028.9,555634.94,
21,156.0419717244217,0.3499445,,,,13,,,,,,,2239539.8,2322146.8,1778329.2,2014662.1,2005702.8,1829964.1,
313,156.04208188371166,1.113763,,,,,,,,,,,113742.88,86884.54,30991.955,47494.4,77464.88,18728.064,
19,156.07666873133118,0.34847474,,,,13,,,,,,,2487211.0,1811271.1,993731.9,1356095.1,974687.1,685785.6,
669,156.10193030157674,2.9627638,,,,132,,,,,,,673719.06,794528.7,808889.94,721439.2,1120943.9,719843.6,
449,156.10193658617513,2.4270275,,,,,,,,,,,175272.75,215213.22,183849.1,264953.9,157685.86,212424.97,
919,156.101937044945,3.689105,,,,94,,,,,,,284741.75,356157.66,525806.9,530710.75,548481.7,356933.84,
623,156.10195477243693,2.9177387,,,,70,,,,,,,658851.44,761486.56,1546949.5,787805.94,1063358.0,630078.9,
4228,156.9904031118695,10.479175,,,,2,,,,,,,3031545.0,2791960.8,2418910.0,2287063.0,2244461.2,2657389.0,
122,158.08107922057036,0.3801596,,,,13,,,,,,,5029379.0,4989620.5,4014197.5,4261850.0,4860520.0,4154303.8,
363,158.0812023784063,1.9689741,,,,83,,,,,,,5778077.5,6449861.0,5920533.5,6662133.0,6933537.5,5379755.0,
98,158.0922420438703,0.37794152,,,,13,,,,,,,966649.7,1032534.94,990068.6,1097426.1,1093192.2,1020667.5,
210,158.0923484550784,0.6328332,,,,75,,,,,,,1550315.0,1468339.4,1274938.6,1438460.1,1384400.2,1204856.2,
1184,158.15383323556452,4.808026,,,,139,,,,,,,514713.16,549375.44,587857.25,631747.1,461488.1,570173.25,
213,158.15391568994872,0.6519684,,,,169,,,,,,,204336.36,185315.17,158591.94,178042.02,172578.22,147707.3,
360,160.0968093598074,1.9537662,,,,283,,,,,,,3477419.2,3877585.8,4033016.8,4913190.5,5192694.5,2299158.8,
539,160.09682405134689,2.7318678,,,,149,,,,,,,571005.9,775801.06,525887.94,530751.1,727637.8,618577.2,
331,160.09682484065323,1.4159422,,,,,,,,,,,832434.3,1106932.8,946848.8,1144678.1,1037014.1,1627534.6,
437,160.0968293533543,2.3734076,,,,206,,,,,,,397757.75,469416.75,383686.5,440638.34,537609.0,403381.8,
583,160.09685182580606,2.815258,,,,152,,,,,,,954886.9,1484394.4,903993.5,815188.2,1347549.0,976648.44,
552,160.13320801409745,2.7516086,,,,149,,,,,,,1682519.6,1781749.0,1706330.0,1167645.8,1650629.2,823058.9,
914,161.09608495257294,3.6865604,,,,94,,,,,,,975665.5,428709.75,634675.5,866653.5,170553.84,757143.7,
763,162.05499751218844,3.1970909,,,,276,,,,,,,955498.44,1315881.1,1092901.2,1083658.5,1428231.2,1361173.2,
211,162.07599390836467,0.6378512,,,,75,,,,,,,1552296.0,1139834.0,1312088.6,1631178.6,1512964.8,1423374.2,
36,162.11232286600134,0.36098608,,,,13,,,,,,,9850275.0,9901976.0,8407215.0,7844428.0,8359317.5,7110668.5,
1974,163.07527768611195,6.3688226,,,,,,,,,,,762163.2,222461.67,168950.25,206065.0,213881.02,278771.4,
13,164.02926265506414,0.34051228,,,,13,,,,,,,548343.25,694644.8,765901.94,783876.6,797542.1,678554.44,
780,164.07061805043045,3.2445126,,,,26,,,,,,,344996.25,391614.78,439885.62,422202.88,542373.44,446618.66,
860,164.10706204510285,3.4515378,,,,24,,,,,,,2960949.8,2478283.5,3532032.0,3418603.0,3158748.8,3794991.2,
156,165.07563459463816,0.4150062,,,,290,,,,,,,3731334.5,3722823.5,1349509.4,218621.12,1229568.8,293909.25,
3888,165.0908877389502,8.834299,,,,,,,,,,,72815.86,101973.516,482683.03,626983.8,297204.97,236028.53,
926,165.09103723997154,3.6940737,,,,,,,,,,,215006.81,198817.64,224922.12,267123.47,219854.73,222293.44,
745,165.0910639099724,3.154397,,,,,,,,,,,86478.82,147838.75,99744.15,150199.94,135128.83,103223.414,
1074,165.12736657834088,4.337272,,,,61,,,,,,,1124684.9,1428355.6,1674426.0,1425704.9,1653575.2,1307112.4,
49,166.0531227852518,0.36834958,,,,13,,,,,,,1183023.9,1306363.4,805777.44,1028570.06,1025977.56,988645.1,
208,166.07230894934605,0.63119704,,,,75,,,,,,,1205499.2,1223607.5,1028150.44,1043541.94,1095083.1,926781.1,
970,166.08628692404457,3.870733,,,,263,,,,,,,247224.67,270869.3,332219.9,360238.6,420244.47,255559.4,
333,166.08629168366363,1.4237713,,,,183,,,,,,,7281273.5,1.4944126E7,9512105.0,1.3522144E7,1.5126292E7,1.717192E7,
727,166.086300610934,3.1288068,,,,163,,,,,,,435680.9,581890.56,579571.1,611086.2,811153.56,636615.0,
665,166.08631653015988,2.981828,,,,132,,,,,,,238329.7,279183.53,241110.83,300078.06,376228.97,388827.47,
596,166.0863702608244,2.8587456,,,,179,,,,,,,199336.55,243969.28,238807.61,251254.39,300914.94,263654.03,
4245,167.01257671061757,10.563903,,,,88,,,,,,,2.7530906E7,2.6201366E7,2.031905E7,1.8660648E7,2.310914E7,2.2646322E7,
3616,167.03365579250428,8.296383,,,,55,,,,,,,878639.3,861151.1,1128037.1,1176159.9,1019562.1,1308756.0,
473,167.0815482222821,2.5418427,,,,147,,,,,,,2943476.8,3552741.5,2844718.0,3072909.2,3832035.8,3295394.8,
909,167.10670718421878,3.6196449,,,,,,,,,,,235603.98,163062.77,260042.3,271057.03,337549.7,293425.56,
4253,168.01584926065254,10.568993,,,,,,,,,,,1449605.6,1352947.2,131476.97,312574.22,268884.5,582734.94,
262,168.0630000726362,0.8722922,,,,,,,,,,,694604.8,730058.6,679782.1,1109792.1,1253106.6,756820.9,
1918,169.07595599564843,6.303847,,,,,,,,,,,103768.164,82533.85,75963.53,52160.72,434406.62,770038.56,
711,169.076045797791,3.0603666,,,,,,,,,,,106875.016,207106.36,768856.56,463569.6,315077.06,380729.56,
561,169.07603479405415,2.766391,,,,226,,,,,,,3.4552364E7,4.126081E7,3.7260268E7,3.824391E7,4.63001E7,5.8977316E7,
775,169.0760610199512,3.207818,,,,,,,,,,,228004.89,750850.56,320434.5,301166.3,487571.47,647238.44,
337,169.09712566496182,1.3716558,,,,,,,,,,,368162.1,3139657.0,757441.5,135621.4,1267843.8,854850.1,
357,169.09714190607224,1.9349413,,,,,,,,,,,4915418.5,6382009.5,4017751.5,4937190.0,8369979.0,7593578.5,
141,170.0422049495152,0.3890616,,,,13,,,,,,,1167324.1,1080379.9,742263.1,918786.75,960565.7,762828.4,
172,170.04225654290988,0.52338076,,,,251,,,,,,,569133.7,628525.9,427866.97,393407.06,486534.28,424975.84,
563,170.07918851649862,2.766391,,,,226,,,,,,,4084146.2,4459078.5,4352976.5,4479914.0,5225065.0,6953252.0,
90,170.08102501153556,0.37718284,,,,13,,,,,,,3225168.8,2506699.5,4308554.5,4572362.0,5629882.5,3588431.2,
203,170.08109784455448,0.6228704,,,,75,,,,,,,5818605.5,5429141.0,6684273.0,7270692.5,8115138.0,4947573.5,
640,170.1175705348871,2.9538252,,,,132,,,,,,,575208.25,560242.4,651156.0,1093421.1,716205.1,692674.8,
86,171.07626427393765,0.37644568,,,,13,,,,,,,3994019.2,3395090.0,2863476.8,3372717.8,3221070.0,3011328.8,
859,171.1015708657251,3.450773,,,,24,,,,,,,1023903.06,1517541.9,1285350.4,1380545.8,1488391.2,1124427.4,
423,171.11281451727902,2.3376582,,,,48,,,,,,,3757079.2,5323575.0,3071821.0,3383424.8,4639612.0,3620208.8,
464,172.00627535717243,2.5085776,,,,,,,,,,,310925.88,600817.6,457589.62,477130.62,571097.44,419753.94,
2286,172.13314095757823,6.8269005,,,,254,,,,,,,66458.914,38557.316,45258.723,302835.8,69578.59,111078.41,
741,172.13319908384105,3.1415474,,,,163,,,,,,,913273.75,975848.4,1105274.1,1558263.4,1197765.1,1158273.6,
645,172.13320548813635,2.9546664,,,,132,,,,,,,664700.5,808281.06,1281712.6,1318822.0,1192516.2,1104643.4,
1275,172.1695630230687,5.1182175,,,,,,,,,,,414777.34,280777.4,332543.3,319425.7,391549.2,486233.28,
314,173.1284678440082,1.1159179,,,,,,,,,,,500253.7,1310748.2,603341.9,700266.3,1436857.2,558693.75,
352,173.1284813130086,1.8344493,,,,,,,,,,,2683774.0,1982548.6,3167148.8,3736026.2,2182274.5,2926416.0,
724,173.1284922964792,3.1190364,,,,163,,,,,,,454277.75,723678.94,509258.2,606034.25,486262.3,314420.62,
257,174.0549630717219,0.8742311,,,,133,,,,,,,6879741.5,6475536.0,6828302.0,7818314.5,8353784.5,1.0610736E7,
667,174.11249569857424,2.9826257,,,,132,,,,,,,2966201.5,3450133.0,2932141.2,2886631.2,4408458.5,3079903.5,
624,174.11252076232827,2.9185228,,,,70,,,,,,,2406995.5,2792243.0,2990449.5,2635109.5,3853158.5,2252045.8,
1079,175.0753387619782,4.3384457,,,,61,,,,,,,474344.3,469658.1,429427.53,374887.75,457839.66,432046.78,
839,176.07067246988063,3.409479,,,,124,,,,,,,427795.44,558681.44,509639.0,407916.94,625210.7,392124.53,
79,176.09161556234713,0.37570754,,,,13,,,,,,,3482396.5,4092200.8,1966837.6,1847763.5,2218609.0,1819432.2,
656,177.06584158297426,2.9686258,,,,,,,,,,,286317.88,370205.56,248309.05,203534.9,431849.62,334164.56,
911,177.12743174270182,3.6484454,,,,,,,,,,,534669.3,374820.75,420829.88,419171.06,384786.6,358260.3,
571,179.0702671766131,2.7809665,,,,142,,,,,,,534596.9,648187.5,504156.62,413913.25,630167.0,524254.62,
500,180.06551957542578,2.6271193,,,,29,,,,,,,633424.56,693461.4,736986.1,737293.25,873453.9,647209.7,
659,180.1019009454059,2.973572,,,,132,,,,,,,752372.8,1085502.5,872881.3,944839.1,1262936.0,1120084.5,
477,180.10193189492895,2.55363,,,,241,,,,,,,441340.0,974653.1,681774.0,837843.8,1019520.4,1019344.7,
979,181.08588303390218,3.9199517,,,,115,,,,,,,643861.3,466208.72,1205208.6,763660.9,1360522.5,617694.75,
582,181.09710319351527,2.807451,,,,152,,,,,,,1366992.5,1488421.9,1343861.8,1318875.8,1849896.1,1493159.9,
683,181.0971246823871,3.0181792,,,,201,,,,,,,2501631.8,2610450.2,3889292.2,3349050.5,4301740.5,3088832.8,
436,182.07865247101293,2.3733323,,,,206,,,,,,,210568.73,179070.55,172010.0,189069.55,222955.27,176389.12,
332,182.07878088137446,1.4275438,,,,,,,,,,,2564273.8,3430796.8,2188807.0,3927305.2,2638147.8,3825091.8,
359,182.0787896289378,1.9520103,,,,283,,,,,,,6193919.5,6544415.0,9232412.0,7196560.0,1.1518182E7,5022536.0,
215,182.08116011726176,0.65705204,,,,169,,,,,,,732685.56,681601.3,426567.38,509785.9,578070.4,439920.25,
783,182.081253990305,3.2454102,,,,26,,,,,,,1724538.8,2032836.5,2105876.5,1910998.6,2690059.8,2119753.8,
150,183.08627627451543,0.39140114,,,,290,,,,,,,2981865.8,3131205.5,501253.03,118803.09,278878.2,47388.31,
535,183.09164280524183,2.720401,,,,,,,,,,,242923.64,284546.47,298277.5,279630.25,326270.44,480185.72,
627,183.09170739774345,2.9258544,,,,70,,,,,,,2069358.0,2597968.8,2110023.2,2335394.5,2780851.2,3348509.0,
1073,183.13791065817088,4.339236,,,,,,,,,,,243287.69,300120.88,362159.72,301345.0,357818.1,279136.1,
1147,183.14915897416816,4.6647434,,,,,,,,,,,146246.25,249496.3,224383.4,168284.39,276154.4,175464.06,
1007,183.1491773620253,4.0303435,,,,161,,,,,,,925763.94,2540417.8,944276.7,784740.3,1511496.1,1140109.6,
954,183.14922749107427,3.80614,,,,99,,,,,,,4378920.0,5169982.0,6804707.0,5956046.0,7316435.5,5839460.0,
902,183.1492544732495,3.598048,,,,92,,,,,,,92345.56,135077.17,174798.5,145456.64,197328.2,163379.7,
43,184.06367889975823,0.3639326,,,,13,,,,,,,1.7905362E7,1.6698023E7,2.3775036E7,1.997211E7,2.2287524E7,1.7853468E7,
4172,184.07304518943488,10.210823,,,,,,,,,,,936321.9,1015063.5,1756909.4,1690041.5,1152974.0,845978.56,
3455,184.07316576905177,8.139084,,,,23,,,,,,,3109176.8,2611428.5,2559908.2,2021450.4,5156473.0,3561553.5,
3065,184.07317660771105,7.686087,,,,282,,,,,,,7794503.0,4478184.5,4529942.5,2020610.9,5586279.5,6654522.0,
4229,184.98525181271876,10.484817,,,,2,,,,,,,2167230.2,1973937.6,1696142.2,1655091.2,1718440.6,1713182.8,
916,185.07094313214068,3.6899042,,,,94,,,,,,,293256.84,420499.0,303936.1,295670.97,402565.88,300177.6,
458,185.07097422946185,2.473481,,,,136,,,,,,,430592.72,427787.1,958844.8,626283.1,841507.75,939930.75,
415,185.07098813213906,2.2985518,,,,21,,,,,,,125850.01,110548.836,225065.67,144291.08,198870.81,276265.53,
757,185.07099996571978,3.1803916,,,,,,,,,,,160366.58,123049.55,219159.05,165542.89,269933.84,367904.7,
387,185.07843058382437,2.1588733,,,,,,,,,,,961772.06,718995.5,778111.75,789885.9,575884.5,596601.56,
102,185.09190042726507,0.3786606,,,,13,,,,,,,9244117.0,9429224.0,7704785.5,9055631.0,9649560.0,8410032.0,
188,185.09198853554406,0.5818255,,,,237,,,,,,,1.1020185E7,1.0466268E7,9412555.0,1.0309839E7,1.0391158E7,9316181.0,
254,185.0920504640413,0.86127526,,,,133,,,,,,,2210081.2,3592265.5,1572992.0,1881218.8,2599919.8,2282310.0,
534,185.12842947969864,2.712926,,,,,,,,,,,736033.4,1210992.6,697109.3,743528.94,704887.8,1033478.0,
1504,186.10574265422477,5.661119,,,,,,,,,,,31513.602,63186.492,498188.7,396207.75,100369.266,120873.01,
1578,186.10577147086906,5.764644,,,,257,,,,,,,920946.6,665228.75,403452.44,303309.3,316580.78,309368.53,
689,186.1124413904469,3.0289707,,,,201,,,,,,,450676.34,891655.1,405646.06,461549.97,530767.94,482293.5,
1049,186.2216430206951,4.19962,,,,,,,,,,,0,0,0,2839672.5,0,0,
900,187.14412428252183,3.593837,,,,92,,,,,,,314164.22,414065.12,395088.97,398692.56,456013.34,295583.2,
1016,188.0705524714692,4.080611,,,,134,,,,,,,92995.77,128866.63,129636.55,145885.94,158492.0,238097.78,
399,188.07062629260642,2.2111595,,,,220,,,,,,,441937.72,838018.25,487523.97,703947.5,876207.4,922993.44,
308,188.12810312293502,1.1056815,,,,,,,,,,,527247.9,694921.06,369713.2,588544.56,503394.84,542242.25,
643,188.12812763674552,2.954623,,,,132,,,,,,,171324.31,151427.19,166080.55,282521.38,205766.23,177568.23,
825,188.12815104971358,3.3547885,,,,84,,,,,,,616763.8,808018.44,686698.3,738715.9,933950.7,717325.9,
987,188.16449826777963,3.9632924,,,,,,,,,,,3112983.8,3387540.0,2629751.2,3084983.2,3187355.8,2613867.2,
912,188.16451388307712,3.650838,,,,,,,,,,,582472.2,493297.22,486487.6,253033.03,393227.28,154904.53,
169,189.12321834504488,0.4690437,,,,,,,,,,,383456.9,164703.83,172927.89,181799.4,344994.03,147814.12,
3608,190.04961923103698,8.293889,,,,55,,,,,,,593502.0,575789.56,794240.3,853028.7,692456.1,880130.2,
444,190.0498637592821,2.4092593,,,,7,,,,,,,881778.1,874249.94,737981.0,788092.9,850944.8,722842.0,
744,190.0498894844666,3.1450796,,,,163,,,,,,,248027.47,265775.97,267813.97,230880.97,346488.47,369650.47,
988,191.10415487623928,3.9659908,,,,,,,,,,,2150584.0,2024863.2,1191486.5,1147299.5,1891867.2,1725070.4,
700,191.10418767568174,3.0559845,,,,45,,,,,,,239241.69,235263.97,313860.12,347974.8,282703.12,339510.28,
896,191.10676507552947,3.5720804,,,,,,,,,,,172837.78,194389.48,225598.17,350873.1,217119.27,213653.56,
2551,191.17923844705604,7.151291,,,,,,,,,,,120541.33,52362.25,119392.05,887455.7,39479.86,68495.78,
1507,191.1792817456012,5.622952,,,,,,,,,,,139180.62,145259.12,366899.6,355055.5,282754.12,106648.4,
130,192.086452660069,0.3816391,,,,13,,,,,,,1106067.5,1114068.1,685893.94,870191.1,872531.9,786224.56,
216,192.08650904114896,0.6750377,,,,,,,,,,,449038.16,372950.78,292267.56,342548.78,290655.06,239319.31,
533,193.09718950182526,2.7105904,,,,,,,,,,,261522.0,660352.3,1541087.0,303337.0,1730719.8,196848.6,
1721,193.16988233853343,5.9599013,,,,154,,,,,,,399195.06,457069.28,648103.6,656295.44,482922.75,525470.5,
531,193.16992070528352,2.7233827,,,,,,,,,,,319012.56,311719.62,602194.8,552601.3,671502.4,477543.4,
615,193.1699860249045,2.9198465,,,,,,,,,,,55398.535,155244.62,126691.625,200072.38,257176.4,170596.14,
932,194.08123307101178,3.7278607,,,,,,,,,,,330129.88,466812.25,421709.47,361861.25,555572.8,344505.62,
738,194.08123802060297,3.1363735,,,,163,,,,,,,100766.92,261825.53,624953.25,121579.54,846698.1,86247.84,
890,194.0812716973276,3.538633,,,,,,,,,,,142157.89,162447.45,142546.17,120177.836,194230.67,141124.77,
740,194.11515736983154,3.1398304,,,,163,,,,,,,1049623.8,885450.94,928547.9,1286272.9,1040628.9,1216490.1,
673,195.11283938121542,2.988965,,,,43,,,,,,,1312557.6,1337653.9,1209188.2,1222503.4,1760425.8,1459163.2,
420,195.11288207630454,2.3312056,,,,,,,,,,,4311527.0,5813421.5,3430713.2,4022520.2,5165032.0,4228880.0,
782,195.112892280795,3.2577155,,,,26,,,,,,,446025.97,287744.03,219441.33,203716.86,342056.75,313303.94,
813,195.11291389845624,3.312565,,,,,,,,,,,776163.8,622075.0,579986.8,560753.06,812731.4,701323.6,
396,195.12274333368543,2.2165384,,,,,,,,,,,157287.23,192299.47,306173.88,728535.3,248974.19,272987.88,
662,196.09441608939616,2.9785583,,,,132,,,,,,,1061391.0,1023370.5,886882.75,934217.9,1210675.4,1010928.75,
618,196.0944543285542,2.9129932,,,,70,,,,,,,974793.8,878387.2,1074858.8,1011373.0,1352989.8,771645.25,
586,197.12845147235672,2.7950733,,,,,,,,,,,590531.06,458865.94,275641.56,327533.0,915476.6,559509.4,
638,197.12847009497162,2.953851,,,,132,,,,,,,568109.44,1051084.0,455097.47,476515.44,806060.4,657154.0,
497,197.12849312416486,2.624511,,,,29,,,,,,,7679469.5,9931739.0,5547492.0,6243726.0,9165634.0,9634080.0,
11,198.12358680697972,0.33951437,,,,13,,,,,,,2459727.5,2236789.8,2136363.8,2111088.0,2366231.8,1763762.0,
95,198.15994081044224,0.37792137,,,,13,,,,,,,1524890.8,1694410.0,1767722.2,1745786.2,1919756.1,1594876.8,
293,198.16011664910147,1.0036176,,,,,,,,,,,1481615.8,1321454.2,1284433.6,1247164.0,1319144.2,929051.44,
1091,199.07530287116194,4.359771,,,,,,,,,,,176823.08,3061.3416,362306.88,851590.9,279960.75,343112.06,
112,199.10755222681686,0.39484453,,,,13,,,,,,,459832.06,71949.64,456632.3,543038.94,204515.03,562135.25,
207,199.10764926259824,0.6327894,,,,75,,,,,,,984727.3,581860.44,667303.25,849671.44,871549.3,724831.5,
362,199.10770794304062,1.9689822,,,,83,,,,,,,500824.44,259347.73,420376.66,480557.22,829682.8,631839.25,
274,199.10771343092404,0.95127743,,,,,,,,,,,2689930.2,4918442.0,2351015.8,2802745.8,3142574.2,2798570.5,
338,199.10772654184777,1.4838418,,,,,,,,,,,687519.25,1515375.0,957341.5,1108681.6,455504.72,866961.8,
348,199.1077312215227,1.6668386,,,,,,,,,,,3358392.0,3219319.0,3548556.5,4056423.0,5618278.5,4657834.0,
2993,199.1690778838661,7.6575847,,,,37,,,,,,,985373.6,798793.94,289644.12,525938.2,631623.06,656229.0,
3717,199.9656204417124,8.471536,,,,81,,,,,,,402182.03,463100.62,950019.44,770288.9,777197.94,896371.6,
439,200.05536001471262,2.3812368,,,,,,,,,,,742421.3,540321.4,491586.75,442956.06,453223.12,208904.12,
1686,200.2007863388585,5.8921075,,,,247,,,,,,,3159954.5,1344782.0,1609630.0,1856601.9,1898451.5,2077134.8,
1005,201.15974469830647,4.0261493,,,,161,,,,,,,1.4007748E7,1.55085E7,1.8696562E7,1.526359E7,2.1560866E7,1.5082536E7,
1564,201.1636044711463,5.7239094,,,,172,,,,,,,858850.75,915959.9,797581.6,845969.25,1049458.9,874650.4,
1010,202.14371824472073,4.0336614,,,,161,,,,,,,140329.56,182454.19,219831.5,208927.28,319737.34,167932.6,
936,202.14378235749004,3.73902,,,,284,,,,,,,912153.06,1163853.4,1033512.6,1147942.8,1326076.2,1069143.9,
768,202.14380983921896,3.220472,,,,213,,,,,,,352140.25,438215.2,378732.47,344966.53,496642.7,411539.0,
75,202.18000138326522,0.37424326,,,,13,,,,,,,1185080.9,1250120.4,1092498.1,1276244.0,1276056.9,1236347.6,
220,202.18009154752562,0.6834893,,,,,,,,,,,1078323.5,1005104.2,907823.25,1023715.1,966330.7,898688.3,
515,202.18009994979207,2.6739771,,,,,,,,,,,108620.305,99098.22,116084.81,121156.52,129017.695,116500.46,
1097,202.2164968800945,4.422478,,,,,,,,,,,3755035.8,5389496.5,3351297.0,3370606.0,3477091.5,2258812.0,
176,203.13892571934306,0.5312637,,,,251,,,,,,,950964.5,1006627.3,788194.3,715399.06,774363.7,531429.0,
602,203.13904880139398,2.8638904,,,,,,,,,,,68920.39,160556.83,76769.77,123783.164,67958.89,45013.6,
117,204.12290415489622,0.37940088,,,,13,,,,,,,2447710.8,2534097.0,2484005.8,2094218.9,2228144.5,2021069.5,
177,204.12295696166453,0.5385789,,,,251,,,,,,,1510185.1,1603606.1,1622994.0,1165867.5,1350827.5,1105617.8,
801,204.12322337436788,3.2780237,,,,164,,,,,,,56841.402,82082.6,44514.883,67524.086,73544.95,125823.41,
639,204.1243319464687,2.9531329,,,,132,,,,,,,357233.44,366429.78,436453.44,395639.28,502049.2,377931.56,
20,205.06812863360892,0.34921014,,,,13,,,,,,,1.1027761E7,8849695.0,1.0129321E7,8321962.5,9168916.0,5398279.5,
2084,205.08593146348835,6.55681,,,,,,,,,,,662465.1,296535.62,123065.22,380337.78,235395.44,365490.66,
680,205.09719528018175,3.0173876,,,,201,,,,,,,1440329.2,1470904.8,2388347.5,1999764.5,2455318.0,1736786.6,
794,205.09720069784393,3.2721155,,,,164,,,,,,,88203.016,108175.31,107994.69,90043.516,171786.27,109353.164,
463,205.0972145652063,2.514901,,,,223,,,,,,,273292.66,441089.28,266443.62,285562.3,397232.56,301027.72,
398,205.09723275362134,2.2102473,,,,220,,,,,,,372508.2,782593.56,451517.88,510955.12,691132.2,722376.4,
30,206.0455760190439,0.3536195,,,,13,,,,,,,7757876.0,8123075.0,1.1298865E7,9005236.0,1.1297336E7,7991544.5,
194,206.10219406509114,0.5845391,,,,,,,,,,,881363.8,776112.75,502975.66,491810.78,714245.7,498186.94,
4221,207.017183940011,10.438292,,,,,,,,,,,777679.75,645579.56,805281.6,1052367.6,770068.94,892682.6,
910,207.0992159237019,3.6206036,,,,,,,,,,,326304.25,382629.66,233511.98,245257.05,368215.72,340782.22,
855,208.08567161165442,3.449931,,,,24,,,,,,,426245.34,491437.7,403004.62,411107.6,477581.3,406285.28,
633,208.09687035331913,2.9432914,,,,58,,,,,,,283572.03,287189.06,295977.4,346939.12,329736.72,269273.72,
728,208.09692097788786,3.1288068,,,,163,,,,,,,810775.56,1050815.0,1059002.5,1063070.5,1453686.4,1107410.8,
374,209.09214025789,2.072649,,,,270,,,,,,,508034.53,653070.4,884459.1,1065235.9,1659128.6,660051.44,
997,209.11697203096927,3.990121,,,,,,,,,,,104195.81,180323.22,234019.33,210279.83,187019.45,136069.56,
969,209.11728344099538,3.8717308,,,,,,,,,,,15485.146,61587.953,83573.59,145177.34,78542.55,84969.055,
601,209.1284561295075,2.8730545,,,,,,,,,,,413114.0,204930.5,297244.78,189128.23,608987.2,299285.72,
792,209.1285106748511,3.267868,,,,,,,,,,,364768.44,375396.34,364643.53,334585.16,498445.78,362186.34,
544,210.02190114640436,2.7384264,,,,149,,,,,,,577421.1,762630.2,675725.5,654382.5,827388.1,615571.75,
823,210.11004007476797,3.3539002,,,,84,,,,,,,116091.0,138766.47,108819.77,131048.5,164343.5,132481.11,
