"","filter","2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML","2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML","2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML","2024_POS_Anid-SA-OA_1_Run170.mzML","2024_POS_Anid-SA-OA_2_Run191.mzML","2024_POS_Anid-SA-OA_3_Run235.mzML"
"986/213.0756mz/2.65min",450397.41,459248.7,144721.22,616812.25,148634.84,474635.12,441546.12
"988/239.0549mz/2.65min",264472.415,304442.53,189712.48,434273.38,33263.43,280838.06,248106.77
"990/260.1128mz/2.65min",2613494.5,4962322,3731995,2848757.5,1137810.5,1230629.9,2378231.5
"991/356.1338mz/2.66min",171065.485,152565.17,26343.441,189565.8,3311.5518,515979.56,253055.72
"992/212.0553mz/2.66min",195327.94,195327.94,195327.94,976639.7,195327.94,195327.94,195327.94
"994/235.0576mz/2.66min",348131.905,223641.53,91599.52,555559.44,150128.42,584874.1,472622.28
"995/275.0549mz/2.66min",91305.72,91236.71,31370.895,232201.98,77679.875,107162.47,91374.73
"997/169.0859mz/2.67min",282158.74,280872.1,283445.38,118218.414,718530.6,406254.2,274168.97
"998/386.2072mz/2.67min",537433.41,1021866,168174.67,765201.6,376206.03,551396.1,523470.72
"1004/418.197mz/2.68min",1211643.8,2248031,648907.7,525641.5,880157.5,1543130.1,1696377.4
"1005/165.0546mz/2.68min",823675.75,1614472.5,463620.47,3320109,857800.56,789550.94,775637.7
"1007/389.1899mz/2.68min",338014.698,563788.56,715016.44,40013.125,583182.2,21259.977,112240.836
"1008/180.0655mz/2.68min",662232.655,1203198.6,1330074.4,648066.4,670650.06,653815.25,650270.94
"1009/282.0952mz/2.68min",289794.235,365825.25,292884.94,310926.9,174312.19,286703.53,240716.31
"1011/388.1865mz/2.68min",1598936.65,2644454,3330768,252255.97,2686737.8,159812.33,553419.3
"1012/197.1285mz/2.68min",802403.45,798093,861955.56,789706.25,1026094.6,806713.9,663379.44
"1015/245.1859mz/2.69min",311898.345,437822.4,298085.22,330446.84,313995.47,309801.22,276458.75
"1019/181.0495mz/2.69min",788643.5,647296.7,397295.16,1175643.6,770171.94,807115.06,810232.7
"1020/183.0651mz/2.67min",683281.5,1131278.1,1334110.9,794878.56,362845.9,133448.72,571684.44
"1028/262.1074mz/2.7min",108067.89,292008.78,40787.945,748037.4,32699.9,100759.47,115376.31
"1029/283.175mz/2.7min",241681.235,119578.62,246955.27,250313.78,236407.2,272829.6,165835.2
"1031/300.2016mz/2.7min",393688.415,307278.44,406697.3,447550.1,380679.53,485824.3,291208.53
"1032/325.1373mz/2.66min",645534,1452774.8,460133.25,582295.9,708772.1,412358.53,970123.94
"1033/206.0806mz/2.71min",116950.1,227252.75,48610.55,311670.75,6963.472,129689.33,104210.87
"1034/221.0783mz/2.71min",461523.5,580219,142379.84,553149.94,13601.471,541144.94,381902.06
"1035/179.0704mz/2.71min",102097.058,217567.17,22770.918,140337.67,4554.1836,121177.85,83016.266
"1036/181.0859mz/2.71min",7032323.5,10745844,3089489.8,9874967,479005.53,7835764,6228883
"1037/182.0892mz/2.71min",715310.47,1129000.5,292654.12,1031591.56,34002.434,794088.94,636532
"1038/315.1589mz/2.71min",72450.988,163509.38,12250.0532,125701.61,12250.0532,83651.71,61250.266
"1039/249.0869mz/2.71min",391844.045,472931.06,886612.25,317675.75,466012.34,259877.05,282839.62
"1041/273.0369mz/2.72min",1135147.025,831019.7,629381.6,1885724.8,1488449.2,1244741.8,1025552.25
"1042/130.159mz/2.72min",636539.425,680460.1,584495.8,730974.44,592618.75,556612.3,694673.7
"1043/210.076mz/2.72min",174642.795,206798.97,69362.53,180777.34,82687.555,168508.25,201964.27
"1044/233.0444mz/2.72min",1345136.75,1156099.1,1004193.75,2547943,1991708.1,1398217.4,1292056.1
"1045/251.055mz/2.72min",291521.31,208420.5,192760.38,574795.1,370106.56,293738.34,289304.28
"1047/300.1077mz/2.72min",261614.055,234583.08,161291,202889.7,935442.7,332501.44,288645.03
"1048/218.1386mz/2.72min",278381.37,289388.94,267373.8,359449.25,396480.06,177602.39,247903.45
"1049/205.0495mz/2.72min",186966.25,162168.67,147123.77,371229.7,300422.22,192106.22,181826.28
"1050/234.0478mz/2.72min",152691.735,135196.61,124593.9,315663.5,241981.05,158586.11,146797.36
"1052/265.1546mz/2.72min",476103.63,588376.9,408650.4,516436.38,520997.3,435770.88,422266.4
"1054/281.1495mz/2.73min",1997922.95,1998592,1350704.9,1993997.1,1997253.9,2603723.5,2470103.8
"1057/213.1122mz/2.73min",22082.473,60005.91,24892.143,441678.78,3305.6484,11823.039,19272.803
"1058/245.5857mz/2.74min",7628.6046,185095.88,7628.6046,7628.6046,7628.6046,7628.6046,38143.023
"1059/490.1641mz/2.74min",12329.9448,298331.8,4109.9816,4109.9816,4109.9816,20549.908,82507.69
"1063/202.1801mz/2.74min",214063.085,314809.5,208385.73,219740.44,183456.88,194880.72,230803.2
"1067/337.1757mz/2.75min",234528.99,294441.53,222605.75,250158.34,179053.17,245656.45,223401.53
"1068/220.0969mz/2.73min",268290.135,168873.27,3498.1924,578911.5,17025.15,740805.8,367707
"1070/190.1073mz/2.76min",198547.735,104511.41,207136,113601.484,402901.6,266243.1,189959.47
"1071/313.1757mz/2.76min",350896.365,313807.2,568074.25,62761.44,353404.2,369196.25,348388.53
"1076/316.2118mz/2.76min",801503.75,954227.44,870226.4,620123,830235.7,487676.38,772771.8
"1078/238.1049mz/2.76min",363974.34,556212.5,443693.56,386784.3,341164.38,182993.56,241920.19
"1079/229.1546mz/2.76min",137805.56,139418.6,126223.43,137629.2,137981.92,140108.39,121251.36
"1080/216.123mz/2.76min",2897669.5,6150858,3948221.8,2556302.2,3239036.8,1220619.2,2001996.8
"1084/263.1389mz/2.76min",463881.205,487500.88,279385.97,440261.53,423088.78,603754.2,556823
"1085/193.0971mz/2.76min",206077.725,579203.7,82756.07,218755.25,137114.27,193400.2,535976.4
"1086/217.1263mz/2.76min",284096.795,635658.2,380389.78,249079.06,319114.53,99318.25,188570.34
"1087/444.1624mz/2.77min",21534.421,318591.66,228963.89,2662.82,29754.742,2662.82,13314.1
"1089/332.1967mz/2.77min",206755.22,280817,118981.03,118028.945,286876.2,132693.44,282168.84
"1090/180.0655mz/2.76min",186637.78,194060.14,631575.25,302592.78,146047.33,153910.6,179215.42
"1091/268.1175mz/2.79min",73395.42,38267.38,43274.715,74170.11,72620.73,138577.86,97235.055
"1092/241.0706mz/2.78min",449000.8,538691.2,701709.4,396055.88,8862.971,501945.72,343034.5
"1094/323.16mz/2.78min",145498.335,157638.28,133358.39,194672.12,236859.47,100176.19,112123.234
"1095/611.2499mz/2.79min",1558596.85,1827858.4,1441959.1,365413.4,1675234.6,1192198,1698125.9
"1096/141.0546mz/2.77min",690751.325,666327.4,715175.25,1996098.4,1023738.2,524695.56,665033.5
"1098/489.2553mz/2.79min",10173.7452,16956.242,735497.44,3391.2484,28528.059,3391.2484,3391.2484
"1099/241.1181mz/2.79min",27047.4705,37981.562,16113.379,3222.6758,167817.16,3222.6758,52432.332
"1101/248.0553mz/2.8min",11576.8242,3858.9414,3858.9414,173632.56,3858.9414,203528.14,19294.707
"1102/214.1074mz/2.8min",75026.5,176728.42,121902.805,79361.31,48221.145,51439.42,70691.69
"1103/376.1865mz/2.8min",256382.86,307818.34,243944.77,1855476.5,264523.84,139876.61,248241.88
"1104/318.1745mz/2.81min",45828.855,53401.52,102317.86,30280.936,69308.69,36245.367,38256.19
"1107/317.1706mz/2.81min",384449.45,438967,812794,324833.97,569133.9,311570.5,329931.9
"1108/339.1527mz/2.81min",166020.49,194869.38,305743.2,128049.53,231432.36,134550.8,137171.6
"1109/192.0655mz/2.81min",1099334.2,2146681.5,492451.47,1142949.4,519019.1,1055719,1591727.5
"1110/210.076mz/2.81min",3022602,5068833.5,1498163.5,3106528,1748291.2,2938676,4024347.8
"1111/193.0495mz/2.81min",1160661.25,2132936.8,606757.5,1189096.6,729236.6,1132225.9,1498911.9
"1114/351.1662mz/2.82min",990970.85,931046.1,602388.5,1050895.6,598650.9,1225339.9,1091450.6
"1116/408.1876mz/2.82min",79281.137,42497.773,16500.084,87380.914,120562.39,99654.15,71181.36
"1117/245.1859mz/2.82min",1359614.5,1667844,1312880.8,1407290.9,1406348.2,1254988.8,1137032.1
"1119/138.0549mz/2.81min",65313.721,65811.86,581022.2,3725.1736,568837.3,3983.4863,64815.582
"1120/224.0916mz/2.82min",131243.435,110970.6,41600.34,180811.27,32817.906,151516.27,196782.7
"1125/120.0443mz/2.83min",99509.922,156278.27,464671.44,8548.3148,532568.9,8548.3148,42741.574
"1127/283.1264mz/2.83min",169111.665,169385.75,176779.86,194061.28,168837.58,160334.52,126426.42
"1128/261.1444mz/2.83min",250921.98,268573.94,384943,273192.8,201702.84,233270.02,202415.25
"1129/435.1047mz/2.84min",213890.49,2443193.5,2912356.8,18693.91,139747.92,3738.782,288033.06
"1131/272.1856mz/2.84min",1185950.6,1461986.8,1240816.8,1110550.4,1131084.4,969655.6,1309793.8
"1132/189.0546mz/2.84min",1220477.1,4696182.5,4701439.5,668149.6,981710.1,95407.63,1459244.1
"1133/362.1922mz/2.85min",87501.573,96759.875,284743.78,91716.88,29266.547,83286.266,77812.5
"1134/487.2393mz/2.84min",176599.555,252821.31,222557.17,159969.08,110187.08,133044.86,193230.03
"1135/229.047mz/2.85min",1758181.35,5382872,5345165.5,931196.75,1464945.2,161123.69,2051417.5
"1136/509.2214mz/2.85min",150557.0525,333815.06,247587.2,130071.375,104023.03,125648.78,171042.73
"1137/207.0651mz/2.85min",6461198,22741412,24846388,3405607.5,4919043.5,741962.7,8003352.5
"1138/181.0495mz/2.85min",108561.28,167280.75,181332.97,89243.97,110354.72,100798.92,106767.84
"1141/165.0546mz/2.78min",362664.25,652946.44,436661.3,590054.6,83794.6,116806.42,288667.2
"1142/225.0757mz/2.85min",4736062.15,6625653,6095703.5,7916988.5,727883.25,3341938.8,3376420.8
"1144/246.1335mz/2.85min",214920.775,130222.46,245369.22,184472.33,325566.3,294894.03,172891.03
"1146/356.1327mz/2.88min",205316.265,143142.5,13952.156,267490.03,5382.6035,481755.66,312436.78
"1150/415.1708mz/2.86min",148002.165,203516.19,137652.39,525158.7,53451.043,109045.89,158351.94
"1151/325.137mz/2.86min",173547.81,342709.56,181227.56,160141.55,226223.3,165868.06,146696.8
"1152/303.1549mz/2.85min",670373.22,810410.94,894510.75,530335.5,843050.25,445211.16,435223.7
"1153/344.2277mz/2.86min",456477.265,390507.38,493329.25,501127.84,419625.28,537007.9,307124.84
"1155/437.1527mz/2.87min",200084.065,317909.75,172830.69,620442,41240.695,153370.38,227337.44
"1158/456.2126mz/2.87min",137876.11,109074.95,34086.03,91958.34,179131.6,166677.27,172963.88
"1159/338.1232mz/2.86min",241414.08,202832.16,116999.59,284682.72,50145.51,435670.44,279996
"1161/194.0811mz/2.87min",2465156,2827279.5,715312.5,2242047.2,1249989,2688264.8,3220326.5
"1163/195.0844mz/2.87min",252402.45,299304.84,69881.234,230342.5,123827.1,274462.4,340193.6
"1164/216.063mz/2.87min",176545.435,196841.14,34785.29,156249.73,113516.34,276971.44,266625.3
"1165/254.1017mz/2.85min",124475.4275,115526.78,127752.016,122886.16,141648.7,126064.695,122677.54
"1167/236.0916mz/2.87min",227350.445,183708.52,156826.42,249217.08,312329.3,259044.42,205483.81
"1170/341.1683mz/2.88min",33328.962,55548.27,401269.38,11109.654,92059.06,11109.654,11109.654
"1171/309.1079mz/2.88min",289818.23,271729.66,120377.08,311063.9,170157.2,314395.25,307906.8
"1172/219.0764mz/2.88min",2807296.4,2807296.4,2807296.4,14036482,2807296.4,2807296.4,2807296.4
"1173/640.2033mz/2.91min",72183.0935,94539.39,49826.797,5084.95,318146.2,36448.71,183354.38
"1174/397.1602mz/2.88min",232462.505,331693.1,209377.56,778723.5,78597.03,163758,255547.45
"1176/319.1862mz/2.88min",71575.766,120508.02,965880.44,11937.912,239992.56,2387.5824,22643.512
"1177/377.1454mz/2.87min",369981.405,1393627.5,1372837.9,437443.03,291537.25,302519.78,194133.34
"1178/529.2864mz/2.88min",236614.93,343658.03,195990.31,172513.62,223285.42,249944.44,314561.28
"1180/113.0596mz/2.85min",672740.69,667296.94,799506.75,480753.6,831905.06,297849.38,678184.44
"1181/314.1023mz/2.81min",55410.6795,210132.73,34305.465,624504.8,7125.4365,52269.242,58552.117
"1183/391.1247mz/2.89min",92689.985,218886.94,456812.78,121667.78,56307.348,63712.19,45782.605
"1184/457.2297mz/2.89min",77749.9875,52397.316,50892.82,106265.69,269629.44,70278.53,85221.445
"1187/201.1022mz/2.89min",122781.9825,123049.34,122514.625,127035.48,128122.98,111742.44,101550.27
"1190/545.2815mz/2.89min",2994389.15,7817751,3663370,1821779.6,2469591.8,2320463.5,3519186.5
"1191/273.1444mz/2.89min",378808.11,1046121.6,518083.25,210956.23,323519.75,276908.7,434096.47
"1192/567.2634mz/2.89min",135651.895,362283.78,128129.81,84357.24,118480.016,143173.98,201085.75
"1194/433.229mz/2.89min",270476.555,761261.06,339868.56,137534.95,258372.83,173580.14,282580.28
"1195/547.2869mz/2.89min",143097.21,362284.2,181641.47,92661.92,104443.13,119394.67,166799.75
"1196/330.2387mz/2.9min",36408.1425,31249.756,46338.715,28870.879,302290.7,41366.863,31449.422
"1197/479.2109mz/2.89min",75710.3,48205.312,41419.508,94955.39,270487.7,75198.75,76221.85
"1199/315.1549mz/2.9min",173081.915,296279.84,140817.69,231460.2,134538.27,117484.1,205346.14
"1200/301.1757mz/2.91min",141863.46,196641.25,1656809.9,87085.67,433830.28,13256.53,69541.22
"1201/323.1589mz/2.87min",36843.2165,33116.656,339215.4,40569.777,77925.8,8047.3174,3594.2866
"1203/495.2059mz/2.91min",1473627.65,1501226.9,504472.34,1216986.1,1446028.4,1608822.8,1533430.9
"1204/473.2239mz/2.91min",2500398.75,3071613,2152961.2,2363546,2929337.2,2386830,2613967.5
"1205/245.1859mz/2.91min",927697.35,1065876.9,772689.25,969795.6,1005594.06,885599.1,778118.2
"1206/474.2259mz/2.91min",883114.75,970453.56,585909.94,795775.94,773726,1139370.8,989978.44
"1209/296.1127mz/2.92min",165265.225,214530.2,110231.99,155837.53,84278.445,174692.92,190057.73
"1210/275.1601mz/2.92min",291579.95,284605.8,673822.56,202190.3,150713.42,315249.72,298554.1
"1211/234.1335mz/2.92min",249917.06,245191.53,10896.508,245250.6,258339.16,254583.52,288615.78
"1212/340.1562mz/2.92min",284454.175,466239.56,1776325.5,63106.49,589414.9,28364.93,102668.79
"1213/317.1706mz/2.92min",7535853.1,12037425,76767480,2025658.2,16530518,893468.94,3034281.2
"1214/318.1741mz/2.92min",1122097.55,1800894.2,11729114,302567.44,2505871.2,121608.9,443300.9
"1215/173.092mz/2.92min",143659.126,224599.94,1305090.2,42538.664,291182.88,14521.81,62718.312
"1216/205.1182mz/2.92min",351209.995,580437.44,3568634.5,79840.01,785547.56,30523.508,121982.55
"1217/655.3157mz/2.92min",183487.782,305812.97,3866596.5,61162.594,489953.12,61162.594,61162.594
"1218/131.0815mz/2.92min",4034.00802,6723.3467,216465.34,1344.66934,36432.97,1344.66934,1344.66934
"1220/299.1603mz/2.92min",10602.69,17671.15,137840.12,3534.23,20993.955,3534.23,3534.23
"1223/320.1786mz/2.92min",1912.00632,3186.6772,109059.92,637.33544,11013.047,637.33544,637.33544
"1224/339.1526mz/2.92min",1970240.1,3183921.2,12299420,483349.3,3973308,252868.44,756559
"1226/355.1262mz/2.92min",67707.9975,119113.625,554325.2,3260.474,168311.14,3260.474,16302.37
"1229/442.2187mz/2.97min",32313.256,4269.186,13829.873,374010.97,42023.004,22603.508,42965.152
"1230/569.2814mz/2.94min",1190291.55,1988342.2,992236.3,962899.06,1489915.9,753906.9,1388346.8
"1231/276.1231mz/2.93min",32385.2965,189525.94,46439.605,141967.62,18330.988,3666.1976,3666.1976
"1232/354.1333mz/2.94min",2943.8373,15579.71,981.2791,140943.52,981.2791,981.2791,4906.3955
"1233/243.1338mz/2.94min",192971.615,197673.84,213908.86,182493.83,211850.19,188269.39,152866.53
"1234/311.1601mz/2.94min",71930.6525,87619.02,306816.47,56242.285,172676.03,26775.32,47399.63
"1235/490.1639mz/2.92min",691.25596,246281.44,691.25596,691.25596,691.25596,691.25596,3456.2798
"1237/464.2mz/2.95min",223993.335,137695.95,61875.68,1446807,346879.1,198255.98,249730.69
"1238/424.2076mz/2.95min",231284.315,131984.48,78381.36,1579128.8,390783.34,187422.33,275146.3
"1241/238.1073mz/2.95min",293378.33,206646.47,128832.516,280266.16,306490.5,424624.56,308032.8
"1248/197.0808mz/2.96min",2621178,4096740.2,3446531.8,2684957.5,182530.89,2443873,2557398.5
"1249/155.0703mz/2.96min",149091.48,260089.78,189930.42,153037.66,27267.416,136337.08,145145.3
"1250/459.2165mz/2.96min",225017.825,246252.14,212331.7,388246.7,166355,189471.83,237703.95
"1251/198.0842mz/2.96min",269991.58,430197.6,358079.97,278448.22,49832.184,249160.92,261534.94
"1252/458.2129mz/2.96min",1057791.65,1250738.9,998501.3,1808382.8,859284.9,897201.44,1117082
"1255/415.2548mz/2.96min",305836.015,315971.75,271797.25,393763.22,212050.48,357941.12,295700.28
"1257/480.1949mz/2.97min",4140481.75,5324995,3224747.8,5652081,3899029.5,3872653.5,4381934
"1259/440.2025mz/2.97min",5336545.25,6893051.5,5112381.5,8771394,4845517,4446740.5,5560709
"1260/141.0546mz/2.92min",226128.64,250412,357765.44,65839.07,201845.28,100578.42,319343.16
"1261/213.1233mz/2.97min",182125.52,188765.27,269416.2,134307.31,160227.39,199457.7,175485.77
"1262/160.1332mz/2.98min",239284.375,250117.97,244135.52,301175.94,72638.44,148933.53,234433.23
"1263/285.1443mz/2.99min",236099.86,319739.8,159755.36,258933.3,295472.22,162568.33,213266.42
"1264/181.0859mz/2.99min",339213.28,536588.5,305567.34,620803.06,18191.36,259581,372859.22
"1266/233.092mz/2.99min",84438.938,96655.836,147013.47,33814.5,114292.32,63477.047,72222.04
"1269/329.1706mz/2.99min",387810.265,724002.44,305532.84,357537.06,418083.47,178167.53,419339.84
"1270/351.1526mz/2.99min",139175.017,340781.8,130277.414,127673.67,192844.88,64904.18,148072.62
"1271/388.2539mz/2.99min",345485.3,276172.22,407149.56,363607.7,327362.9,367665.97,226960.08
"1272/279.1703mz/2.99min",454920.155,607354.75,435509.06,494465.72,474331.25,414445.34,375682.72
"1273/169.0495mz/2.99min",177983.055,668636.25,131035.09,580058.4,195008.66,160957.45,131420.47
"1274/193.0495mz/2.99min",101978.09,100410.29,11082.137,103545.89,143591.4,133962.42,72814.586
"1276/251.1026mz/3.0min",1317045.7,1448538,2372854.5,710816.44,1711268.2,1163308.9,1185553.4
"1277/193.1434mz/3.0min",688807.6,620886,1082333.9,793946.8,756729.2,451287.12,454172.88
"1278/343.1611mz/3.01min",16513.547,14003.391,577120.5,19023.703,115599.664,2800.6782,2800.6782
"1282/215.1253mz/3.0min",1279499.2,1217084.8,1725371.9,1381642,1341913.6,827838.5,872914.3
"1283/337.1757mz/3.0min",240449.235,195903.97,124581.86,238505.61,309915.34,269891.4,242392.86
"1284/252.0868mz/3.0min",76990.62,73124.35,36629.58,116619.555,35345.902,133072.1,80856.89
"1285/345.1443mz/3.0min",1413079.45,1343673.8,769476.1,1482485.1,823993.6,2389582.8,2165988.2
"1286/323.1224mz/3.0min",146999.46,155533.84,123577.37,157359.14,184297.17,138465.08,105912.12
"1287/504.2297mz/3.0min",9714.9102,83821.3,3238.3034,364046.3,3238.3034,3238.3034,16191.517
"1288/169.0859mz/2.98min",536548.5,135918.69,590692.06,434310.62,873225.7,539369.56,533727.44
"1290/323.1601mz/3.01min",1074002.6,1138926.9,1070836.8,1077168.4,2162953.2,807425.94,936707.7
"1292/743.3817mz/3.01min",306140.5,477246.44,73305.56,205660.5,142380.75,494738.66,406620.5
"1296/434.1918mz/3.01min",129699.125,130006.82,73340.91,137128.06,214558.27,54895.703,129391.43
"1297/458.229mz/3.02min",138407.3625,154344.67,52224.22,122470.055,65771.61,305947.03,262794.22
"1298/180.0655mz/2.97min",3493.5876,1164.5292,11661.236,2195345.2,1164.5292,1164.5292,5822.646
"1300/282.0971mz/3.02min",602852.06,562323.06,482981.44,643381.06,415139.75,787882.9,698193.9
"1302/195.0652mz/3.02min",299469.86,321733.1,271411.9,277206.62,112061.43,405308.9,323252.78
"1303/418.197mz/2.98min",119039.855,478929.06,275207.53,53351.805,60463.83,116688.04,121391.67
"1306/605.3027mz/3.03min",82186.44,90930.445,75233.28,67634.19,111244.05,81207.26,83165.62
"1309/414.2231mz/3.03min",46887.5035,47710.527,43508.637,669819.75,76377.26,43827.85,46064.48
"1310/609.2741mz/3.09min",57990.836,60006.42,57097.547,112738.52,57409.43,58572.242,9320.545
"1313/430.2181mz/3.03min",1477197.75,2342840.2,1429824.8,3522678.5,1106698,1429974,1524421.5
"1314/452.2001mz/3.03min",776537.4,1226423,674766.9,1440687,608717.75,778878.8,774196
"1315/492.2008mz/3.04min",158402.48,164313.19,113760.164,84818.86,152491.77,489126.66,198373.2
"1318/577.2601mz/3.05min",91123.589,131752.23,553101.5,54296.938,127950.24,897.574,4487.87
"1319/373.1966mz/3.05min",105254.555,75256.36,2347.2062,135252.75,11736.031,498908.7,158070.2
"1320/319.1651mz/3.09min",180570.945,151167.53,139273.05,168934.17,243091.92,208823.92,192207.72
"1321/475.2397mz/3.11min",118006.665,213056.73,324592.66,98804.43,137208.9,83256.875,86724.79
"1324/759.3766mz/3.06min",747692.19,872941.94,1168333.1,380186.56,1053353.2,622442.44,497015.06
"1326/544.2614mz/3.06min",81925.49,75152.82,88698.16,113936.22,306438.78,53935.566,65423.38
"1327/149.0597mz/3.06min",80692.0675,80627.94,134999.06,168524.7,4165.9614,80756.195,61026.566
"1330/490.1641mz/3.07min",30228.694,151143.47,30228.694,30228.694,30228.694,30228.694,30228.694
"1331/155.0703mz/3.07min",1447394.7,1568966.9,3366362.8,1021235.8,6451738.5,1271718.9,1325822.5
