row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Media_1_Run17.mzML Peak area,2024_POS_CC-Media_2_Run53.mzML Peak area,2024_POS_CC-Media_3_Run73.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,
696,788.6149670452237,7.860862,,,,,,,,,,,0,1342680.6,4860.892,1111176.8,0,2079186.8,
679,793.626481903126,7.8209105,,,,,,,,,,,63227.918,64314.85,40293.953,31126.068,0,303347.2,
1109,794.7224386365135,8.523193,,,,,,,,,,,0,0,1544546.9,253857.83,0,0,
1266,794.7225207494248,8.939611,,,,,,,,,,,0,0,3103773.2,775423.1,0,0,
1345,794.7225816101941,9.241297,,,,,,,,,,,0,0,1303152.0,374372.28,0,0,
1024,794.7226902444888,8.365117,,,,,,,,,,,0,0,1169609.6,341606.62,0,0,
807,796.5791413496385,7.938465,,,,,,,,,,,0,0,0,310877.12,0,23859.299,
990,796.5809365408395,8.288295,,,,,,,,,,,0,54073.06,0,561813.1,0,39083.727,
1418,799.6777433381358,9.5854645,,,,,,,,,,,0,0,17578.865,200353.38,0,0,
1539,799.6778970976883,10.196755,,,,,,,,,,,0,0,150140.08,324957.56,0,266196.4,
1302,799.6780013702357,9.01475,,,,,,,,,,,0,0,767730.9,1664399.1,0,0,
808,808.5820579914251,7.94013,,,,,,,,,,,0,23575.275,0,1396129.6,0,90750.49,
1543,808.5822615322949,10.268202,,,,,,,,,,,0,98054.92,0,305950.5,0,0,
985,808.5823049764964,8.283389,,,,,,,,,,,0,56648.42,0,465335.9,0,16114.393,
721,808.582480862387,7.871445,,,,,,,,,,,0,29953.465,0,795787.9,0,52487.695,
536,808.5832222280244,7.503446,,,,,,,,,,,0,5370.1772,0,223600.94,0,0,
485,808.5834424287435,7.297777,,,,,,,,,,,0,0,0,344274.44,0,0,
714,810.5963600559635,7.8438206,,,,,,,,,,,0,18756.791,0,241834.61,0,334397.88,
802,810.5967441658923,7.917589,,,,,,,,,,,0,13177.911,0,453603.7,0,576040.8,
978,810.596960818145,8.285016,,,,,,,,,,,0,52965.457,0,172723.27,0,203044.88,
1559,810.5976320568952,10.278954,,,,,,,,,,,0,134551.5,0,149189.39,0,173755.69,
1490,813.6572055443312,9.996604,,,,,,,,,,,0,398689.7,521086.2,945044.2,0,0,
1529,813.65729841556,10.175909,,,,,,,,,,,0,415913.12,540364.94,1130198.1,0,0,
1438,813.6579715217676,9.77667,,,,,,,,,,,0,132723.27,202846.94,260483.2,0,0,
1482,820.7380382944525,9.983838,,,,,,,,,,,0,0,944838.44,830613.56,0,0,
1433,820.7381665337101,9.712387,,,,,,,,,,,0,0,2737452.0,2622156.0,0,0,
1525,820.7381672487918,10.17473,,,,,,,,,,,0,0,418919.25,799567.4,0,0,
1361,820.7382920554431,9.312588,,,,,,,,,,,0,0,593019.6,208459.0,0,0,
1494,825.6933257255298,10.014263,,,,,,,,,,,0,0,470700.84,779019.4,0,0,
1422,825.6934565056713,9.667317,,,,,,,,,,,0,0,682512.9,907538.5,0,0,
1535,825.6934663584284,10.179798,,,,,,,,,,,0,0,552723.5,1226580.0,0,0,
1479,832.2398430539131,9.970723,,,,,,,,,,,826600.7,454542.44,437687.62,303489.03,456386.3,0,
1530,839.672761707311,10.184758,,,,,,,,,,,0,450808.9,621351.75,1244302.0,0,0,
1241,848.2708320250565,8.800295,,,,68,,,,,,,1773089.1,1225795.6,1267345.9,1007656.1,907433.3,0,
1313,850.2498205527942,9.079324,,,,,,,,,,,178603.69,167070.92,187524.45,105216.94,107091.17,86534.13,
1176,850.2499372246102,8.660124,,,,,,,,,,,532567.44,434299.78,471280.0,454431.3,406490.88,0,
936,850.2501218731647,8.272275,,,,107,,,,,,,145812.66,118201.08,119643.21,112517.5,134601.03,0,
1242,850.2708432414344,8.802287,,,,68,,,,,,,1154681.2,775814.0,815209.94,635812.6,558590.1,0,
1240,851.2700109565191,8.80411,,,,,,,,,,,613588.56,408342.9,435252.78,333201.06,298193.2,0,
1440,853.7242115002714,9.790486,,,,,,,,,,,0,212005.67,0,109892.04,0,0,
1495,853.7243469030957,10.015728,,,,,,,,,,,0,273862.53,0,318241.53,0,0,
1536,853.7245834939677,10.193077,,,,,,,,,,,0,541655.8,0,913233.4,0,0,
1346,876.8004868492862,9.278377,,,,,,,,,,,0,54838.43,347667.16,0,0,168843.03,
1025,876.8005703730299,8.339278,,,,,,,,,,,0,380635.16,1057446.2,0,0,113101.07,
1110,876.8006690346609,8.521235,,,,,,,,,,,0,246718.4,1060131.8,0,0,244597.56,
1303,887.5692813765471,9.019924,,,,,,,,,,,0,0,0,74361.75,490929.75,243652.31,
1133,898.6238641119975,8.595513,,,,,,,,,,,0,0,0,315350.53,470228.66,368128.66,
1425,906.2584992041056,9.625481,,,,,,,,,,,1206031.5,0,0,566622.4,704875.75,0,
1383,906.2587287024486,9.351794,,,,,,,,,,,2.3786034E7,0,0,4636374.5,5275776.5,0,
1355,906.2587563350932,9.305487,,,,55,,,,,,,4.2879244E7,0,0,9052789.0,7788795.0,0,
1348,907.2594577697154,9.285831,,,,,,,,,,,2.0055012E7,0,0,7942803.0,6762972.0,0,
1272,908.2377049681576,8.922525,,,,36,,,,,,,3513695.8,3257247.0,3257420.8,2689121.8,2794665.5,0,
1270,909.2384584787635,8.920694,,,,,,,,,,,2465430.0,2804688.8,2794960.8,1976823.6,2099756.8,0,
1352,909.2572038362047,9.303052,,,,55,,,,,,,1.8819206E7,0,0,4945829.5,3411464.0,0,
1273,910.2367203032816,8.923291,,,,36,,,,,,,2680490.5,2461360.5,2474383.5,2049259.4,2117198.0,0,
1356,910.2559270671787,9.308051,,,,55,,,,,,,9792718.0,0,0,2074087.8,1780768.8,0,
1349,911.256306722866,9.28351,,,,,,,,,,,2234534.8,0,0,846610.1,722455.0,0,
1372,920.2731265209528,9.312951,,,,,,,,,,,927524.9,0,0,114901.66,90685.34,0,
1373,921.2741369621957,9.305348,,,,,,,,,,,832099.25,0,0,94535.41,25666.422,0,
1206,924.2664270508037,8.718412,,,,121,,,,,,,59930.625,54889.99,53890.44,46476.316,40118.25,0,
1259,924.2675611575526,8.86141,,,,53,,,,,,,148395.45,128460.19,134991.83,102460.49,110060.19,0,
1086,924.2684828372243,8.487645,,,,82,,,,,,,1942211.9,1903789.1,2030250.8,1640885.1,1522479.2,66162.64,
1308,924.268854910448,9.070221,,,,73,,,,,,,491563.1,458418.22,460242.38,295344.88,244439.22,0,
1328,924.2689672028246,9.204366,,,,,,,,,,,174170.83,58265.797,60561.426,43671.44,48559.402,0,
1387,924.2691665920637,9.420833,,,,,,,,,,,324661.62,14989.418,29415.535,12027.035,80087.78,48220.203,
1257,925.2694192687406,8.863114,,,,,,,,,,,132050.27,103719.38,115139.42,89704.336,89456.875,0,
1329,925.2695785106496,9.201131,,,,,,,,,,,57539.727,43326.062,50962.67,30904.742,25464.293,0,
1311,925.2696689903984,9.069176,,,,,,,,,,,430105.84,395981.03,410162.22,251782.08,222821.16,0,
1388,926.2679448936851,9.423897,,,,,,,,,,,43927.637,7494.7886,19862.102,0,42521.26,28482.945,
1309,926.2680205799594,9.070221,,,,73,,,,,,,359064.75,343490.0,342332.72,219328.17,186245.25,0,
1310,927.2680546392266,9.071957,,,,73,,,,,,,186126.61,175283.12,173804.67,100033.625,93078.08,0,
1377,932.2739636755382,9.318679,,,,,,,,,,,2357907.8,0,0,491120.72,416992.38,0,
365,959.6089420156474,6.4098334,,,,,,,,,,,0,0,0,206118.98,611287.4,610481.4,
1531,980.277638820718,10.178896,,,,,,,,,,,1129392.4,0,0,0,0,708186.44,
1225,980.2777130666651,8.763599,,,,29,,,,,,,0,2.9778318E7,3.0293682E7,0,1.2496813E7,0,
1223,981.2784057615419,8.75628,,,,,,,,,,,0,1.8750504E7,1.0382806E7,0,1.180889E7,0,
1520,981.2784795014968,10.182875,,,,,,,,,,,1088655.9,0,0,0,0,623333.75,
1496,982.256700796503,10.028883,,,,,,,,,,,819340.8,889609.06,912789.25,1034944.8,587701.06,0,
1508,982.2570911816729,10.1217165,,,,,,,,,,,148598.31,246982.44,231872.02,276802.47,221936.38,0,
1532,982.2765611622658,10.178896,,,,,,,,,,,968925.75,0,0,0,0,625791.1,
1222,983.2764968705875,8.75628,,,,29,,,,,,,0,1.5713568E7,1.1659217E7,0,6589329.0,0,
1493,984.2559774357112,10.030498,,,,,,,,,,,637797.5,778607.7,644550.3,733578.06,516600.6,0,
1416,998.2875802170662,9.579636,,,,4,,,,,,,159603.62,259314.12,270477.28,93581.81,90765.45,0,
1318,998.287696718185,9.109718,,,,39,,,,,,,1410553.4,1321049.2,1352602.1,878309.44,751648.9,34953.19,
1414,999.2886854800774,9.579636,,,,,,,,,,,166734.31,246134.83,259186.45,97620.0,90622.65,0,
1316,999.2887785168455,9.108306,,,,39,,,,,,,1335474.2,1252907.2,1246442.0,839418.2,704649.8,37282.734,
1406,1047.8768176923938,9.493585,,,,,,,,,,,0,0,0,118201.23,777619.7,514320.9,
1446,1072.3062081988728,9.815816,,,,9,,,,,,,184887.66,421083.47,451022.5,446182.44,366259.97,26227.004,
1256,1072.3074531589066,8.843206,,,,60,,,,,,,4892014.0,3929394.0,3995736.2,3447660.5,3448946.5,739739.6,
1441,1073.3072742599527,9.81247,,,,9,,,,,,,196094.97,435147.94,470737.1,463355.8,371646.44,31447.975,
1253,1073.3082300400456,8.841673,,,,60,,,,,,,5092772.0,3875900.0,4132289.5,3529820.8,3541539.2,766369.4,
1443,1074.3065364366607,9.812205,,,,9,,,,,,,194324.61,419464.84,446216.34,462519.3,359893.6,24603.07,
1252,1074.3067846652814,8.840498,,,,60,,,,,,,4863166.0,3859642.8,3981826.2,3410547.0,3404014.5,741565.9,
1421,1099.9086738595045,9.607493,,,,,,,,,,,0,0,0,107899.8,490832.9,292752.12,
1510,1103.9398536077292,10.136296,,,,,,,,,,,0,0,0,154485.89,256031.58,193159.55,
1498,1103.939896885681,10.0293455,,,,,,,,,,,0,0,0,166125.77,482332.6,306115.28,
1230,1128.3156594842546,8.750365,,,,,,,,,,,0,687963.2,0,514320.06,2084271.8,0,
1347,1128.315702755288,9.239989,,,,,,,,,,,0,372657.5,425717.03,68178.89,234928.67,10570.797,
1485,1128.3157170873344,9.993473,,,,16,,,,,,,0,0,1325458.8,0,870125.56,966143.75,
1526,1128.3157293589786,10.174771,,,,12,,,,,,,0,0,619536.44,0,416915.94,423331.06,
1434,1128.3157745678013,9.741695,,,,54,,,,,,,0,5492.461,2734108.8,0,2009144.9,2313284.0,
1402,1128.3157986612475,9.448751,,,,,,,,,,,0,0,135528.53,0,104394.62,201748.8,
1486,1129.316392390009,9.993473,,,,16,,,,,,,0,0,1347912.1,0,1014142.2,1065583.8,
1231,1129.3164029121986,8.762691,,,,,,,,,,,0,929291.0,0,755880.94,1386968.1,0,
1435,1129.3164389490694,9.738896,,,,54,,,,,,,0,12934.098,3100760.5,0,2149864.0,2548459.5,
1524,1129.3164931341519,10.173025,,,,12,,,,,,,0,0,694066.56,0,466107.03,451390.34,
1521,1129.955704340154,10.169129,,,,,,,,,,,0,0,0,390116.47,740728.9,552676.4,
1364,1130.3141078047868,9.330768,,,,,,,,,,,0,279491.7,480060.25,73697.43,33906.887,91310.33,
1404,1130.3146575884102,9.479287,,,,,,,,,,,0,5488.1494,147112.0,0,108165.6,297198.72,
1523,1130.3149963413873,10.1711645,,,,12,,,,,,,0,0,678424.1,0,468303.0,457397.6,
1483,1130.3150326053594,9.988375,,,,16,,,,,,,0,0,1314427.4,0,997876.44,1048189.0,
1436,1130.3150458847767,9.739483,,,,54,,,,,,,0,7537.2285,3136743.5,0,2310621.2,2587342.8,
1232,1130.3150866692692,8.762691,,,,,,,,,,,0,734933.44,0,556378.4,1997392.6,0,
1522,1130.9591052242124,10.166266,,,,,,,,,,,0,0,0,275613.53,545508.1,401968.97,
1439,1131.3141251475718,9.765035,,,,54,,,,,,,0,0,2054584.1,0,1617247.9,1765237.2,
1528,1131.3147959715188,10.176068,,,,12,,,,,,,0,0,449222.5,0,328364.94,280904.9,
433,1133.5853896106453,7.073757,,,,21,,,,,,,0,0,0,1895881.4,2896115.2,2485677.0,
1467,1146.3260154646232,9.877925,,,,59,,,,,,,415519.78,906523.5,927937.3,990394.56,883414.1,418088.66,
1466,1147.3265537316531,9.873898,,,,59,,,,,,,449484.72,979399.6,1008330.4,1065324.1,965886.06,443739.9,
1468,1148.3256545577424,9.879941,,,,59,,,,,,,451420.3,997675.6,1004029.94,1079497.6,950268.2,451327.88,
1534,1155.9713542330092,10.1818075,,,,,,,,,,,0,0,0,379177.28,793386.25,618971.6,
1381,1170.0130859382143,9.374402,,,,,,,,,,,0,0,0,136531.3,567543.7,282630.53,
