row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
1660,165.12734025032236,5.1398435,,,,116,,,,,,,929969.3,1020189.7,889814.1,1352436.1,741532.56,493736.72,
731,165.127425401355,4.3350024,,,,157,,,,,,,275160.5,311316.2,272133.7,341230.47,211052.1,297482.12,
69,166.08373433189743,0.3774598,,,,33,,,,,,,5236509.5,6700713.0,4670936.0,6020366.0,2043807.8,3159929.5,
115,166.08375325405646,0.5143599,,,,,,,,,,,964072.8,404430.1,134367.94,118311.76,84632.89,329890.97,
290,166.0837551203378,1.9211097,,,,,,,,,,,49061.094,51103.855,23854.613,28028.008,13348.273,44694.023,
155,166.0837556488857,0.778507,,,,,,,,,,,77018.2,77331.09,61162.918,128380.99,49362.594,34066.105,
199,166.08377347703586,0.94266695,,,,,,,,,,,69089.94,68971.31,105444.64,264394.84,16169.661,15553.783,
245,166.08627425254755,1.3491071,,,,,,,,,,,1099403.9,98518.414,215680.08,186358.11,205305.47,294762.9,
231,166.08632320990765,1.2494183,,,,,,,,,,,146647.66,235988.48,224028.16,150311.42,357837.38,729683.25,
6804,167.01264842891823,10.573574,,,,234,,,,,,,2.4475776E7,2.5415166E7,2.449566E7,2.455865E7,1.6280919E7,1.6648308E7,
5513,167.03374664186833,8.2938385,,,,29,,,,,,,818610.2,892072.0,1301368.2,1358572.1,1877304.1,1616037.8,
3855,167.05535433401545,7.2124424,,,,,,,,,,,138343.0,177932.11,240718.39,226811.61,399568.7,423218.84,
81,167.0912849377468,0.3842101,,,,,,,,,,,92875.89,82126.06,37223.633,856294.1,135696.67,1617230.6,
346,167.10666511083954,2.5687177,,,,,,,,,,,87482.92,78490.35,93345.26,210024.9,365017.9,250235.83,
522,167.10667452937918,3.6219041,,,,154,,,,,,,662354.1,707126.4,719101.4,940707.56,717449.8,386247.94,
568,167.10669131488336,3.738703,,,,61,,,,,,,200740.23,224953.77,217479.88,255825.84,245499.3,102369.016,
134,168.06303716656512,0.6442469,,,,109,,,,,,,1415022.2,1518714.8,1234573.8,1316129.9,308283.22,311273.22,
1095,168.13813195265183,4.747198,,,,253,,,,,,,1343451.2,1381138.5,1342227.1,1317384.8,573397.3,589845.7,
3693,169.08586757030102,7.104404,,,,,,,,,,,125342.23,228456.3,181842.88,291140.2,357871.4,274618.22,
74,170.08106939030264,0.3826872,,,,33,,,,,,,1740363.2,1963741.9,1420274.1,1860360.4,1601136.0,2059848.5,
129,170.08115567278114,0.6149612,,,,109,,,,,,,4522758.0,5657751.0,3951307.2,5283843.5,3075597.0,3197212.0,
304,170.08120183377082,2.0930412,,,,,,,,,,,329703.4,398365.03,232905.72,440560.75,158144.23,243944.94,
387,170.11760896362358,2.9486878,,,,103,,,,,,,825454.5,783887.94,1003220.3,776598.7,1158202.0,1143707.8,
6907,171.99279841943647,11.000752,,,,,,,,,,,383517.16,482140.78,295376.84,246887.62,3849935.2,4173558.2,
435,172.13321714492326,3.140701,,,,48,,,,,,,765657.7,368848.5,476312.84,350796.47,727629.75,1526660.6,
1632,172.1694892098487,5.114316,,,,,,,,,,,231771.11,303831.7,218155.62,326933.72,122154.48,132482.9,
215,173.07839266710366,1.0436902,,,,,,,,,,,29033.08,45376.547,71187.49,21853.176,132379.27,170538.3,
151,173.0784013617837,0.73775905,,,,,,,,,,,23026.201,43893.53,89788.77,239836.16,175314.08,442563.9,
233,173.07842987212987,1.2778591,,,,,,,,,,,282171.34,33474.914,196255.02,528421.5,143611.4,556801.25,
4804,173.0959461055687,7.829775,,,,24,,,,,,,139266.36,495337.1,346018.2,694276.8,702419.25,1032146.8,
1275,173.13235328429997,4.871779,,,,130,,,,,,,1221497.9,1371628.8,1091696.5,1290580.1,1284955.2,1533255.8,
59,175.05760918711235,0.37521157,,,,33,,,,,,,5669404.5,7360287.0,4500660.0,8529220.0,3516021.8,6767150.5,
460,177.11218242781698,3.3017056,,,,98,,,,,,,582042.5,488772.1,573954.1,508617.5,618884.2,1097636.2,
530,177.12741464969952,3.6468487,,,,121,,,,,,,2210381.8,1965788.0,1949836.5,2264214.5,1486771.2,1161418.0,
2632,179.07016260804085,5.920906,,,,9,,,,,,,1146893.1,794918.3,896652.94,1284375.2,1161593.2,898796.6,
2346,179.07019014491394,5.6134963,,,,192,,,,,,,371105.75,339837.2,313490.62,500603.03,290327.03,250918.05,
458,179.0702877851537,3.2999418,,,,98,,,,,,,98817.99,109830.19,71389.79,117527.05,32828.004,74835.836,
507,179.0703220070434,3.5326622,,,,59,,,,,,,687321.75,666470.56,509075.88,584139.3,251034.73,452340.25,
548,179.10664490584847,3.6847115,,,,82,,,,,,,593730.1,524380.9,647763.6,781476.75,528926.25,539089.06,
2225,179.1541942008023,5.5200768,,,,,,,,,,,204416.33,211826.38,221998.78,222371.64,449809.03,458931.94,
5438,182.03029056138914,8.213486,,,,,,,,,,,23352.479,19780.982,133390.88,531454.06,0,10333.712,
261,182.05788765310396,1.6150851,,,,,,,,,,,34774.164,26683.275,9611.085,16579.006,4842.6855,15365.756,
445,182.08126256018735,3.241772,,,,224,,,,,,,1121868.5,1184016.5,1104357.8,1436207.6,805930.3,650780.56,
6854,182.9850150912678,10.816631,,,,,,,,,,,160298.83,312559.62,213848.5,109147.055,4025838.8,4397593.5,
103,183.0862818702932,0.45381904,,,,33,,,,,,,1783256.5,4148475.8,1016839.06,5058388.5,1537440.1,2604220.2,
98,184.06373305902844,0.4463232,,,,33,,,,,,,5152358.0,5518727.0,5013156.5,4725219.0,6542193.0,6074447.5,
6694,184.07312486247423,10.220408,,,,,,,,,,,1276980.6,1122428.6,1161399.9,689370.0,55135.54,0,
2762,184.0731933886373,6.049854,,,,214,,,,,,,940011.75,712162.44,712938.5,828218.94,496323.9,344970.5,
5303,184.07322632485804,8.138059,,,,,,,,,,,1474454.5,4368155.0,3278752.8,4368294.5,184750.48,3672.8735,
4536,184.0732325961031,7.682649,,,,11,,,,,,,5495075.0,5122149.0,3789817.2,3140927.8,554852.56,374217.2,
335,184.16959400339115,2.4510248,,,,,,,,,,,169272.45,204476.6,136735.1,77292.516,60694.977,65354.688,
308,184.16965268591477,2.1606476,,,,,,,,,,,240853.03,1038924.06,114198.85,543595.0,54551.723,33341.29,
6779,184.98533816119777,10.4791155,,,,7,,,,,,,1678049.5,1772231.6,1815771.0,1640256.2,2614696.5,2624822.8,
493,185.08091340547062,3.4855652,,,,105,,,,,,,1182665.6,1021496.44,1223288.6,975774.6,1803666.8,1139599.5,
506,185.11479924365463,3.5335166,,,,59,,,,,,,688020.94,581628.25,703486.3,709363.4,297163.62,333462.22,
699,185.11726334176691,4.239277,,,,166,,,,,,,544207.5,780149.75,548309.44,808772.6,407013.22,279115.9,
423,186.1124967280407,3.091175,,,,160,,,,,,,424271.75,395573.8,457625.22,561179.75,351785.94,294238.56,
400,186.11252334837934,3.0558825,,,,70,,,,,,,304769.97,293791.2,360256.7,373031.34,289518.5,249242.17,
513,186.1488868192366,3.582218,,,,,,,,,,,133256.53,78307.93,106979.67,101177.625,266158.78,447544.22,
614,186.1489303612343,4.0194087,,,,,,,,,,,107594.78,89378.85,99853.02,123098.99,126076.49,108427.33,
322,187.09408569775704,2.332546,,,,,,,,,,,323563.44,293109.66,737196.5,166075.64,67380.38,200853.92,
412,188.0917648561859,3.0594127,,,,78,,,,,,,844840.0,916157.0,776665.44,894132.06,828000.0,932429.5,
68,189.0732051151989,0.37744904,,,,33,,,,,,,5782645.5,7434544.5,4821968.0,8112246.0,4891605.0,7877168.5,
5517,190.04972960508317,8.2955,,,,29,,,,,,,588474.75,597187.6,899738.56,911688.8,1228774.6,1143973.2,
329,190.0498763827578,2.4055836,,,,,,,,,,,2694924.8,2653554.8,2473106.5,2894657.2,1908190.9,1661454.1,
4643,190.07126995670413,7.719975,,,,1,,,,,,,392943.9,483817.8,496800.3,528902.25,280999.97,265397.75,
3846,190.0713055773532,7.214012,,,,213,,,,,,,647530.7,850296.56,991183.8,1024752.56,1702062.2,1821366.9,
842,190.59638596898324,4.5438967,,,,,,,,,,,233557.3,295590.3,217285.33,250991.47,126635.63,116201.12,
597,191.10422297261596,3.9742763,,,,,,,,,,,928115.3,774202.44,676408.4,903641.94,265136.75,116330.97,
4805,191.10637301744796,7.830694,,,,24,,,,,,,189631.17,702401.9,525900.44,882293.7,985128.25,1280768.9,
2450,191.17925229824974,5.7156577,,,,248,,,,,,,309461.16,340339.66,53705.652,291760.56,397632.72,499226.2,
2357,191.17931092383097,5.619862,,,,192,,,,,,,553368.8,571989.7,519247.25,569011.8,875892.4,843599.75,
1003,192.13801587604692,4.6705804,,,,,,,,,,,168360.53,172364.47,194102.66,274093.94,411408.34,430474.84,
3964,193.12224618170544,7.325979,,,,178,,,,,,,244965.83,361567.62,344789.03,543427.8,616180.2,615049.5,
2675,193.1698699386286,5.9589257,,,,,,,,,,,365360.2,487487.66,520072.97,491215.78,794419.5,759499.0,
434,194.11520885524854,3.1406832,,,,48,,,,,,,1111965.1,580298.1,796221.2,540359.44,594166.94,1266361.2,
3279,195.1226709473833,6.72056,,,,26,,,,,,,546232.3,641851.8,506107.56,464123.8,745967.0,731190.4,
309,195.12276001031694,2.202563,,,,63,,,,,,,580296.6,504579.0,572778.3,605447.9,1248452.6,1317170.1,
668,195.13793012784865,4.1576123,,,,136,,,,,,,821600.2,763118.56,968233.4,1080126.8,580695.06,353326.7,
556,198.14887597343986,3.6965122,,,,,,,,,,,360183.34,177273.84,276483.94,178273.9,222481.88,600278.7,
463,199.09415661031915,3.3034847,,,,98,,,,,,,7008861.0,5162866.5,5972365.0,4753492.5,1440149.2,2144506.8,
5725,199.9656668135434,8.472057,,,,246,,,,,,,581045.3,529290.5,613534.6,900701.1,757490.56,568585.7,
461,200.0973869232555,3.3016949,,,,98,,,,,,,583003.25,422239.94,500529.8,394158.62,95788.6,164366.97,
615,200.164626705695,4.021215,,,,,,,,,,,337071.72,78944.71,180762.73,103816.586,168758.8,800359.3,
2602,200.20077334962272,5.890312,,,,22,,,,,,,2409576.2,2898318.0,2472287.5,3020617.5,1819974.0,1362382.1,
334,201.15974668950915,2.4585268,,,,,,,,,,,348786.2,318712.3,393281.3,978486.5,194325.98,409427.22,
612,201.1598176959479,4.0238514,,,,,,,,,,,1206017.8,1556183.8,1227982.1,1532519.5,966430.25,1064543.8,
72,202.1800833896041,0.38193235,,,,33,,,,,,,1243111.8,1428114.4,1140651.8,1319118.1,1568204.6,1795584.8,
348,202.1801235961056,2.6111932,,,,,,,,,,,0,0,15003.237,26185.818,135847.55,165587.67,
140,202.18016800704785,0.67693585,,,,,,,,,,,1664277.8,2424102.0,1518709.1,2129888.2,1354894.0,1543873.2,
362,202.1801800468094,2.6711507,,,,,,,,,,,136155.72,180528.64,132051.69,140074.86,0,20726.107,
574,202.18025583097582,3.8031166,,,,,,,,,,,76991.08,21243.832,59851.48,35090.758,21389.355,83293.43,
803,202.2165171345403,4.459653,,,,,,,,,,,1356893.2,1394618.8,1453808.5,1274592.1,0,0,
697,202.2166168431508,4.2257547,,,,,,,,,,,0,0,0,0,1164061.8,980394.4,
617,203.11792507841074,4.039089,,,,87,,,,,,,705863.75,723463.3,598471.06,684214.0,375240.62,683774.94,
702,203.12778627637672,4.24009,,,,166,,,,,,,1193589.9,1485875.1,1106897.1,1519738.0,937495.5,675939.9,
2574,203.17931340658902,5.860164,,,,,,,,,,,371735.0,315938.38,329673.7,963445.0,365906.7,517734.94,
2630,203.17934725215892,5.9200635,,,,9,,,,,,,804267.4,634640.4,645481.44,1259008.9,635360.0,599687.1,
814,203.17937614841472,4.515518,,,,37,,,,,,,182371.47,126400.16,132595.55,76287.9,99721.26,156703.58,
2782,203.1793802629704,6.0465007,,,,167,,,,,,,144146.42,80316.74,129040.45,103704.22,632501.25,789478.3,
2348,203.17938333387326,5.6150875,,,,192,,,,,,,1209038.8,922658.6,906167.44,1338783.2,959199.7,1028676.9,
3117,204.141620122827,6.578366,,,,,,,,,,,319391.38,173323.73,262441.9,403253.38,161194.23,149136.69,
44,205.0682030726798,0.36850607,,,,33,,,,,,,3.6202612E7,4.2820944E7,2.7725522E7,4.204925E7,2.5852082E7,2.7701856E7,
3115,205.1950162480692,6.5742583,,,,220,,,,,,,885582.5,975569.25,941872.6,975396.5,482379.56,242916.22,
36,206.04562750636205,0.36478487,,,,33,,,,,,,2.0570994E7,2.2570574E7,1.8686686E7,2.0349494E7,1.7586282E7,1.650402E7,
138,206.04569005132294,0.61190957,,,,,,,,,,,83208.65,175738.47,124870.98,39631.625,47234.63,66102.57,
196,206.0457782574459,0.94569916,,,,236,,,,,,,106161.37,91114.21,274707.78,125114.1,205466.36,39391.883,
167,206.0457941298739,0.8043189,,,,64,,,,,,,176293.39,275695.28,184550.16,246154.52,70493.12,12855.297,
64,206.07130611345687,0.3729765,,,,,,,,,,,2294195.5,2657803.2,1173096.6,2684285.2,1640303.9,1740707.9,
6771,207.01728014456936,10.445735,,,,,,,,,,,684080.8,712379.56,743082.7,723137.44,1282554.6,1149088.2,
30,207.049035306018,0.36404982,,,,,,,,,,,813296.06,1091508.8,920466.3,990614.2,858591.94,614112.75,
491,207.06285008369218,3.483739,,,,105,,,,,,,883909.2,659372.9,809820.1,583086.06,259303.03,171686.88,
567,207.0991298023068,3.7368262,,,,61,,,,,,,144690.12,146532.27,143906.19,147824.6,87246.84,55749.5,
521,207.0991817553438,3.6210253,,,,154,,,,,,,703473.8,755120.1,730313.0,822050.06,282781.7,165246.81,
38,208.04135665918363,0.3647863,,,,33,,,,,,,875215.0,968150.6,794882.2,858135.5,742730.44,706955.25,
14,209.1147211875768,0.32742652,,,,,,,,,,,385705.4,377572.34,387988.66,399501.78,911294.0,975001.56,
406,210.0737330570951,3.0519073,,,,78,,,,,,,608860.6,629683.7,568650.6,571884.4,356432.75,318936.38,
389,210.110145354329,2.951418,,,,103,,,,,,,918378.4,903699.4,1186969.5,920756.25,1242402.1,1148078.8,
2519,211.0963575119823,5.8093987,,,,240,,,,,,,688046.7,450913.53,452843.06,868141.6,613421.75,490837.88,
1764,211.09638024235005,5.2149777,,,,221,,,,,,,1355157.6,1035362.4,1015906.56,2124480.5,904831.3,475532.7,
2633,211.09638450932576,5.920906,,,,9,,,,,,,4323397.0,2966766.8,3339687.8,4861476.0,4192691.8,3280043.5,
2788,211.09638688001087,6.078974,,,,167,,,,,,,210349.58,102312.67,131191.6,107594.766,547504.3,567897.8,
2345,211.0964077398511,5.6134925,,,,192,,,,,,,1429632.2,1124200.2,1047023.06,1678503.5,999577.1,916227.7,
562,211.09656650018897,3.721667,,,,81,,,,,,,35176.438,54126.914,98158.086,43238.31,187861.2,153398.55,
984,211.11148739336667,4.6689744,,,,,,,,,,,566018.9,707296.7,476568.44,564038.6,465385.2,383593.5,
938,211.97037477828596,4.6164136,,,,36,,,,,,,1415571.1,1374867.8,1436898.2,1366983.4,1094081.1,906907.94,
616,212.16454176341858,4.031824,,,,87,,,,,,,481684.06,238583.58,411770.2,224363.98,260799.88,725788.75,
825,213.1459714669826,4.487621,,,,37,,,,,,,540242.5,399154.0,453467.3,540584.94,204779.48,188037.47,
934,213.96828689135,4.614816,,,,36,,,,,,,1333055.5,1319145.9,1355681.1,1324310.5,1036514.25,884180.94,
766,214.18012535717477,4.4175305,,,,,,,,,,,400748.56,88536.95,193955.56,108463.97,174472.62,861263.25,
456,215.12533754640847,3.2867832,,,,,,,,,,,333013.56,158673.02,294998.66,136073.36,51117.285,61642.508,
379,215.12548907434862,2.8948574,,,,,,,,,,,544103.9,154212.97,615154.44,603312.6,571592.06,639027.9,
1297,215.14287897164343,4.8748684,,,,130,,,,,,,1509158.5,1521724.6,1325137.6,1465701.5,1538203.4,1893987.4,
381,215.1754646740699,2.8888485,,,,,,,,,,,408882.25,586305.2,724120.6,1107683.1,207966.1,790865.06,
340,216.12302695016035,2.5156763,,,,,,,,,,,510619.03,494891.12,545191.0,519498.88,413800.16,277727.47,
15,216.9226150446503,0.33956006,,,,,,,,,,,178638.08,199906.94,159219.28,180546.78,165441.86,200053.9,
305,217.10469468084025,2.2053335,,,,63,,,,,,,2898801.2,2388106.5,2563310.8,1925067.9,2040098.0,1846940.1,
555,218.02800585023564,3.6974173,,,,82,,,,,,,2141472.0,1310459.0,1525410.4,2464614.8,272469.16,698190.0,
411,219.11286527118088,3.0592673,,,,78,,,,,,,642998.25,620192.9,559658.94,570318.9,350494.16,352725.3,
2176,219.19536965148527,5.47122,,,,,,,,,,,171693.22,165845.47,211920.75,222179.02,517385.06,648909.4,
23,221.04199236644664,0.34845343,,,,33,,,,,,,1779380.2,1728954.4,1391109.8,2185326.8,1056654.4,958878.0,
1,221.0843168208361,0.032885857,,,,,,,,,,,429641.6,123596.44,1874848.0,87155.97,234897.03,52737.305,
113,221.08433346380264,0.51004153,,,,,,,,,,,1086188.6,127439.9,1024709.44,718025.2,1038886.94,246656.03,
253,221.08441339528937,1.5066549,,,,,,,,,,,1069352.1,249443.25,252254.38,277218.47,252159.42,139984.52,
220,221.08441635744796,1.1618458,,,,,,,,,,,931502.6,171731.7,117249.76,213769.11,121388.375,94620.11,
274,221.0844413242592,1.7642666,,,,,,,,,,,111659.586,98047.58,4162531.2,3558873.0,3430743.8,154362.7,
266,221.08444546169764,1.6953249,,,,,,,,,,,1846906.2,171153.73,218813.64,264039.25,454001.0,154362.7,
35,221.18579864805193,0.3647832,,,,33,,,,,,,1598996.5,1309939.0,1238138.2,1435210.4,1204434.5,2313304.2,
2631,221.18986632877906,5.9216766,,,,9,,,,,,,449867.8,350771.5,358881.03,499504.2,432486.6,296842.0,
1748,221.18987359130415,5.213412,,,,221,,,,,,,633472.2,423441.47,440345.5,732792.06,418967.84,290349.16,
2790,221.18987878666235,6.083084,,,,167,,,,,,,153494.36,51735.184,102569.055,68832.04,463854.94,558273.4,
37,222.01951691528316,0.36478487,,,,33,,,,,,,6822723.0,6308354.5,6356207.5,6912344.5,5256902.5,4319676.0,
248,222.01964489571893,1.4578484,,,,,,,,,,,38635.637,59427.934,11727.508,17243.957,11057.389,3912.0752,
4659,223.06347639541528,7.721543,,,,1,,,,,,,1230678.6,1245175.8,1428434.0,1430353.9,2648267.0,2594380.2,
5179,223.06347760032222,8.114031,,,,,,,,,,,545800.94,775712.2,1020665.25,828460.9,1249354.4,711426.06,
3851,223.06351466351737,7.214012,,,,213,,,,,,,1114113.8,893213.1,1037131.1,1179244.9,2150571.2,2480716.8,
414,223.15402530621728,3.0830104,,,,160,,,,,,,6982858.0,6799278.5,6878766.5,7965841.0,8763719.0,8144471.5,
73,224.12792424364793,0.38194835,,,,33,,,,,,,5985295.5,6288004.5,5267185.5,5845456.0,5708545.5,5855651.0,
191,224.12810601447902,0.93815756,,,,252,,,,,,,2.1324616E7,2.512335E7,1.6341009E7,2.2850316E7,2.0844674E7,2.4811408E7,
700,225.10964925862496,4.24792,,,,,,,,,,,117698.52,388444.22,270753.53,386182.97,42444.844,41542.91,
345,225.1096527442535,2.5450633,,,,,,,,,,,284980.9,437250.2,443890.66,813180.44,655801.9,606755.8,
182,225.13131099956362,0.93907005,,,,,,,,,,,1833456.8,1842439.0,1493972.9,1538244.6,2719857.2,2106364.5,
941,225.1482861621577,4.619657,,,,36,,,,,,,399182.1,377476.06,391884.72,636834.0,708945.7,202916.94,
745,226.18010571224374,4.354177,,,,157,,,,,,,2583032.0,1686082.6,2702068.8,1520912.8,3191549.0,3573431.0,
6750,226.95119530863315,10.294829,,,,,,,,,,,0,0,0,3996.5479,498534.2,760234.94,
13,226.95128975727155,0.33353266,,,,8,,,,,,,904275.25,963754.4,999916.4,975500.2,1692506.5,1862605.0,
4766,227.12755461375045,7.805866,,,,24,,,,,,,181193.28,412557.3,493295.72,301177.44,1111732.2,1437248.8,
469,227.1278147642723,3.3630161,,,,56,,,,,,,766933.94,832531.4,784784.44,923008.75,961032.2,772191.75,
4420,227.20035601764786,7.652455,,,,11,,,,,,,552248.1,680082.06,659508.4,697606.94,395211.22,336325.34,
1146,228.1955579747693,4.7802486,,,,142,,,,,,,3189077.0,1318914.2,2523508.2,1378224.6,2280154.0,3854912.5,
4635,228.19565483665608,7.7169003,,,,1,,,,,,,535196.2,373955.25,524718.56,296464.0,855833.6,1324561.5,
3646,228.195751415141,7.044519,,,,,,,,,,,67563.61,0,14300.463,0,37621.04,525795.1,
3159,228.2320858860161,6.5982347,,,,220,,,,,,,979219.44,936843.06,924597.2,909770.75,656024.75,687716.5,
488,228.23224905858876,3.4573808,,,,,,,,,,,0,0,0,0,217288.38,256864.25,
497,229.14267503223414,3.5222511,,,,123,,,,,,,475961.9,418185.97,480827.22,563200.6,1537663.4,508894.6,
6615,229.14323297970805,10.01804,,,,,,,,,,,0,0,0,0,372522.47,545811.3,
6472,229.14324109351782,9.592002,,,,,,,,,,,0,0,0,0,255726.42,573856.8,
5377,229.1432673228716,8.175479,,,,6,,,,,,,105717.45,111790.26,513990.72,329572.72,986949.4,1249788.5,
5005,229.14329788981743,7.979034,,,,4,,,,,,,14978.973,172115.17,278574.84,298927.62,543876.6,580544.9,
518,229.14336926688293,3.6043549,,,,212,,,,,,,2580493.8,2303037.8,3085855.2,2966144.5,4158643.5,3477090.5,
729,229.14338508303982,4.3332353,,,,157,,,,,,,119358.84,123557.03,112032.18,170479.42,116613.5,107114.7,
939,229.98089553944033,4.6164136,,,,36,,,,,,,3025880.0,2926257.0,3044125.2,2944126.2,2335855.0,1959707.9,
2475,230.09561284994234,5.762468,,,,,,,,,,,1222161.6,1443912.1,622138.4,457609.5,252358.19,185742.53,
2175,230.09570072075934,5.5086913,,,,,,,,,,,16951.232,3878.0674,0,3732.329,737514.56,534045.3,
489,230.11756142560537,3.465067,,,,,,,,,,,282917.1,436435.03,321131.3,311493.62,470555.2,352051.84,
1231,230.2476297791319,4.845977,,,,,,,,,,,0,0,0,0,148965.25,433407.2,
354,231.12021676773088,2.6013892,,,,,,,,,,,450779.06,522601.6,402516.62,290886.22,116745.75,96936.07,
1243,231.13771468701268,4.8483334,,,,207,,,,,,,340895.62,353991.03,343223.75,378487.0,230986.89,164343.58,
1364,231.137761172326,4.925391,,,,130,,,,,,,1713731.9,1000055.5,1515496.0,916384.2,1257746.9,776211.1,
3138,231.13780525042512,6.589169,,,,220,,,,,,,261059.6,277499.1,250221.86,270229.84,326442.12,463103.03,
2096,231.17009952836403,5.4019623,,,,5,,,,,,,2343337.8,2840010.5,1950254.9,2568367.5,2745770.0,4944422.5,
2682,231.17011540656912,5.9725533,,,,19,,,,,,,380105.6,510128.72,320746.16,432248.28,444450.22,924563.4,
557,231.17018478588025,3.684288,,,,,,,,,,,305404.97,438452.34,272062.2,451541.12,3414.8037,0,
338,231.17023866271123,2.45823,,,,96,,,,,,,407211.16,400952.34,829159.0,842666.1,101133.8,53577.383,
320,231.17025010633043,2.3257694,,,,,,,,,,,454397.8,428942.12,161518.61,261184.52,533844.06,385684.44,
504,231.17027168203265,3.529226,,,,,,,,,,,0,0,0,0,402572.66,733578.94,
402,231.17029582966794,3.0144567,,,,70,,,,,,,425755.03,459433.97,412004.12,461883.75,0,18373.396,
382,231.17030690696575,2.9722142,,,,,,,,,,,0,41092.016,240194.2,271367.2,303409.9,156534.17,
937,231.97880285411318,4.6156178,,,,36,,,,,,,3003536.8,2855949.0,2973248.5,2882965.5,2282170.2,1924201.8,
307,232.1542958289109,2.095713,,,,,,,,,,,1607168.4,1680942.5,1726145.9,2009524.0,410562.53,1597093.2,
372,232.1543531000825,2.7929857,,,,,,,,,,,52869.305,66725.04,48668.484,71292.88,30971.12,27937.732,
6875,233.07816665049984,10.825452,,,,,,,,,,,1593077.8,1404755.1,184713.3,420695.1,247038.56,397812.3,
11,233.07823680835136,0.3184585,,,,,,,,,,,122608.55,107167.74,117054.49,93374.7,154404.69,118412.8,
563,233.07840088093238,3.7226036,,,,81,,,,,,,761273.6,922317.6,1048135.4,665110.56,914366.56,706730.8,
1276,233.15335033537687,4.8717895,,,,130,,,,,,,1.7490856E7,1.7881516E7,1.5509667E7,1.6885854E7,1.7178288E7,2.080011E7,
1612,233.15344983407,5.088101,,,,131,,,,,,,1125443.8,1035591.8,969783.94,1040839.44,1173428.9,1413829.0,
605,233.15364534100345,4.0399985,,,,,,,,,,,106438.82,70195.41,90635.05,138807.61,129309.89,228009.97,
390,233.57925843930593,2.9693835,,,,,,,,,,,236667.53,323105.7,273651.1,394431.12,143714.9,80748.52,
48,235.16497386725612,0.36999774,,,,33,,,,,,,1964603.9,2267410.5,2079805.8,2024653.8,2958748.8,1416407.4,
2877,235.16899740512136,6.201469,,,,219,,,,,,,342882.78,276627.25,394663.22,374787.84,302183.56,451003.84,
