row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
541,163.0752788674431,3.6737804,,,,51,,,,,,,3575648.5,4041869.2,2998161.8,4620998.5,2749293.0,4226938.5,
510,163.13290605808353,3.5352945,,,,,,,,,,,124824.17,152160.44,107673.69,176971.78,265445.3,395944.34,
484,164.1071027682425,3.4501936,,,,203,,,,,,,1914666.8,1857517.8,1878264.0,2217723.0,1470404.8,1218127.2,
22,164.92988802708,0.35597074,,,,8,,,,,,,582490.5,528169.56,647518.1,742196.5,523434.7,273220.84,
105,165.0757130966212,0.4561461,,,,33,,,,,,,2370814.8,1404901.1,5151550.5,6606432.0,1866807.9,3041601.5,
6086,165.09086693825657,8.837752,,,,,,,,,,,33083.688,88693.945,24425.156,43214.4,391787.5,440783.06,
471,165.0911184941284,3.3568947,,,,,,,,,,,134709.86,91231.98,124886.94,251201.67,169972.98,215334.06,
1660,165.12734025032236,5.139843,,,,113,,,,,,,929969.3,889814.1,1020189.7,1352436.1,741532.56,493736.72,
731,165.127425401355,4.3350024,,,,157,,,,,,,275160.5,272133.7,311316.2,341230.47,211052.1,297482.12,
69,166.08373433189743,0.37745985,,,,33,5,[M-H2O+Na]+,,2,34;69,161.10509,5236509.5,4670936.0,6700713.0,6020366.0,2043807.8,3159929.5,
115,166.08375325405646,0.5143599,,,,,,,,,,,964072.8,134367.94,404430.1,118311.76,84632.89,329890.97,
290,166.0837551203378,1.9211098,,,,,,,,,,,49061.094,23854.613,51103.855,28028.008,13348.273,44694.023,
155,166.08375564888567,0.77850705,,,,,,,,,,,77018.2,61162.918,77331.09,128380.99,49362.594,34066.105,
199,166.08377347703586,0.94266695,,,,,,,,,,,69089.94,105444.64,68971.31,264394.84,16169.661,15553.783,
245,166.08627425254758,1.3491073,,,,,,,,,,,1099403.9,215680.08,98518.414,186358.11,205305.47,294762.9,
231,166.08632320990765,1.2494183,,,,,,,,,,,146647.66,224028.16,235988.48,150311.42,357837.38,729683.25,
6804,167.01264842891825,10.573573,,,,232,,,,,,,2.4475776E7,2.449566E7,2.5415166E7,2.455865E7,1.6280919E7,1.6648308E7,
5513,167.0337466418683,8.2938385,,,,29,,,,,,,818610.2,1301368.2,892072.0,1358572.1,1877304.1,1616037.8,
3855,167.05535433401545,7.2124424,,,,,,,,,,,138343.0,240718.39,177932.11,226811.61,399568.7,423218.84,
81,167.0912849377468,0.3842101,,,,,,,,,,,92875.89,37223.633,82126.06,856294.1,135696.67,1617230.6,
346,167.10666511083954,2.5687177,,,,,,,,,,,87482.92,93345.26,78490.35,210024.9,365017.9,250235.83,
522,167.10667452937918,3.6219044,,,,156,29,[M-H2O+H]+,,2,522;521,184.11004,662354.1,719101.4,707126.4,940707.56,717449.8,386247.94,
568,167.10669131488336,3.738703,,,,61,33,[M-H2O+H]+,,1,567,184.10995,200740.23,217479.88,224953.77,255825.84,245499.3,102369.016,
134,168.06303716656512,0.6442469,,,,106,10,[M+Na]+,,2,134;137,145.07384,1415022.2,1234573.8,1518714.8,1316129.9,308283.22,311273.22,
1095,168.13813195265183,4.7471976,,,,252,,,,,,,1343451.2,1342227.1,1381138.5,1317384.8,573397.3,589845.7,
3693,169.08586757030102,7.1044044,,,,,,,,,,,125342.23,181842.88,228456.3,291140.2,357871.4,274618.22,
74,170.08106939030264,0.38268718,,,,33,,,,,,,1740363.2,1420274.1,1963741.9,1860360.4,1601136.0,2059848.5,
129,170.08115567278114,0.61496127,,,,106,,,,,,,4522758.0,3951307.2,5657751.0,5283843.5,3075597.0,3197212.0,
304,170.08120183377082,2.0930412,,,,,,,,,,,329703.4,232905.72,398365.03,440560.75,158144.23,243944.94,
387,170.1176089636236,2.9486878,,,,109,16,[M-H2O+H]+,,2,389;387,187.12091,825454.5,1003220.3,783887.94,776598.7,1158202.0,1143707.8,
6907,171.99279841943647,11.000754,,,,,,,,,,,383517.16,295376.84,482140.78,246887.62,3849935.2,4173558.2,
435,172.13321714492326,3.140701,,,,48,19,[M+H]+,,1,434,171.12597,765657.7,476312.84,368848.5,350796.47,727629.75,1526660.6,
1632,172.1694892098487,5.114316,,,,,,,,,,,231771.11,218155.62,303831.7,326933.72,122154.48,132482.9,
215,173.07839266710366,1.0436903,,,,,,,,,,,29033.08,71187.49,45376.547,21853.176,132379.27,170538.3,
151,173.0784013617837,0.73775893,,,,,,,,,,,23026.201,89788.77,43893.53,239836.16,175314.08,442563.9,
233,173.07842987212987,1.277859,,,,,,,,,,,282171.34,196255.02,33474.914,528421.5,143611.4,556801.25,
4804,173.0959461055687,7.829775,,,,24,,,,,,,139266.36,346018.2,495337.1,694276.8,702419.25,1032146.8,
1275,173.13235328429997,4.871779,,,,129,69,[M-H2O+NH4]+,,2,1301;1275,173.10925,1221497.9,1091696.5,1371628.8,1290580.1,1284955.2,1533255.8,
59,175.05760918711238,0.37521157,,,,33,,,,,,,5669404.5,4500660.0,7360287.0,8529220.0,3516021.8,6767150.5,
460,177.11218242781703,3.301706,,,,98,21,[M+H]+,,2,460;463,176.10492,582042.5,573954.1,488772.1,508617.5,618884.2,1097636.2,
530,177.12741464969952,3.6468487,,,,121,,,,,,,2210381.8,1949836.5,1965788.0,2264214.5,1486771.2,1161418.0,
2632,179.07016260804085,5.920906,,,,9,,,,,,,1146893.1,896652.94,794918.3,1284375.2,1161593.2,898796.6,
2346,179.07019014491394,5.6134963,,,,194,,,,,,,371105.75,313490.62,339837.2,500603.03,290327.03,250918.05,
458,179.07028778515374,3.2999413,,,,98,,,,,,,98817.99,71389.79,109830.19,117527.05,32828.004,74835.836,
507,179.0703220070434,3.5326622,,,,59,,,,,,,687321.75,509075.88,666470.56,584139.3,251034.73,452340.25,
548,179.10664490584847,3.6847117,,,,84,,,,,,,593730.1,647763.6,524380.9,781476.75,528926.25,539089.06,
2225,179.1541942008023,5.5200763,,,,,,,,,,,204416.33,221998.78,211826.38,222371.64,449809.03,458931.94,
5438,182.03029056138914,8.213487,,,,,,,,,,,23352.479,133390.88,19780.982,531454.06,0,10333.712,
54,182.05769369731638,0.37522653,,,,33,5,[M-H2O+K]+,,2,34;54,161.10509,549853.56,398628.44,488074.97,598425.6,152328.64,219884.2,
261,182.05788765310396,1.6150851,,,,,,,,,,,34774.164,9611.085,26683.275,16579.006,4842.6855,15365.756,
445,182.08126256018735,3.241772,,,,223,,,,,,,1121868.5,1104357.8,1184016.5,1436207.6,805930.3,650780.56,
6854,182.98501509126777,10.816631,,,,,,,,,,,160298.83,213848.5,312559.62,109147.055,4025838.8,4397593.5,
103,183.08628187029322,0.453819,,,,33,,,,,,,1783256.5,1016839.06,4148475.8,5058388.5,1537440.1,2604220.2,
98,184.06373305902844,0.44632325,,,,33,,,,,,,5152358.0,5013156.5,5518727.0,4725219.0,6542193.0,6074447.5,
6694,184.07312486247423,10.2204075,,,,,,,,,,,1276980.6,1161399.9,1122428.6,689370.0,55135.54,0,
2762,184.07319338863735,6.0498543,,,,214,,,,,,,940011.75,712938.5,712162.44,828218.94,496323.9,344970.5,
5303,184.07322632485804,8.138059,,,,,,,,,,,1474454.5,3278752.8,4368155.0,4368294.5,184750.48,3672.8735,
4536,184.07323259610314,7.682648,,,,11,263,[M-H2O-H+2Na]+,,2,4536;4494,157.11235,5495075.0,3789817.2,5122149.0,3140927.8,554852.56,374217.2,
335,184.16959400339113,2.4510243,,,,,,,,,,,169272.45,136735.1,204476.6,77292.516,60694.977,65354.688,
308,184.16965268591477,2.1606476,,,,,,,,,,,240853.03,114198.85,1038924.06,543595.0,54551.723,33341.29,
6779,184.98533816119777,10.479116,,,,7,,,,,,,1678049.5,1815771.0,1772231.6,1640256.2,2614696.5,2624822.8,
493,185.08091340547062,3.4855652,,,,118,23,[M+H]+,,2,493;491,184.07363,1182665.6,1223288.6,1021496.44,975774.6,1803666.8,1139599.5,
506,185.11479924365463,3.5335162,,,,59,,,,,,,688020.94,703486.3,581628.25,709363.4,297163.62,333462.22,
699,185.11726334176694,4.2392774,,,,173,,,,,,,544207.5,548309.44,780149.75,808772.6,407013.22,279115.9,
520,185.11746133881707,3.6209075,,,,156,29,[M+H]+,,1,521,184.11004,100252.31,117075.38,115005.56,160030.56,94812.09,50530.617,
1371,185.13233062223313,4.9261613,,,,129,76,[M-2H2O+NH4]+,,2,1385;1371,203.1193,853852.3,730015.8,860730.75,801333.75,593422.2,759994.0,
4407,185.15350233338083,7.6508794,,,,11,261,[M+Na]+,,2,4407;4433,162.16358,331047.47,404284.56,426286.9,420669.72,234327.58,167064.98,
423,186.11249672804067,3.091175,,,,160,,,,,,,424271.75,457625.22,395573.8,561179.75,351785.94,294238.56,
400,186.11252334837934,3.0558825,,,,69,,,,,,,304769.97,360256.7,293791.2,373031.34,289518.5,249242.17,
513,186.1488868192366,3.582218,,,,,,,,,,,133256.53,106979.67,78307.93,101177.625,266158.78,447544.22,
614,186.14893036123428,4.019408,,,,,,,,,,,107594.78,99853.02,89378.85,123098.99,126076.49,108427.33,
322,187.0940856977571,2.332546,,,,,,,,,,,323563.44,737196.5,293109.66,166075.64,67380.38,200853.92,
412,188.0917648561859,3.0594127,,,,80,17,[M+H]+,,2,412;406,187.0845,844840.0,776665.44,916157.0,894132.06,828000.0,932429.5,
68,189.0732051151989,0.37744907,,,,33,,,,,,,5782645.5,4821968.0,7434544.5,8112246.0,4891605.0,7877168.5,
5517,190.04972960508317,8.2955,,,,29,,,,,,,588474.75,899738.56,597187.6,911688.8,1228774.6,1143973.2,
329,190.04987638275782,2.4055836,,,,,,,,,,,2694924.8,2473106.5,2653554.8,2894657.2,1908190.9,1661454.1,
4643,190.07126995670413,7.719976,,,,1,,,,,,,392943.9,496800.3,483817.8,528902.25,280999.97,265397.75,
3846,190.07130557735317,7.214012,,,,209,,,,,,,647530.7,991183.8,850296.56,1024752.56,1702062.2,1821366.9,
842,190.59638596898324,4.543896,,,,,,,,,,,233557.3,217285.33,295590.3,250991.47,126635.63,116201.12,
597,191.10422297261596,3.9742763,,,,,,,,,,,928115.3,676408.4,774202.44,903641.94,265136.75,116330.97,
4805,191.10637301744796,7.830694,,,,24,,,,,,,189631.17,525900.44,702401.9,882293.7,985128.25,1280768.9,
5039,191.1065239508711,7.9929805,,,,4,295,[M-2H2O+Na]+,,2,5034;5039,204.13782,3990.5024,87756.26,83857.39,137888.39,128028.414,158530.3,
3985,191.10652593260525,7.3292236,,,,182,245,[M-2H2O-H+2Na]+,,2,3985;3968,182.15642,74626.016,105796.18,130184.64,182486.14,225343.55,230260.0,
2450,191.17925229824974,5.715658,,,,246,,,,,,,309461.16,53705.652,340339.66,291760.56,397632.72,499226.2,
2357,191.17931092383097,5.619862,,,,194,,,,,,,553368.8,519247.25,571989.7,569011.8,875892.4,843599.75,
1003,192.13801587604698,4.670581,,,,,,,,,,,168360.53,194102.66,172364.47,274093.94,411408.34,430474.84,
3964,193.12224618170544,7.3259797,,,,182,,,,,,,244965.83,344789.03,361567.62,543427.8,616180.2,615049.5,
2675,193.1698699386286,5.9589267,,,,,,,,,,,365360.2,520072.97,487487.66,491215.78,794419.5,759499.0,
434,194.1152088552485,3.140683,,,,48,19,[M+Na]+,,2,435;434,171.12597,1111965.1,796221.2,580298.1,540359.44,594166.94,1266361.2,
3279,195.12267094738328,6.7205606,,,,26,,,,,,,546232.3,506107.56,641851.8,464123.8,745967.0,731190.4,
309,195.12276001031697,2.202563,,,,63,12,[M+H]+,,2,309;305,194.11548,580296.6,572778.3,504579.0,605447.9,1248452.6,1317170.1,
668,195.1379301278486,4.157613,,,,137,,,,,,,821600.2,968233.4,763118.56,1080126.8,580695.06,353326.7,
556,198.14887597343986,3.6965122,,,,,,,,,,,360183.34,276483.94,177273.84,178273.9,222481.88,600278.7,
463,199.09415661031912,3.303485,,,,98,21,[M+Na]+,,2,460;463,176.10492,7008861.0,5972365.0,5162866.5,4753492.5,1440149.2,2144506.8,
5725,199.9656668135434,8.472056,,,,247,,,,,,,581045.3,613534.6,529290.5,900701.1,757490.56,568585.7,
461,200.0973869232555,3.3016946,,,,98,,,,,,,583003.25,500529.8,422239.94,394158.62,95788.6,164366.97,
615,200.164626705695,4.021215,,,,,,,,,,,337071.72,180762.73,78944.71,103816.586,168758.8,800359.3,
2602,200.20077334962266,5.890312,,,,22,,,,,,,2409576.2,2472287.5,2898318.0,3020617.5,1819974.0,1362382.1,
334,201.15974668950915,2.4585266,,,,,,,,,,,348786.2,393281.3,318712.3,978486.5,194325.98,409427.22,
612,201.1598176959479,4.023852,,,,,,,,,,,1206017.8,1227982.1,1556183.8,1532519.5,966430.25,1064543.8,
72,202.18008338960408,0.38193235,,,,33,,,,,,,1243111.8,1140651.8,1428114.4,1319118.1,1568204.6,1795584.8,
348,202.18012359610563,2.6111932,,,,,,,,,,,0,15003.237,0,26185.818,135847.55,165587.67,
140,202.18016800704785,0.67693585,,,,,,,,,,,1664277.8,1518709.1,2424102.0,2129888.2,1354894.0,1543873.2,
362,202.1801800468094,2.671151,,,,,,,,,,,136155.72,132051.69,180528.64,140074.86,0,20726.107,
574,202.18025583097577,3.8031166,,,,,,,,,,,76991.08,59851.48,21243.832,35090.758,21389.355,83293.43,
803,202.2165171345403,4.459653,,,,,,,,,,,1356893.2,1453808.5,1394618.8,1274592.1,0,0,
697,202.2166168431508,4.2257547,,,,,,,,,,,0,0,0,0,1164061.8,980394.4,
617,203.11792507841074,4.039089,,,,87,,,,,,,705863.75,598471.06,723463.3,684214.0,375240.62,683774.94,
702,203.12778627637678,4.24009,,,,173,,,,,,,1193589.9,1106897.1,1485875.1,1519738.0,937495.5,675939.9,
2574,203.17931340658905,5.860164,,,,,,,,,,,371735.0,329673.7,315938.38,963445.0,365906.7,517734.94,
2630,203.17934725215892,5.9200635,,,,9,,,,,,,804267.4,645481.44,634640.4,1259008.9,635360.0,599687.1,
814,203.17937614841472,4.515518,,,,37,,,,,,,182371.47,132595.55,126400.16,76287.9,99721.26,156703.58,
2782,203.1793802629704,6.0465007,,,,168,,,,,,,144146.42,129040.45,80316.74,103704.22,632501.25,789478.3,
2348,203.1793833338733,5.6150875,,,,194,,,,,,,1209038.8,906167.44,922658.6,1338783.2,959199.7,1028676.9,
3117,204.141620122827,6.578366,,,,,,,,,,,319391.38,262441.9,173323.73,403253.38,161194.23,149136.69,
44,205.06820307267978,0.36850607,,,,33,,,,,,,3.6202612E7,2.7725522E7,4.2820944E7,4.204925E7,2.5852082E7,2.7701856E7,
3115,205.1950162480692,6.5742583,,,,221,,,,,,,885582.5,941872.6,975569.25,975396.5,482379.56,242916.22,
36,206.04562750636205,0.36478487,,,,33,2,[M+Na]+,,2,37;36,183.05638,2.0570994E7,1.8686686E7,2.2570574E7,2.0349494E7,1.7586282E7,1.650402E7,
138,206.04569005132294,0.61190957,,,,,,,,,,,83208.65,124870.98,175738.47,39631.625,47234.63,66102.57,
196,206.0457782574459,0.9456992,,,,235,,,,,,,106161.37,274707.78,91114.21,125114.1,205466.36,39391.883,
167,206.0457941298739,0.8043189,,,,64,,,,,,,176293.39,184550.16,275695.28,246154.52,70493.12,12855.297,
64,206.07130611345687,0.37297654,,,,,,,,,,,2294195.5,1173096.6,2657803.2,2684285.2,1640303.9,1740707.9,
6771,207.01728014456936,10.445735,,,,,,,,,,,684080.8,743082.7,712379.56,723137.44,1282554.6,1149088.2,
30,207.04903530601794,0.36404982,,,,,,,,,,,813296.06,920466.3,1091508.8,990614.2,858591.94,614112.75,
491,207.06285008369215,3.4837387,,,,118,23,[M+Na]+,,2,493;491,184.07363,883909.2,809820.1,659372.9,583086.06,259303.03,171686.88,
567,207.0991298023068,3.7368262,,,,61,33,[M+Na]+,,2,568;567,184.10995,144690.12,143906.19,146532.27,147824.6,87246.84,55749.5,
521,207.0991817553438,3.6210258,,,,156,29,[M+Na]+,,3,522;521;520,184.11004,703473.8,730313.0,755120.1,822050.06,282781.7,165246.81,
38,208.04135665918363,0.3647863,,,,33,,,,,,,875215.0,794882.2,968150.6,858135.5,742730.44,706955.25,
14,209.11472118757683,0.3274265,,,,,,,,,,,385705.4,387988.66,377572.34,399501.78,911294.0,975001.56,
406,210.07373305709507,3.0519073,,,,80,17,[M+Na]+,,2,412;406,187.0845,608860.6,568650.6,629683.7,571884.4,356432.75,318936.38,
389,210.110145354329,2.951418,,,,109,16,[M+Na]+,,2,389;387,187.12091,918378.4,1186969.5,903699.4,920756.25,1242402.1,1148078.8,
2519,211.0963575119823,5.8093987,,,,240,,,,,,,688046.7,452843.06,450913.53,868141.6,613421.75,490837.88,
1764,211.09638024235008,5.2149777,,,,220,,,,,,,1355157.6,1015906.56,1035362.4,2124480.5,904831.3,475532.7,
2633,211.09638450932576,5.920906,,,,9,,,,,,,4323397.0,3339687.8,2966766.8,4861476.0,4192691.8,3280043.5,
2788,211.09638688001084,6.078974,,,,168,,,,,,,210349.58,131191.6,102312.67,107594.766,547504.3,567897.8,
2345,211.0964077398511,5.6134925,,,,194,,,,,,,1429632.2,1047023.06,1124200.2,1678503.5,999577.1,916227.7,
562,211.09656650018894,3.7216666,,,,79,32,[M+H]+,,1,563,210.08924,35176.438,98158.086,54126.914,43238.31,187861.2,153398.55,
984,211.11148739336667,4.6689744,,,,,,,,,,,566018.9,476568.44,707296.7,564038.6,465385.2,383593.5,
938,211.97037477828596,4.6164136,,,,36,,,,,,,1415571.1,1436898.2,1374867.8,1366983.4,1094081.1,906907.94,
616,212.1645417634186,4.031824,,,,87,,,,,,,481684.06,411770.2,238583.58,224363.98,260799.88,725788.75,
825,213.14597146698256,4.4876204,,,,37,,,,,,,540242.5,453467.3,399154.0,540584.94,204779.48,188037.47,
934,213.96828689135,4.614816,,,,36,,,,,,,1333055.5,1355681.1,1319145.9,1324310.5,1036514.25,884180.94,
766,214.18012535717477,4.417531,,,,,,,,,,,400748.56,193955.56,88536.95,108463.97,174472.62,861263.25,
456,215.12533754640847,3.2867832,,,,,,,,,,,333013.56,294998.66,158673.02,136073.36,51117.285,61642.508,
379,215.12548907434862,2.8948574,,,,,,,,,,,544103.9,615154.44,154212.97,603312.6,571592.06,639027.9,
1297,215.14287897164343,4.874868,,,,129,,,,,,,1509158.5,1325137.6,1521724.6,1465701.5,1538203.4,1893987.4,
381,215.17546467406987,2.8888485,,,,,,,,,,,408882.25,724120.6,586305.2,1107683.1,207966.1,790865.06,
340,216.12302695016032,2.5156763,,,,,,,,,,,510619.03,545191.0,494891.12,519498.88,413800.16,277727.47,
15,216.9226150446503,0.33956006,,,,,,,,,,,178638.08,159219.28,199906.94,180546.78,165441.86,200053.9,
305,217.10469468084025,2.2053335,,,,63,12,[M+Na]+,,2,309;305,194.11548,2898801.2,2563310.8,2388106.5,1925067.9,2040098.0,1846940.1,
555,218.02800585023564,3.697417,,,,84,,,,,,,2141472.0,1525410.4,1310459.0,2464614.8,272469.16,698190.0,
411,219.11286527118088,3.0592673,,,,80,,,,,,,642998.25,559658.94,620192.9,570318.9,350494.16,352725.3,
2176,219.1953696514852,5.47122,,,,,,,,,,,171693.22,211920.75,165845.47,222179.02,517385.06,648909.4,
23,221.0419923664466,0.3484534,,,,33,,,,,,,1779380.2,1391109.8,1728954.4,2185326.8,1056654.4,958878.0,
1,221.0843168208361,0.032885857,,,,,,,,,,,429641.6,1874848.0,123596.44,87155.97,234897.03,52737.305,
113,221.08433346380264,0.51004153,,,,,,,,,,,1086188.6,1024709.44,127439.9,718025.2,1038886.94,246656.03,
253,221.08441339528937,1.5066549,,,,,,,,,,,1069352.1,252254.38,249443.25,277218.47,252159.42,139984.52,
220,221.08441635744794,1.1618457,,,,,,,,,,,931502.6,117249.76,171731.7,213769.11,121388.375,94620.11,
274,221.0844413242592,1.7642666,,,,,,,,,,,111659.586,4162531.2,98047.58,3558873.0,3430743.8,154362.7,
266,221.08444546169764,1.6953249,,,,,,,,,,,1846906.2,218813.64,171153.73,264039.25,454001.0,154362.7,
35,221.18579864805193,0.36478314,,,,33,,,,,,,1598996.5,1238138.2,1309939.0,1435210.4,1204434.5,2313304.2,
2631,221.189866328779,5.9216766,,,,9,,,,,,,449867.8,358881.03,350771.5,499504.2,432486.6,296842.0,
1748,221.18987359130418,5.2134123,,,,220,,,,,,,633472.2,440345.5,423441.47,732792.06,418967.84,290349.16,
2790,221.18987878666235,6.083084,,,,168,,,,,,,153494.36,102569.055,51735.184,68832.04,463854.94,558273.4,
37,222.01951691528316,0.36478487,,,,33,2,[M+K]+,,2,37;36,183.05638,6822723.0,6356207.5,6308354.5,6912344.5,5256902.5,4319676.0,
248,222.0196448957189,1.4578485,,,,,,,,,,,38635.637,11727.508,59427.934,17243.957,11057.389,3912.0752,
4659,223.06347639541534,7.721543,,,,1,279,[M-2H2O+H]+,,2,4669;4659,258.07805,1230678.6,1428434.0,1245175.8,1430353.9,2648267.0,2594380.2,
5179,223.06347760032216,8.114032,,,,,,,,,,,545800.94,1020665.25,775712.2,828460.9,1249354.4,711426.06,
3851,223.06351466351737,7.214012,,,,209,,,,,,,1114113.8,1037131.1,893213.1,1179244.9,2150571.2,2480716.8,
414,223.15402530621728,3.08301,,,,160,18,[M+H]+,,3,415;414;420,222.14671,6982858.0,6878766.5,6799278.5,7965841.0,8763719.0,8144471.5,
73,224.12792424364787,0.38194832,,,,33,,,,,,,5985295.5,5267185.5,6288004.5,5845456.0,5708545.5,5855651.0,
191,224.12810601447896,0.93815756,,,,251,11,[M+H]+,,2,188;191,223.12078,2.1324616E7,1.6341009E7,2.512335E7,2.2850316E7,2.0844674E7,2.4811408E7,
700,225.10964925862496,4.24792,,,,,,,,,,,117698.52,270753.53,388444.22,386182.97,42444.844,41542.91,
345,225.10965274425357,2.5450633,,,,,,,,,,,284980.9,443890.66,437250.2,813180.44,655801.9,606755.8,
182,225.13131099956357,0.93907005,,,,,,,,,,,1833456.8,1493972.9,1842439.0,1538244.6,2719857.2,2106364.5,
941,225.1482861621577,4.619657,,,,36,,,,,,,399182.1,391884.72,377476.06,636834.0,708945.7,202916.94,
1657,225.14837337625818,5.1390395,,,,113,99,[M-H2O+H]+,,2,1665;1657,242.15163,249594.22,230332.52,215482.27,358653.8,204607.38,110000.64,
4634,226.1799554842878,7.7161293,,,,1,275,[2M+NH4]+,,2,4634;4644,104.07333,347870.6,357532.34,227522.4,198565.16,448006.9,769294.6,
745,226.18010571224374,4.3541775,,,,157,47,[M-H2O+H]+,,2,744;745,243.18334,2583032.0,2702068.8,1686082.6,1520912.8,3191549.0,3573431.0,
6750,226.95119530863312,10.294829,,,,,,,,,,,0,0,0,3996.5479,498534.2,760234.94,
13,226.95128975727155,0.3335327,,,,8,0,[M+Na]+,,2,19;13,203.96206,904275.25,999916.4,963754.4,975500.2,1692506.5,1862605.0,
4766,227.1275546137504,7.805866,,,,24,,,,,,,181193.28,493295.72,412557.3,301177.44,1111732.2,1437248.8,
469,227.1278147642723,3.3630161,,,,56,22,[M-2H2O+H]+,,2,469;470,262.14162,766933.94,784784.44,832531.4,923008.75,961032.2,772191.75,
4420,227.20035601764786,7.652455,,,,11,,,,,,,552248.1,659508.4,680082.06,697606.94,395211.22,336325.34,
1146,228.19555797476934,4.7802486,,,,147,,,,,,,3189077.0,2523508.2,1318914.2,1378224.6,2280154.0,3854912.5,
4635,228.19565483665602,7.7169013,,,,1,,,,,,,535196.2,524718.56,373955.25,296464.0,855833.6,1324561.5,
3646,228.19575141514102,7.044519,,,,,,,,,,,67563.61,14300.463,0,0,37621.04,525795.1,
3159,228.23208588601616,6.5982356,,,,221,,,,,,,979219.44,924597.2,936843.06,909770.75,656024.75,687716.5,
488,228.23224905858876,3.4573808,,,,,,,,,,,0,0,0,0,217288.38,256864.25,
497,229.14267503223417,3.5222511,,,,123,25,[M-H2O+H]+,,1,494,246.1463,475961.9,480827.22,418185.97,563200.6,1537663.4,508894.6,
6615,229.14323297970805,10.01804,,,,,,,,,,,0,0,0,0,372522.47,545811.3,
6472,229.14324109351782,9.592002,,,,,,,,,,,0,0,0,0,255726.42,573856.8,
5377,229.1432673228716,8.175479,,,,6,,,,,,,105717.45,513990.72,111790.26,329572.72,986949.4,1249788.5,
5005,229.14329788981743,7.979033,,,,4,,,,,,,14978.973,278574.84,172115.17,298927.62,543876.6,580544.9,
518,229.1433692668829,3.6043549,,,,213,27,[M-H2O+H]+,,2,518;519,246.14664,2580493.8,3085855.2,2303037.8,2966144.5,4158643.5,3477090.5,
729,229.1433850830398,4.3332353,,,,157,,,,,,,119358.84,112032.18,123557.03,170479.42,116613.5,107114.7,
939,229.98089553944033,4.6164136,,,,36,,,,,,,3025880.0,3044125.2,2926257.0,2944126.2,2335855.0,1959707.9,
2475,230.09561284994234,5.762467,,,,,,,,,,,1222161.6,622138.4,1443912.1,457609.5,252358.19,185742.53,
2175,230.09570072075934,5.5086913,,,,,,,,,,,16951.232,0,3878.0674,3732.329,737514.56,534045.3,
