row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,Unnamed: 19
2074,197.8079105175669,10.348924,,,,,,,,,,,579517.0,1616274.2,1107313.4,1874636.2,33515.242,35385.598,
2080,197.80791220625719,10.417686999999999,,,,79.0,,,,,,,326245.0,106748.3,76510.63,2255229.0,72541.61,80727.17,
200,199.09760637513747,3.6936166,,,,135.0,2.0,[M+H]+,,2.0,202;200,198.0903,12630202.0,12379448.0,13516080.0,14004434.0,13125033.0,17933762.0,
273,199.0976301414117,4.301457,,,,,,,,,,,146870.02,126639.82,169635.38,272795.72,192618.22,360967.72,
2072,199.80490099376635,10.330257000000001,,,,,,,,,,,280071.5,745074.75,510255.6,1057729.2,7779.5019999999995,0.0,
36,199.80490377851788,0.3995014,,,,95.0,,,,,,,274456.78,255297.92,238639.28,280125.12,283432.84,192951.45,
2083,199.8049500426508,10.400989,,,,,,,,,,,174117.69,36685.805,25477.064,540362.6,0.0,11099.653999999999,
287,201.11328290487373,4.403392299999999,,,,,,,,,,,16355.663,17169.71,16588.145,23755.1,26279.498,30688.996,
219,201.1132985187999,3.8281152,,,,152.0,,,,,,,664111.75,679573.2,661638.44,793442.44,969485.75,951893.9,
431,201.14958782558259,5.043324500000001,,,,33.0,,,,,,,1272488.0,843740.56,1298334.6,916677.25,1467877.1,1668220.6,
158,202.1085433563049,3.277686,,,,8.0,,,,,,,343233.94,256059.3,374561.28,315561.78,274531.25,346706.66,
6,203.02854475951855,0.34293270000000003,,,,4.0,,,,,,,589205.7,438747.0,191715.66,649186.1,541969.4,440263.2,
175,209.0794499987417,3.4487724,,,,116.0,1.0,[M+Na]+,,2.0,176;175,186.09027,1351237.0,1565304.4,1230665.2,1710789.1,1446741.8,1190122.2,
249,210.0924313668235,4.124849,,,,6.0,,,,,,,1032308.0,682580.9,996130.7,710000.25,844520.7,1266094.8,
315,211.13395150072498,4.6073985,,,,,,,,,,,424026.34,867256.6,633522.3,754434.75,1010228.4,955057.1,
190,211.1340566702221,3.6005151,,,,,,,,,,,26500.78,35089.12,22617.854,44577.61,41913.113,34392.1,
228,213.01544632169475,3.9301689,,,,,,,,,,,595622.3,508852.22,505174.2,504645.8,390981.38,464542.66,
180,213.1131758719605,3.4514716,,,,,,,,,,,60765.207,147835.2,73544.39,142121.6,170086.55,136982.61,
257,213.1132426152179,4.1363330000000005,,,,,,,,,,,324262.8,277356.2,309362.62,323274.84,381872.06,393504.94,
268,215.12885745821941,4.1832404,,,,,,,,,,,1536219.1,1447529.8,1489272.6,1685367.9,1571599.0,1601167.4,
159,216.1241098852353,3.2804623,,,,,,,,,,,302263.25,285810.97,314812.34,346175.56,365490.12,409271.62,
42,216.91889252128144,0.3710766,,,,,,,,,,,131504.3,643609.44,454486.06,146369.02,710685.6,503509.16,
32,216.92826829155342,0.39399454,,,,4.0,,,,,,,679638.25,859654.6,739009.56,353546.28,706099.75,740131.9,
44,216.9810991350183,0.42736134,,,,,,,,,,,747736.8,1334167.0,1129817.1,964828.3,1241235.1,1043549.9,
83,216.98115506276997,1.2536651,,,,,,,,,,,2181877.2,1310150.2,1873240.1,2001783.2,1275318.2,2073106.5,
12,217.048283989227,0.367969,,,,4.0,,,,,,,4101411.5,2703078.2,3745849.8,3639508.8,3063387.0,4104138.2,
26,217.99166532558252,0.38206336,,,,4.0,,,,,,,562248.3,480957.62,597451.7,644078.9,475811.06,582777.5,
90,218.103328960777,2.1098347,,,,,,,,,,,2565355.0,2228749.8,2666303.5,2710956.0,1986247.5,3045476.5,
15,219.04536009842167,0.37105057,,,,4.0,,,,,,,1301872.6,878556.4,1199929.6,1145111.2,1000883.25,1323636.4,
1907,219.0695430142936,8.601903,,,,,,,,,,,184121.75,418181.2,406210.7,219394.02,824891.25,681000.5,
1933,219.0695760805506,8.813088,,,,,,,,,,,27018.479,49572.793,31200.283,48212.223,71243.984,78577.84,
202,221.07948442822402,3.6945026,,,,135.0,2.0,[M+Na]+,,2.0,202;200,198.0903,1015549.0,974040.3,978895.44,1090322.9,829408.2,939793.7,
136,221.0931346694624,3.0156305,,,,,,,,,,,38367.51,284848.9,47181.59,331253.44,503060.47,66654.47,
442,221.0971437187254,5.0625787,,,,149.0,,,,,,,908407.56,853539.3,921348.75,928110.6,1040869.1,1135974.5,
186,222.07727942966912,3.5679,,,,128.0,,,,,,,432164.4,372393.34,432149.6,429230.84,376353.28,557650.7,
409,225.11320808753217,4.9533114000000005,,,,,,,,,,,435004.34,318656.56,468439.16,512780.4,434904.94,671333.0,
251,225.11325186180386,4.112705,,,,6.0,,,,,,,165744.81,204797.34,176998.72,203617.12,244703.75,248098.36,
240,225.11337423455814,4.028681,,,,23.0,,,,,,,208691.64,297375.25,211981.75,268214.28,283309.6,405703.22,
234,225.11338259189662,3.9880059,,,,97.0,,,,,,,313490.53,382943.6,395591.4,517241.3,532665.6,838534.06,
48,227.07716399642524,0.42792484,,,,129.0,,,,,,,2426658.5,559492.0,1116857.5,2556693.5,590524.3,595601.1,
457,227.12885895004962,5.1181235,,,,,,,,,,,1106027.2,942563.9,1198542.6,1543425.8,1103539.8,1353769.8,
277,227.12894505495566,4.336002,,,,26.0,3.0,[M+H]+,,2.0,278;277,226.12162,7911446.5,8679697.0,7436276.0,9936785.0,11585338.0,10633531.0,
220,227.12898569704345,3.8398837999999995,,,,,,,,,,,53354.445,71861.54,54302.67,97553.11,102636.914,96191.76,
316,227.96657965309268,4.617275,,,,126.0,,,,,,,1864855.2,1892019.5,1856723.0,1788537.5,1739281.9,1946134.4,
204,228.06661410439892,3.712299,,,,,,,,,,,789260.9,645275.2,781096.2,671936.56,613693.8,910538.56,
205,228.08770936447567,3.7408428,,,,,,,,,,,36025.625,47076.465,40842.45,63414.37,80654.64,48867.254,
110,228.0878002148983,2.568125,,,,,,,,,,,410979.53,417336.62,559524.0,498275.94,753315.44,763329.2,
312,228.10299812563386,4.5756144999999995,,,,,,,,,,,28046.37,14820.186000000002,26524.195,14035.2705,31195.814,51319.64,
182,228.10300387354758,3.4682662000000004,,,,31.0,,,,,,,3295407.0,2752322.8,3256057.2,2778229.8,2976978.5,4136092.0,
151,228.10304937719346,3.2405912999999997,,,,148.0,,,,,,,48593.098,32261.426,45200.37,37590.504,39002.047,59512.203,
669,229.18079303910477,5.8219337,,,,,,,,,,,283329.94,243911.11,308527.28,280160.12,352108.28,355148.1,
317,229.96439121537205,4.617275,,,,126.0,,,,,,,1817011.1,1841330.0,1804537.6,1746434.4,1694490.5,1900228.4,
216,236.09622849807812,3.8154366000000004,,,,,,,,,,,644271.7,831779.3,655219.6,988463.0,2338922.5,1837941.5,
300,237.09208078021632,4.524496599999999,,,,,,,,,,,486577.66,406936.38,554579.56,460386.12,646440.3,1001436.8,
115,238.07547562343254,2.622831,,,,,,,,,,,414468.38,319289.47,422992.1,383171.3,332737.47,421771.0,
282,242.17618915485744,4.3576713,,,,133.0,,,,,,,431838.06,336911.6,364109.34,416621.78,444113.44,365671.44,
146,243.1237545866525,3.1425664,,,,76.0,,,,,,,31555.365,33753.207,29022.582000000002,44311.453,34305.18,40391.58,
187,243.12379048454451,3.5706737,,,,128.0,,,,,,,1356567.6,1492608.0,1270470.5,1771047.0,1434981.1,1690858.9,
825,243.19646531143417,6.1962504,,,,59.0,,,,,,,145531.77,136230.9,148029.4,147355.05,131779.14,135343.58,
913,243.19647214789458,6.4395847,,,,60.0,,,,,,,845900.9,695891.2,792820.75,746841.25,726002.9,691827.6,
13,244.06723777198206,0.37028077,,,,4.0,,,,,,,1695768.8,1075205.1,1524038.4,1515794.6,1233077.2,1591407.9,
18,245.04477396196393,0.37185195,,,,4.0,,,,,,,528965.94,405412.22,481142.03,549720.1,404931.62,482924.78,
171,245.04555248736716,3.3768095999999996,,,,,,,,,,,11725.973,0.0,16585.764,7303.128000000001,15020.875,34641.184,
232,245.04561033721555,3.9665220000000003,,,,,,,,,,,113366.78,121498.36,127736.55,141045.3,143889.64,204829.97,
150,245.09316965513997,3.2057056,,,,119.0,,,,,,,1487404.9,1527262.2,1537535.1,1903875.4,1819790.5,2200634.5,
278,249.11078585762803,4.336002,,,,26.0,3.0,[M+Na]+,,2.0,278;277,226.12162,464284.84,478491.66,403626.94,527548.4,536813.6,458748.38,
983,249.14967085143056,6.6209316,,,,68.0,,,,,,,899525.5,1063337.4,890137.2,1120886.6,830571.5,891301.25,
385,253.14442342162516,4.85009,,,,34.0,,,,,,,387314.75,452817.5,424886.88,475084.25,369331.5,471484.62,
1504,255.2328645709797,7.685078999999999,,,,9.0,,,,,,,346602.56,388496.56,436554.75,405863.16,505286.3,445209.8,
2109,255.2329327659493,11.035322,,,,,,,,,,,0.0,0.0,20120.578,10022.779,8704.601999999999,32531.472999999998,
174,257.10302241828623,3.4479926,,,,116.0,,,,,,,550958.1,811688.1,575396.06,1030088.5,906718.8,768722.4,
342,257.13940952323145,4.6989136,,,,,,,,,,,787548.2,577788.06,809417.0,1095330.8,823725.44,1279047.4,
1008,257.2123031134686,6.7587543000000005,,,,3.0,,,,,,,1151326.1,1485788.9,1897459.9,1678699.6,892451.56,972992.94,
947,257.21233232670863,6.54213,,,,104.0,,,,,,,291214.25,231724.45,284338.72,256761.42,251409.66,254412.34,
306,258.1709846259309,4.5513900000000005,,,,,,,,,,,7836718.5,7295707.0,8088308.0,8287453.0,10603202.0,11880253.0,
157,261.1343419605129,3.2749214,,,,8.0,,,,,,,272874.7,346736.94,284292.7,399631.44,287355.78,272242.34,
167,261.1343632274046,3.3635156000000004,,,,166.0,,,,,,,1800617.0,2150559.0,1695386.8,2504456.5,1764719.9,1739980.8,
466,263.071291229522,5.1563115,,,,7.0,,,,,,,432876.7,367665.38,446142.3,411017.03,475892.62,617189.75,
2043,265.1477545129897,10.233914,,,,,,,,,,,201520.86,97523.94,78846.14,211381.83,123691.47,128692.234,
711,265.14785751454485,5.908252200000001,,,,81.0,,,,,,,18265496.0,25542090.0,19577662.0,18122290.0,200437140.0,63477590.0,
887,265.147957974463,6.376386599999999,,,,,,,,,,,0.0,0.0,0.0,0.0,666723.25,109616.8,
427,267.1600965244391,5.0310296999999995,,,,,,,,,,,233574.7,221974.95,221988.89,249501.69,379452.25,382716.97,
725,268.1468992818057,5.923066599999999,,,,,,,,,,,18082.645,101268.21,34973.637,0.0,1123653.9,331827.97,
384,269.13114826420554,4.859783599999999,,,,,,,,,,,789685.06,601071.1,659630.6,862281.44,287599.0,521467.72,
166,271.16634106373556,3.3561532,,,,156.0,,,,,,,365487.2,554522.5,375543.47,447603.97,408636.47,735385.3,
189,271.16645978796214,3.5983087999999994,,,,,,,,,,,757296.7,972125.9,694976.6,1134186.9,1039833.4,905976.25,
562,271.19142366910575,5.4519825,,,,,,,,,,,508468.3,481287.6,464214.34,536692.56,424776.25,438384.12,
744,271.22777687433273,5.9735703,,,,54.0,,,,,,,822841.3,664756.5,783494.44,718248.44,547587.8,669389.25,
1069,271.2279146964603,6.8634566999999995,,,,124.0,,,,,,,3710140.5,2827939.0,3659568.5,3024431.2,2974864.0,3344036.2,
1140,271.22792451986214,7.069746,,,,,,,,,,,11518835.0,8724125.0,10951256.0,9903223.0,8875634.0,9803515.0,
399,272.1867195139069,4.912898,,,,155.0,,,,,,,848236.2,818801.3,882069.1,944072.1,1104299.2,1299732.2,
331,278.1395954763911,4.6751830000000005,,,,40.0,,,,,,,612029.44,720725.56,640276.75,853494.25,601322.0,598936.7,
25,279.04837082226817,0.3952389,,,,,,,,,,,411730.0,524563.2,624456.75,409385.97,528499.4,694282.94,
203,279.05104088201404,3.7021904,,,,,,,,,,,35874.273,0.0,41211.664,0.0,14298.763,66056.56,
945,279.16356574418165,6.475359,,,,,,,,,,,0.0,82107.695,88861.63,0.0,871053.44,19464.695,
671,280.0977846292119,5.828045400000001,,,,,,,,,,,1119236.6,1000299.5,1122192.6,908949.25,1021395.06,1263639.0,
729,280.0978227033968,5.935625,,,,55.0,,,,,,,295894.94,267528.4,400838.97,300592.22,182666.92,261086.88,
197,285.181951740142,3.688285,,,,135.0,,,,,,,3366380.2,3473514.2,3571060.8,4016421.5,3884577.8,4751405.0,
236,285.18207679513733,4.006144,,,,141.0,,,,,,,26378.582000000002,26587.322,32067.252,45637.324,46399.98,60083.33,
641,285.2070538949244,5.745978,,,,,,,,,,,154041.08,100406.63,132389.97,131296.75,97822.875,111012.15,
601,285.207099131441,5.599002400000001,,,,,,,,,,,134773.45,126927.76,135678.38,144138.95,127028.84,169559.53,
1276,285.2434308726859,7.3583317,,,,25.0,,,,,,,472662.66,493768.28,504133.0,533803.25,424914.56,365118.78,
1219,285.2434792059558,7.272821400000001,,,,74.0,,,,,,,702695.5,502807.3,675650.75,565745.4,496138.38,493922.2,
1149,285.24350025451815,7.1044483,,,,,,,,,,,1161222.1,880966.7,1162358.2,988631.6,925833.75,920784.4,
196,286.18537951814204,3.6891743999999997,,,,,,,,,,,470459.28,487202.3,524765.25,562625.3,542773.06,664144.0,
511,286.2023486337066,5.2951083,,,,,,,,,,,513594.0,528496.6,507178.34,610221.94,739093.44,723689.56,
556,293.1757372406995,5.427556500000001,,,,91.0,,,,,,,555654.3,646890.2,651939.0,688009.5,675463.7,709419.1,
500,293.1758345512695,5.272205400000001,,,,82.0,,,,,,,581418.06,677687.8,620025.94,774243.3,802417.25,824772.5,
458,293.175859979627,5.123903,,,,112.0,,,,,,,2088378.2,2638617.5,2751548.8,2535913.5,2251248.0,2404999.0,
1064,293.1792943382594,6.872963,,,,,,,,,,,0.0,2085110.4,1786302.4,38448.67,967635.8,3095877.8,
1109,293.17930336739346,6.9271607,,,,,,,,,,,0.0,903401.06,2163899.0,0.0,3472908.2,277263.4,
1010,293.17932651610215,6.754342599999999,,,,,,,,,,,1604249.0,608935.5,566331.0,2037219.4,0.0,1081279.9,
677,293.2121915160032,5.8497395999999995,,,,73.0,,,,,,,455412.3,523454.03,527428.7,532471.44,662823.75,710746.8,
831,293.21229325739205,6.232517700000001,,,,172.0,,,,,,,771535.0,710676.3,738951.4,793617.25,1113159.9,903829.56,
882,293.21229601519934,6.3591228,,,,153.0,,,,,,,1021564.44,1053190.2,1005863.44,1090592.8,1044088.25,1082506.4,
950,293.21236472014715,6.547581,,,,104.0,,,,,,,96732.18,92502.42,80709.266,99650.13,68962.664,87212.87,
2103,295.2277029290803,10.940053,,,,,,,,,,,6395.253000000001,20411.088,8394.924,6030.812,200732.19,156176.66,
2114,295.2277191485166,11.124728999999999,,,,,,,,,,,4547.732,4390.2886,159708.08,204314.75,54178.285,298234.5,
1062,295.2277333750285,6.856482000000001,,,,96.0,,,,,,,104143.875,91212.33,108738.21,97711.586,91572.14,114946.66,
784,295.22777071401987,6.0783705999999995,,,,5.0,,,,,,,2099740.2,2171095.2,2221747.5,2687865.8,2353396.5,2549633.5,
817,295.2278149297163,6.170698000000001,,,,58.0,,,,,,,12122383.0,13324205.0,12705091.0,14276428.0,13513490.0,14310770.0,
996,295.22783603999414,6.667688,,,,145.0,,,,,,,952192.75,880412.06,933015.1,905259.5,1053188.1,1013845.56,
1308,297.2433885759959,7.437692999999999,,,,107.0,,,,,,,2381122.5,3727457.5,2783549.2,3993466.2,3595276.2,2558262.5,
1204,297.24340563611685,7.233281599999999,,,,,,,,,,,138561.7,113097.63,152898.97,116156.21,96280.93,97684.35,
892,297.24340741436873,6.402414,,,,86.0,,,,,,,1497300.6,1458827.9,1423478.5,1515172.8,848991.75,1474664.8,
1081,297.24341653458646,6.892110300000001,,,,,,,,,,,427339.75,439977.4,487445.2,403683.97,424738.8,455835.38,
1132,297.2434225882079,7.035139599999999,,,,103.0,,,,,,,172814.12,152617.12,190365.34,162006.61,164700.47,160961.2,
