row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Anid-TJGIp4_3_Run233.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML Peak area,2024_NEG_Anid-TJGIp4_1_Run183.mzML Peak area,2024_NEG_Anid-TJGIp4_2_Run212.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML Peak area,
591,188.03529448598215,3.1726334,,,,,,,,,,,54016.562,456810.72,664676.7,264120.06,44218.754,929719.44,
617,188.03530192658422,3.222288,,,,,,,,,,,54016.562,105893.06,126187.92,308505.4,146616.16,354198.0,
293,188.03530697092546,2.4541707,,,,116,,,,,,,258486.11,829771.9,475065.4,2642855.5,1969343.1,5127584.5,
121,188.05642623213006,1.3679632,,,,,,,,,,,678140.25,1320548.6,5370953.5,1.100022E7,9706217.0,925130.4,
105,188.0564385957597,1.1456176,,,,,,,,,,,880519.4,5275177.0,643097.3,2522815.0,2563803.0,6523062.5,
400,189.07683314848265,2.6292932,,,,,,,,,,,3854.4788,0,21519.023,231056.05,94997.58,106550.71,
556,189.07684445987027,3.0629928,,,,7,,,,,,,1135573.4,4019944.8,5571851.5,4951464.0,2957678.0,7024449.5,
3098,189.8579813676639,10.537171,,,,38,,,,,,,1143789.6,586462.94,1357772.2,689395.7,1396119.6,1732575.9,
2415,189.85799086408346,6.538988,,,,,,,,,,,183982.62,0,0,0,0,0,
785,190.03843086549676,3.7556443,,,,,,,,,,,0,0,7910.3066,42236.062,48944.258,412427.03,
322,190.0508656386214,2.515647,,,,,,,,,,,99312.63,399501.97,782626.2,126579.91,175586.81,206510.52,
216,190.05446477527718,2.2452872,,,,,,,,,,,550272.8,250878.48,227393.22,85115.71,168946.42,280468.06,
73,190.0720865478012,0.7552828,,,,,,,,,,,166983.17,373682.6,750446.9,420730.53,632137.9,4041463.8,
561,190.08016234027875,3.0624304,,,,,,,,,,,76873.2,340924.94,461008.78,402722.1,252143.2,591508.56,
918,191.03489679064106,4.065249,,,,,,,,,,,5783.5845,5579.3833,10530.326,4063.5344,10780.847,481569.6,
793,191.03498367778852,3.7841868,,,,,,,,,,,0,403544.1,268638.2,724602.7,1440421.1,494430.8,
732,191.071326871877,3.5721047,,,,,,,,,,,0,0,0,82191.586,0,455201.94,
406,192.03014920548594,2.6727355,,,,,,,,,,,0,4469.0596,0,54379.297,71590.695,454024.28,
765,192.03017854069344,3.681435,,,,,,,,,,,0,0,0,22738.924,0,191306.0,
348,192.0665476710513,2.53735,,,,,,,,,,,0,13048.298,4829.204,273263.1,129919.484,262201.88,
822,192.0666104119798,3.8382707,,,,,,,,,,,0,14195.339,4443.0156,36127.387,31761.729,305807.06,
863,193.03816114731856,3.9402103,,,,,,,,,,,0,0,8314.684,376948.2,106723.55,867060.75,
784,193.05052177749607,3.7563396,,,,,,,,,,,0,5014.6953,14937.233,35325.688,144215.06,56976.055,
698,193.05057724246598,3.4759858,,,,,,,,,,,0,127677.484,160614.05,1497175.1,1965478.4,1563613.4,
1072,193.08700483328653,4.416576,,,,,,,,,,,0,0,0,0,0,500826.3,
469,194.0457664093095,2.8221903,,,,88,,,,,,,81969.84,108081.516,190395.98,200080.52,203405.75,262465.5,
575,194.04581680142005,3.1131392,,,,,,,,,,,10462.893,325022.2,293122.34,690215.94,386002.06,1987665.2,
700,194.0458208504703,3.4801536,,,,,,,,,,,0,247919.08,292815.56,376291.97,196196.92,1307001.6,
301,194.04586614572315,2.468484,,,,120,,,,,,,1151199.1,4410509.0,4785957.5,4638122.5,5500808.5,4436219.5,
129,195.0297292967114,1.4304838,,,,,,,,,,,0,478430.5,9295.238,0,505209.72,0,
525,195.0298875194866,2.9415517,,,,,,,,,,,0,505928.88,746676.3,85961.41,696107.25,284931.94,
833,195.06621338332448,3.8747425,,,,,,,,,,,94696.03,61578.91,85909.57,110475.58,276871.9,389802.88,
578,195.06625125343578,3.1265628,,,,,,,,,,,0,117007.65,153767.72,1327703.6,2663432.8,826921.44,
528,195.06626047511895,2.9554045,,,,,,,,,,,250508.44,1610865.6,1014264.6,1159063.1,1907629.1,3450133.8,
71,195.8109019287868,0.6488535,,,,,,,,,,,0,1844784.0,578057.9,63161.863,980719.4,869871.25,
3081,195.81096643336744,10.462249,,,,25,,,,,,,8116069.5,1414260.0,8559728.0,1834744.2,2074520.5,1.5930327E7,
1153,196.03774289803272,4.567308,,,,,,,,,,,0,7474.5625,0,127337.41,13524.976,489561.38,
445,196.06151599485312,2.7423856,,,,51,,,,,,,968884.9,920018.7,754907.5,1384158.6,1312892.1,660673.6,
142,196.0615260581219,1.7172097,,,,,,,,,,,194549.81,368978.62,471080.0,22125.066,282564.3,141649.36,
180,196.06152749401417,2.1406734,,,,,,,,,,,227033.53,567791.3,144172.64,1026777.3,759945.4,525161.4,
392,196.06153606384396,2.6285446,,,,104,,,,,,,2019540.2,2332463.5,3862813.0,3015080.8,2935175.2,3102731.0,
222,196.0615407946029,2.27358,,,,,,,,,,,643199.3,476161.03,902358.0,509488.1,435621.5,223876.72,
715,196.0615426546993,3.5347898,,,,,,,,,,,54464.99,130434.09,98821.0,4212.3623,34283.453,60957.348,
615,196.9761181737696,3.2224019,,,,,,,,,,,605577.5,686877.56,735959.2,452196.25,660681.8,616136.6,
1699,196.9761207151541,5.4627337,,,,,,,,,,,852093.6,502328.25,578070.94,440503.94,882006.25,481091.75,
2723,196.9761253749268,7.600344,,,,,,,,,,,854033.56,896311.3,1174098.4,831045.75,527740.94,382572.84,
2817,196.97612548205265,7.9745965,,,,,,,,,,,477161.9,551576.6,552224.2,754428.06,465658.88,464034.88,
209,197.04543390643593,2.213734,,,,,,,,,,,150272.53,53259.95,20910.504,1050352.0,632611.9,1008331.6,
480,197.0454513878714,2.8458214,,,,,,,,,,,0,8235.716,0,87130.78,81747.53,261071.25,
62,197.80794291495712,0.63069624,,,,,,,,,,,4740.505,2349185.2,1563137.2,445642.47,1216567.5,1193046.8,
3107,197.80796133716524,11.391074,,,,,,,,,,,1763743.0,1659821.1,3105598.5,1507456.2,809237.5,1284313.5,
3082,197.8079785676716,10.462249,,,,25,,,,,,,1.0193868E7,1799757.8,1.064859E7,2327429.2,2605432.5,1.9670366E7,
112,199.07242571870538,1.2234102,,,,,,,,,,,0,3749.0244,3730.7217,419447.34,105377.22,2067245.0,
791,199.09761263117676,3.7834232,,,,124,,,,,,,1028626.1,6701618.0,1.0425196E7,1.2129485E7,4043126.2,1.800134E7,
63,199.8050074154552,0.63358366,,,,,,,,,,,0,1096629.4,473457.22,174152.67,600569.94,204916.6,
3080,199.80501657979562,10.458386,,,,25,,,,,,,4712485.5,866911.25,4922654.5,1075354.8,1197285.9,9059360.0,
219,200.05646070910595,2.2550595,,,,,,,,,,,144668.75,355136.94,383528.0,638605.3,585184.4,451728.62,
790,200.10090786321356,3.785433,,,,,,,,,,,100283.15,683218.5,1052472.0,1272257.5,397246.94,1814510.1,
68,201.99692889524684,0.64547205,,,,,,,,,,,3133881.5,47501.23,44527.07,280465.1,137540.14,342027.56,
86,202.07268643902307,0.86036116,,,,,,,,,,,548627.5,827724.7,1914617.9,450344.28,650104.6,2296354.8,
41,203.02847838443992,0.41980383,,,,,,,,,,,126470.59,155146.0,117933.96,1857466.9,358812.12,19871.02,
291,204.0302176461485,2.4445148,,,,116,,,,,,,144436.86,604096.44,592567.6,1783465.8,696917.25,3783777.8,
457,204.0302349341487,2.7877216,,,,,,,,,,,0,133677.3,192951.66,8177.676,16005.672,28185.344,
37,204.9244997757252,0.40121078,,,,22,,,,,,,1381213.0,2698999.0,1995146.0,1970106.5,2356300.2,92577.86,
288,205.03359708292328,2.443181,,,,,,,,,,,0,24212.28,52882.06,167665.42,45948.914,354424.9,
890,205.05055387597486,4.0016117,,,,,,,,,,,397571.88,7557501.0,5350134.5,4373727.0,1.1851346E7,8533477.0,
1168,205.9416674243738,4.6074595,,,,,,,,,,,142076.44,243256.84,276734.2,267373.06,261877.5,330258.12,
724,206.045840533661,3.5499763,,,,,,,,,,,0,0,0,595667.94,766677.7,260902.48,
888,206.05387755654638,4.0006337,,,,,,,,,,,10299.562,769069.56,540815.7,386689.97,1309459.0,798621.56,
619,206.0821997395005,3.227421,,,,,,,,,,,298265.8,600376.5,821504.6,82496.14,99917.33,207092.89,
1684,207.13901517369496,5.4268684,,,,,,,,,,,107340.25,0,0,4971620.0,7938669.0,0,
1700,208.14229285652516,5.433609,,,,,,,,,,,0,0,0,664306.7,1109366.8,0,
540,209.04553548540935,2.9914448,,,,,,,,,,,159407.05,230830.0,281470.38,809574.75,1015270.25,222426.4,
618,209.045556798505,3.2202518,,,,,,,,,,,0,15595.273,19556.46,613615.5,424882.47,222638.84,
795,209.08194879347204,3.790498,,,,,,,,,,,22826.768,833813.2,955638.9,3971.3086,156917.67,4074.5215,
612,210.0771183098054,3.2127123,,,,,,,,,,,104827.164,40122.05,96764.266,157698.02,146847.56,204524.0,
417,210.07713665719658,2.6972475,,,,,,,,,,,259322.28,452391.6,437354.62,585886.0,482608.9,494909.44,
539,210.07713879210982,2.9943817,,,,126,,,,,,,528573.75,552633.8,732405.3,459298.03,555090.25,608794.3,
376,210.07714245422153,2.6460497,,,,,,,,,,,346280.4,74559.31,179221.5,347633.38,213667.47,129123.46,
189,210.07714568661584,2.1566684,,,,,,,,,,,244023.27,199763.72,280479.75,148767.03,175126.31,108955.484,
275,210.07718208979838,2.414318,,,,106,,,,,,,1329114.9,1439765.8,1881631.6,1397275.1,1422554.4,1775077.5,
2708,210.9917574839253,7.6011415,,,,,,,,,,,266592.47,217010.77,389618.03,225451.9,198491.14,294343.34,
401,211.06112559486138,2.6424775,,,,,,,,,,,6921.1533,5426.0303,0,338056.16,403673.6,169387.02,
242,211.06121988190606,2.3306904,,,,,,,,,,,70832.97,24475.457,34081.33,2455404.2,1442593.5,4688858.5,
1384,211.1337857230153,4.9281635,,,,,,,,,,,0,0,0,413028.78,4439.566,0,
1812,211.1339468986418,5.574424,,,,,,,,,,,0,0,0,1104724.4,135555.03,0,
263,212.05648288712484,2.3752506,,,,41,,,,,,,585981.94,1179073.9,2089542.6,1012688.06,1142759.6,1108593.6,
187,212.05648922781032,2.16955,,,,,,,,,,,37091.008,434462.8,195140.47,414664.84,475430.25,42656.508,
1247,213.11324298026227,4.7431526,,,,,,,,,,,0,0,0,331448.97,190124.03,0,
711,214.0509705720723,3.4980717,,,,,,,,,,,1374445.8,1522317.4,2270069.8,1503326.4,1620665.1,1945111.5,
681,214.10843102425378,3.4455152,,,,,,,,,,,4984.791,7369.962,19572.047,9143.711,0,107959.734,
650,214.1084468548674,3.3065343,,,,,,,,,,,0,0,0,0,0,115555.54,
380,214.10847641847093,2.5969748,,,,,,,,,,,41246.49,182246.81,220940.72,562171.1,338127.75,401608.16,
265,214.1084772462251,2.384462,,,,,,,,,,,127985.305,4729.5186,9988.089,216920.44,8768.494,182870.0,
3091,214.8799773652795,10.530107,,,,38,,,,,,,1303556.2,2188964.8,570536.9,1700890.8,2194064.8,1202775.8,
493,215.0117078557918,2.8650405,,,,,,,,,,,0,108596.47,108654.84,84374.51,45098.29,770479.8,
3076,215.03275242427756,10.415848,,,,,,,,,,,124371.33,294313.88,115580.625,191878.2,9986.816,233548.72,
48,215.032793700076,0.47425377,,,,,,,,,,,5406637.5,864166.9,742133.56,5513573.0,1680377.6,171481.9,
9,215.03279480448427,0.354913,,,,3,,,,,,,5615399.5,127109.16,170418.89,167241.2,5896512.0,189652.2,
60,215.03281143909558,0.5625948,,,,,,,,,,,4370740.0,3441555.0,1612683.2,1959046.0,1753168.5,556216.6,
76,215.03282396119997,0.6826288,,,,,,,,,,,3769459.0,450433.28,5354732.0,1719889.4,1548254.9,6584094.5,
1328,215.12885814284456,4.8991866,,,,,,,,,,,0,0,0,1882415.9,333997.28,0,
1006,215.12889853678072,4.240106,,,,,,,,,,,114073.836,35940.53,25452.57,114423.74,129454.27,23515.805,
3094,216.87657874941215,10.52472,,,,,,,,,,,17727.5,590971.5,46327.824,106559.91,618786.8,54917.625,
106,216.98126833841312,1.1369673,,,,,,,,,,,1596870.9,4130984.5,5042262.5,1.173933E7,3581357.2,9462014.0,
36,217.04843947416086,0.43221816,,,,22,,,,,,,3630631.2,2.6726998E7,4742847.0,1.647983E7,2.1207018E7,859843.25,
64,217.04844669876047,0.5975237,,,,,,,,,,,2683126.0,7353412.5,3.1372448E7,3614215.2,5515769.0,2039248.9,
78,217.0484652478062,0.6889011,,,,,,,,,,,2476409.0,6546381.5,7635425.0,3374389.0,5106272.5,9296605.0,
21,217.99178380951875,0.39871922,,,,,,,,,,,28935.482,50985.36,29128.137,859074.7,304414.03,447356.7,
201,218.10338905950005,2.1778324,,,,11,,,,,,,3594111.2,5747325.0,7329235.5,7175889.0,5255680.0,2.7927002E7,
46,219.04549878725166,0.4380206,,,,22,,,,,,,1259219.1,8545351.0,1665931.8,3927330.8,7423702.5,209499.62,
70,219.04551120899464,0.6276941,,,,,,,,,,,436061.22,2336949.0,8756462.0,285530.12,1785322.6,657690.9,
202,219.10670114336872,2.1797397,,,,11,,,,,,,315869.16,538810.4,662591.2,675190.0,483335.25,2661463.0,
172,220.06492329526688,2.0952742,,,,,,,,,,,2216053.2,5975262.5,6207557.0,2439936.5,3551234.2,4215460.0,
1268,221.04543997335244,4.79099,,,,,,,,,,,0,0,0,81140.15,172916.36,531016.6,
942,221.04545503233192,4.12443,,,,,,,,,,,5481.582,10000.922,30544.764,908721.1,1925256.0,5967408.0,
633,221.08191529520022,3.275834,,,,,,,,,,,0,0,0,165662.14,42943.008,0,
1176,221.08193387187166,4.6125255,,,,,,,,,,,0,730175.1,328447.12,2786362.0,1373581.2,8511138.0,
573,221.0931617686947,3.107235,,,,,,,,,,,0,151832.47,46168.746,241280.77,259583.38,1937375.2,
1518,221.09718887334682,5.191236,,,,,,,,,,,1374776.1,4026154.0,2626446.0,152486.39,729092.44,468681.22,
271,222.07712891219467,2.3998055,,,,,,,,,,,72323.96,384012.5,423635.16,89410.9,139602.62,227312.05,
1519,222.10048935047462,5.188094,,,,,,,,,,,231464.02,664624.06,426192.06,10329.447,119783.22,70530.445,
566,222.12474598054987,3.0793662,,,,,,,,,,,0,27472.55,45855.49,109142.37,265854.47,297053.56,
483,223.06116238778318,2.8463087,,,,68,,,,,,,491915.72,3201292.5,1605010.4,2678390.0,4340845.0,5638986.0,
730,223.06118107100372,3.5737598,,,,117,,,,,,,481055.62,443026.56,357086.22,662312.94,840694.25,714227.1,
856,223.0612028838252,3.926151,,,,99,,,,,,,362736.84,918751.56,825514.9,1911348.5,1892878.9,4896383.5,
1222,223.09755859805995,4.710722,,,,,,,,,,,0,0,0,510482.6,1234731.4,0,
168,224.05642100541934,2.0977156,,,,133,,,,,,,306390.78,600287.5,560446.6,1446659.4,1200098.8,1321528.2,
598,224.0564237787034,3.1864078,,,,,,,,,,,0,4416.5234,0,70033.76,10294.926,280955.62,
855,224.06450374173085,3.9261887,,,,,,,,,,,30684.873,65702.61,93436.8,207486.5,221429.5,559787.94,
176,224.10404632316767,2.1201572,,,,,,,,,,,0,495990.53,650229.2,287643.97,540245.25,0,
420,225.04047690251863,2.7009673,,,,,,,,,,,0,0,0,774955.56,297873.9,0,
639,225.04051345267067,3.2796047,,,,,,,,,,,0,0,0,122274.914,164180.16,56196.92,
604,225.05558480067216,3.2018204,,,,,,,,,,,0,403895.5,414517.66,0,146385.47,0,
1236,225.05559036247914,4.726628,,,,,,,,,,,0,189440.42,203448.67,0,83395.73,0,
195,225.08807233742024,2.1290681,,,,,,,,,,,264820.44,411512.94,1166024.5,1051865.2,598875.25,1180093.8,
388,225.08808265443324,2.6080272,,,,,,,,,,,348231.44,303275.47,532163.75,790617.1,501633.44,1602977.4,
948,225.11324105201712,4.1439624,,,,,,,,,,,403706.56,292621.22,295603.6,235749.19,236222.52,734954.25,
144,226.07209876968443,1.7559829,,,,54,,,,,,,4802405.5,2.3417526E7,3.326247E7,2.6744076E7,2.7323384E7,3.5229344E7,
157,226.0720992231138,2.002755,,,,,,,,,,,1827459.4,3582727.0,5107368.5,3939389.0,4294042.0,4815080.5,
237,226.07211298287345,2.2993677,,,,,,,,,,,3392611.2,4373408.0,3776840.5,4686016.5,3319989.8,4063724.2,
1245,227.96657552912606,4.7436337,,,,21,,,,,,,5185323.0,5054015.0,4719001.5,4624790.0,5047267.0,3750684.5,
1248,228.9698729214679,4.7445326,,,,21,,,,,,,398599.9,396362.66,376474.72,359919.1,389008.25,285126.22,
854,229.06177637654292,3.9159036,,,,,,,,,,,0,15245.14,16485.752,520991.72,192475.5,376902.2,
1282,229.08706589975517,4.8077126,,,,,,,,,,,0,334187.6,414987.12,51004.383,130832.19,117640.484,
436,229.11929788237921,2.7257397,,,,,,,,,,,3682.393,137092.17,194375.33,244716.73,108677.305,339243.28,
269,229.15576595786249,2.3226655,,,,,,,,,,,625130.75,54517.66,77811.61,74902.56,69956.74,155522.97,
344,229.15577420250256,2.5201719,,,,,,,,,,,762563.4,10831.207,14108.583,68230.9,76778.37,4215.836,
1246,229.96447513197094,4.7436337,,,,21,,,,,,,5082303.5,5000622.5,4733460.0,4653515.0,4955437.0,3809609.8,
789,230.08230850364603,3.7815673,,,,,,,,,,,0,562148.4,999674.56,0,3893.595,0,
389,230.10340150209842,2.6208456,,,,104,,,,,,,221278.61,1599189.9,2080902.0,1931387.2,1603338.2,3339783.5,
267,230.1034236798018,2.389036,,,,41,,,,,,,19519.174,179667.1,153373.73,198499.31,175193.25,388002.44,
554,230.1034313757651,3.0334074,,,,,,,,,,,25176.594,34291.87,48958.574,32583.559,60602.11,210070.95,
533,230.10343198394176,2.9927044,,,,,,,,,,,19408.357,34291.87,48958.574,58413.81,64755.305,209329.14,
1243,230.9677874148182,4.7445326,,,,21,,,,,,,383603.94,397567.9,357339.12,368579.9,381230.12,271549.84,
175,231.09857189078565,2.102139,,,,,,,,,,,0,40907.02,58407.41,668957.25,241127.69,1778936.5,
18,231.94351170433393,0.39010546,,,,22,,,,,,,3704516.2,6979324.0,6707694.0,7482158.5,8292758.0,1.152968E7,
357,232.1190290116668,2.5703766,,,,,,,,,,,89685.52,240467.44,272342.62,471405.47,164324.83,1163844.9,
94,232.9761976950449,0.9468731,,,,,,,,,,,34634.64,1956738.2,2093517.4,5166855.0,3033284.8,1.1106444E7,
802,234.07707509050388,3.7953508,,,,108,,,,,,,93391.65,68779.05,106193.84,12812.6,44320.23,61656.586,
329,234.07713049702602,2.5016077,,,,44,,,,,,,99755.27,97070.914,136967.03,30109.613,59011.09,5017.055,
253,234.07716122711875,2.3543928,,,,85,,,,,,,691683.7,736638.3,814699.56,654188.3,650838.75,701302.0,
792,235.02480442177983,3.7681518,,,,,,,,,,,0,195364.25,144725.3,377330.75,727772.44,862010.94,
753,235.0611392413992,3.612746,,,,,,,,,,,0,29128.838,16908.322,323059.72,89702.04,1893036.2,
557,236.09281509787198,3.0629635,,,,7,,,,,,,9763.004,44898.387,49934.41,177447.83,191841.16,108526.85,
671,236.09282553870048,3.405648,,,,83,,,,,,,1355300.8,706986.1,961614.4,804546.25,554019.6,597501.0,
1552,236.10535850180722,5.257749,,,,,,,,,,,122982.59,235951.88,326940.34,72632.88,109524.68,153783.56,
551,237.04046281413466,3.0399158,,,,,,,,,,,10337.789,33469.918,9491.25,134898.03,113248.85,575042.4,
302,237.0880845532499,2.4704468,,,,92,,,,,,,344200.7,433553.72,599632.4,336780.94,408027.66,394699.75,
1218,237.0920990948895,4.702254,,,,119,,,,,,,0,608469.6,929219.0,295132.16,265875.88,939724.06,
364,237.12445770756253,2.5706072,,,,,,,,,,,34046.723,77563.82,99828.31,156474.77,90184.48,334793.2,
260,238.07213029999562,2.3641834,,,,,,,,,,,70521.81,411191.56,381380.53,244759.78,226778.94,261372.73,
667,238.08733870937493,3.390904,,,,,,,,,,,0,264409.5,407540.12,154690.48,303641.06,408705.16,
1305,239.034878762646,4.8593364,,,,,,,,,,,0,567152.3,707443.94,0,172797.44,0,
450,239.0559759764237,2.740942,,,,,,,,,,,4672.9287,13874.794,5266.5576,119291.1,100854.46,746304.3,
2946,239.05965146143035,8.598256,,,,,,,,,,,40503.812,0,0,162203.77,98630.53,18379.396,
2798,239.05967387738576,7.8778343,,,,,,,,,,,139028.83,144352.14,65166.49,806279.4,653255.25,95568.695,
2874,239.05967488891235,8.205864,,,,,,,,,,,11579.293,0,0,251563.39,165872.56,0,
2677,239.05969179801238,7.377812,,,,,,,,,,,228704.05,161018.78,93592.62,983231.0,540004.7,39959.605,
2619,239.0597403148873,7.110212,,,,,,,,,,,10215.906,5434.8164,7259.312,164302.4,21053.912,0,
2598,239.0597574034378,7.0738473,,,,,,,,,,,10215.906,19931.408,7259.312,159761.98,30208.432,0,
1424,239.05978124046445,5.004829,,,,,,,,,,,33082.42,70137.1,79941.82,260086.19,239960.77,42927.19,
184,240.05138281726965,2.1367292,,,,43,,,,,,,839419.8,1392183.2,1788058.9,3347651.5,3071442.2,2117995.8,
433,240.0513903404568,2.7246053,,,,,,,,,,,1530410.9,1125585.6,929743.4,4676141.0,4587503.0,1536403.8,
451,240.08773788942383,2.7856827,,,,,,,,,,,1.0770124E7,827508.94,985863.9,844921.1,945293.3,1367967.0,
203,240.08774157749428,2.1824636,,,,,,,,,,,226550.4,479764.03,557589.6,337395.88,338810.53,425966.0,
731,240.08775626988574,3.5747354,,,,117,,,,,,,305846.97,412826.62,539458.9,286303.56,344873.56,237374.61,
339,240.0877570850238,2.5290632,,,,97,,,,,,,496636.5,484291.47,768745.1,347862.75,394900.56,363180.3,
266,240.0877793367534,2.3817236,,,,41,,,,,,,1052938.0,1258337.0,1614772.5,1109134.0,1150428.5,1200090.5,
434,241.05475589388922,2.7247674,,,,,,,,,,,152539.61,112621.375,87077.77,482019.06,479454.3,150236.16,
430,241.07164840956827,2.7176435,,,,,,,,,,,0,0,0,88922.45,34458.04,319745.88,
464,241.09109400746323,2.7872858,,,,,,,,,,,1288888.6,68932.56,50282.633,44953.414,81132.32,92505.65,
481,241.11934710568303,2.862332,,,,98,,,,,,,136801.9,171890.66,179851.94,99196.36,121343.98,146867.8,
443,241.11935529979485,2.7450714,,,,69,,,,,,,49696.777,275695.56,294808.06,248064.31,169869.27,371771.12,
524,241.11937728886983,2.9395628,,,,,,,,,,,571181.8,351776.47,496329.9,328124.6,321485.06,576958.7,
1137,241.14457703398554,4.5089574,,,,64,,,,,,,8042198.0,20794.098,30425.248,2.5195188E7,2.1720196E7,30829.03,
3093,241.8989247568253,10.518696,,,,38,,,,,,,290676.56,896412.4,100680.48,743744.8,709396.06,198830.27,
3106,241.89894187737107,11.266173,,,,,,,,,,,1088661.8,653154.4,1466417.0,2350911.8,3540834.0,3177250.8,
626,242.04567992024,3.2373302,,,,,,,,,,,0,204705.69,83024.76,90453.05,143544.27,978658.44,
45,242.0517870282265,0.42616355,,,,22,,,,,,,4023669.5,2389978.2,3133549.2,4878084.5,1936151.0,4178980.0,
178,242.0670264644606,2.1138792,,,,,,,,,,,939555.2,1760987.0,1730965.4,1697903.4,2254995.2,1262416.9,
212,242.06702996583837,2.1727877,,,,,,,,,,,598715.6,212546.14,701040.8,224381.05,502950.4,278190.78,
139,242.06705524325048,1.5790921,,,,,,,,,,,886023.7,1084871.2,1180232.5,1135539.8,1142077.6,840756.6,
246,242.06707154110157,2.2886975,,,,,,,,,,,68010.38,553264.3,395558.06,98514.13,259653.5,300676.12,
1489,242.08228300629133,5.1429195,,,,12,,,,,,,0,184267.88,17631.854,286280.56,1316900.0,1403390.6,
1077,242.17617271797738,4.42564,,,,,,,,,,,336954.6,340438.88,294766.84,279796.56,339458.72,253310.02,
606,243.06633475631662,3.204539,,,,35,,,,,,,0,7766097.5,7320309.5,63991.883,2902489.2,3963.0076,
407,243.17138227227247,2.6875355,,,,,,,,,,,314046.56,19372.93,44827.38,51965.258,42888.56,87606.76,
511,243.1714215289062,2.8211765,,,,,,,,,,,801819.7,16680.543,9673.275,68809.625,120160.84,21376.965,
3085,243.89934406820524,10.486518,,,,10,,,,,,,2084054.8,3043233.0,1133423.9,2125228.5,3498010.0,1962866.8,
24,244.06740426455426,0.39659977,,,,22,,,,,,,3833174.8,1.5112476E7,1.1370547E7,4571796.5,7437788.0,1.2245409E7,
608,244.06853989188414,3.194461,,,,35,,,,,,,82950.9,996182.06,871248.75,59488.54,337394.38,106445.25,
102,244.08256900064202,1.094671,,,,,,,,,,,549079.75,892981.44,6475557.0,625748.0,667194.06,1782969.8,
115,244.0825919409639,1.300804,,,,,,,,,,,552502.8,5438908.5,1705374.8,3351459.2,3516493.0,604508.8,
158,244.0826154711201,2.0195067,,,,,,,,,,,640115.4,2577503.5,3731052.5,1872317.1,2184584.0,2667412.5,
1186,244.09790543771715,4.6272354,,,,,,,,,,,0,51788.715,46404.035,370701.84,150212.12,1166199.9,
622,245.01251665662826,3.2360961,,,,,,,,,,,0,62130.188,38775.54,212734.25,111855.19,429342.62,
15,245.04514335320033,0.38796487,,,,22,,,,,,,0,289255.94,475807.34,41066.75,68297.48,1263517.1,
862,245.04551586653733,4.028572,,,,111,,,,,,,0,1067854.2,909046.2,1773055.2,2076470.1,2553080.2,
1024,245.04551102778646,4.337631,,,,,,,,,,,0,381038.62,615406.6,326450.28,96921.87,705365.1,
