row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Nam_2_Run44.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-Nam_1_Run32.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC-Nam_3_Run67.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,
1378,672.5532607172288,8.994794,,,,,,,,,,,254456.39,312256.56,579249.44,707613.7,1045435.4,964080.44,
1452,672.5536210934446,9.321305,,,,75,,,,,,,72213.86,83115.52,145505.53,177261.8,202851.08,209625.47,
1491,672.6263021186933,9.497022,,,,,,,,,,,0,4057770.8,3765923.8,21500.332,0,0,
1492,673.629355555632,9.505873,,,,,,,,,,,0,1873887.2,1733706.9,0,0,0,
1082,674.532245807383,8.339393,,,,4,,,,,,,807352.06,987905.8,1197246.4,1128052.1,1916883.0,1547174.9,
1112,675.6756928714964,8.408289,,,,37,,,,,,,987251.4,986259.44,606765.9,1685541.1,704405.1,649263.56,
235,678.3631228934685,5.627276,,,,53,,,,,,,292603.97,293052.84,366249.94,394728.75,464153.97,592393.4,
768,678.5057226342585,7.8587317,,,,,,,,,,,309189.9,1.6262113E7,1.1512359E7,1111630.8,291835.4,0,
491,678.5063554192109,7.477652,,,,,,,,,,,64774.12,2.3726534E8,7.712214E7,78234.336,52865.184,0,
457,678.5063968688071,7.3070498,,,,,,,,,,,114931.58,9.733917E7,2.202499E8,164129.56,68015.29,0,
1581,680.4799163648744,10.059548,,,,18,90,[M+NH4]+,,3,1581;1586;1583,662.44607,5224041.5,4949577.5,5462066.0,5287059.5,5329202.0,5486043.5,
492,680.5124851299452,7.476167,,,,,,,,,,,0,2.2162624E7,7336354.5,0,0,0,
493,681.5150889840286,7.436361,,,,,,,,,,,0,3658298.2,1257829.6,0,0,0,
1223,684.2026042819207,8.625314,,,,34,,,,,,,7.263086E7,7.658467E7,13946.2705,24604.1,6.5638572E7,7.30525E7,
1586,685.4351973633684,10.115738,,,,18,90,[M+Na]+,,3,1581;1586;1583,662.44607,4992229.0,5164026.5,5657459.5,6761024.5,6768241.5,7335137.0,
1050,686.4713931498845,8.291913,,,,,,,,,,,0,334493.38,302262.97,0,0,0,
709,686.4722856625041,7.8480544,,,,,,,,,,,0,265881.94,669687.75,0,0,0,
836,686.4724555623268,7.946888,,,,,,,,,,,0,2448686.2,1893571.5,0,0,0,
1625,686.4726400050683,10.274271,,,,,,,,,,,0,290135.5,291365.06,0,0,0,
1558,686.6052355766598,9.915313,,,,57,89,[M+Na]+,,2,1554;1558,663.61612,570167.0,428249.62,863405.5,968064.6,911057.0,735093.4,
1600,686.605262666179,10.1800375,,,,59,,,,,,,78488.23,77843.08,129667.45,143164.3,175295.1,147240.38,
1226,687.200929636616,8.626536,,,,34,,,,,,,1.6056304E7,1.7014022E7,0,0,1.4429889E7,1.6129919E7,
1227,689.1980464602176,8.626536,,,,34,,,,,,,2275237.2,2429101.2,0,0,2059149.9,2285731.0,
1391,689.4961001135649,9.02167,,,,,,,,,,,316534.3,224670.61,119216.336,89130.555,308576.4,541102.1,
1221,690.1972720972295,8.62532,,,,34,,,,,,,684766.56,738143.4,0,0,137421.44,693063.1,
949,690.5057756740448,8.196923,,,,,,,,,,,117666.4,1.1751523E7,1.3202876E7,0,0,0,
1632,690.5063220782424,10.295926,,,,,,,,,,,91410.24,2009952.2,1883622.2,87083.12,95555.55,0,
531,691.5299987193333,7.55369,,,,,,,,,,,231913.61,48700.71,57450.137,278005.03,326511.4,408654.9,
828,692.5212160753331,7.908381,,,,,,,,,,,36471.55,235090.38,43344.31,284295.44,87107.08,0,
726,692.5217357225948,7.83947,,,,,,,,,,,142915.28,178322.97,143585.98,430418.03,177097.77,0,
436,692.5219459202298,7.3210783,,,,,,,,,,,35811.39,1072502.4,2346142.5,1775206.9,4497.9473,0,
481,692.5229061460168,7.453444,,,,,,,,,,,120021.9,3052577.8,963072.56,4534463.5,18783.766,0,
1477,696.5889074675433,9.455313,,,,,,,,,,,6398.421,0,0,51827.42,62802.14,87185.695,
1501,696.5894900229932,9.599338,,,,,,,,,,,124105.47,119678.36,139559.44,351674.8,396301.06,549560.3,
1411,696.589512744462,9.129887,,,,,,,,,,,96919.805,132246.84,111834.78,226553.3,241017.78,356644.22,
1042,700.4875229168786,8.285253,,,,,,,,,,,7906.009,1799437.8,1482900.4,55711.535,7616.0044,0,
793,700.4879470694494,7.937145,,,,,,,,,,,188626.3,8055364.0,7078410.0,356804.2,64453.902,0,
713,700.4880474948736,7.862059,,,,,,,,,,,142049.67,5979472.5,6419037.0,260791.16,64453.902,0,
498,700.4882691428448,7.4736886,,,,,,,,,,,0,6317392.5,7719252.5,4149.034,0,0,
426,700.488408949713,7.3009577,,,,,,,,,,,4818.466,1.4580317E7,1.7506254E7,4627.924,0,0,
1200,702.2126626065934,8.55819,,,,77,,,,,,,367865.66,423016.94,295159.66,376154.8,504977.7,434917.56,
839,702.495572756695,7.9377265,,,,,,,,,,,0,725372.9,668508.44,4962.204,0,0,
706,702.4960571019885,7.8637567,,,,,,,,,,,0,554755.56,587745.9,4962.204,3046.8774,0,
943,704.4867257984756,8.0771,,,,,,,,,,,87085.234,70180.85,84694.11,115454.125,79257.664,171363.48,
877,704.4867381378609,8.012113,,,,,,,,,,,317489.62,76530.89,37752.414,751819.75,221958.1,259562.72,
1037,704.5215624855507,8.283316,,,,,,,,,,,26928.15,4846804.5,3973639.5,147120.06,36154.266,0,
669,704.5217785488533,7.83726,,,,,,,,,,,121419.59,1.11608984E8,1.2934928E8,193741.88,89224.305,0,
810,704.5218915752899,7.946068,,,,,,,,,,,235763.64,4.7425824E7,4.225311E7,203718.78,104041.08,0,
1647,704.522239470973,10.342842,,,,,,,,,,,20823.521,3903766.2,3940214.0,107436.8,23767.398,0,
1582,706.4954923466781,10.06854,,,,18,,,,,,,1852804.6,1709505.1,1651237.2,1601829.1,1572668.9,1530457.8,
664,706.5285054024289,7.840228,,,,,,,,,,,0,7323026.5,1.4154963E7,0,0,0,
1028,706.5351220288472,8.280346,,,,,,,,,,,23825.86,0,19617.3,580614.9,80040.16,0,
516,706.5368314255568,7.486107,,,,,,,,,,,398015.38,0,587047.7,2.5654712E7,523536.22,0,
452,706.5373685136128,7.312928,,,,,,,,,,,1407427.0,0,507973.72,6659431.0,1875596.2,0,
817,706.5374217134176,7.942346,,,,14,,,,,,,378407.75,0,0,5298483.5,497566.5,0,
701,706.5376112263226,7.840613,,,,85,,,,,,,1279543.4,0,0,6480662.0,666474.75,0,
700,707.531780408354,7.8395042,,,,,,,,,,,0,2005957.8,1051156.4,0,0,0,
1584,708.5100896196973,10.068545,,,,18,,,,,,,1061885.1,955277.3,995954.6,1024307.75,878118.8,1063421.6,
1237,710.2181144206642,8.648669,,,,34,,,,,,,2051565.0,2118259.8,0,0,1763567.2,1902545.0,
1241,712.2156952759057,8.654242,,,,34,,,,,,,491939.03,931456.75,0,0,769258.25,605688.25,
1015,712.4879393790254,8.282132,,,,,,,,,,,0,1763212.4,1743323.0,0,0,0,
1626,712.4881787553242,10.274271,,,,,,,,,,,0,606617.9,581278.4,0,0,0,
1383,712.5844017071772,9.005642,,,,67,,,,,,,275416.97,350672.5,288017.53,673170.3,868039.8,977761.06,
1336,712.5846799324546,8.824056,,,,87,,,,,,,28883.29,40956.555,45990.324,57457.957,67555.336,97792.84,
1423,712.5848246410415,9.2399025,,,,,,,,,,,120785.18,158072.17,187603.22,304951.75,431316.78,492552.1,
1409,712.6445716075355,9.151878,,,,,,,,,,,594738.2,0,1785669.5,457203.8,506434.06,0,
1413,713.5881210137635,9.238969,,,,,,,,,,,22110.543,35435.33,44670.965,71936.3,89199.41,171606.7,
1641,716.4604635096911,10.286136,,,,,,,,,,,22138.625,171131.2,194516.44,0,0,0,
696,716.4614106320525,7.840228,,,,,,,,,,,0,272167.28,238540.8,0,0,0,
488,716.4618250384935,7.4655046,,,,,,,,,,,0,1012026.2,536114.4,0,0,0,
427,716.461825670366,7.2953196,,,,,,,,,,,0,742379.44,987354.7,0,0,0,
791,716.4619094308237,7.9367485,,,,,,,,,,,0,316458.47,258037.62,0,0,0,
244,716.508977020858,5.645186,,,,,,,,,,,513626.0,642122.44,683709.3,812701.3,933531.8,1154070.8,
1428,717.5999427483326,9.225512,,,,110,,,,,,,276895.4,0,317296.16,234549.95,145124.52,0,
1476,717.5999505710638,9.440455,,,,,,,,,,,47654.99,0,0,185573.11,66868.51,0,
1390,717.6000255006202,9.020637,,,,,,,,,,,383333.16,0,726024.75,837285.94,830731.9,0,
994,718.5010042609357,8.265397,,,,61,51,[M+H]+,,2,1026;994,717.49365,21547.65,27565.295,90019.13,159810.23,130876.67,176420.39,
861,718.5012900367828,7.9864106,,,,131,,,,,,,2645069.5,3492806.5,5403125.5,5389219.0,4403746.5,3114124.2,
1644,718.5018859502403,10.334307,,,,,,,,,,,0,0,0,110272.086,42091.195,98891.414,
705,718.5373012401722,7.8421288,,,,85,,,,,,,3233500.8,59535.547,3919133.0,2.9805176E7,867385.25,0,
805,718.5378068344019,7.940108,,,,14,,,,,,,3763447.2,331073.5,879294.44,1.5458327E7,1227527.8,0,
860,719.5045657580331,7.9855285,,,,131,,,,,,,1090869.6,1302255.9,2211631.8,2265650.8,1782249.1,1297291.0,
762,719.5412555493143,7.883584,,,,,,,,,,,1583831.8,66291.2,1645221.8,4820785.0,474072.28,0,
811,719.5414904522415,7.9421988,,,,,,,,,,,1055290.2,66291.2,352936.44,4557462.5,599138.06,0,
845,720.5141445719464,7.9088035,,,,,,,,,,,126773.266,130656.96,601377.44,373224.28,484577.12,672544.8,
694,720.516347062437,7.840032,,,,85,29,[M+H]+,,2,784;694,719.50937,1328534.5,954764.7,1881977.8,2181628.2,3470653.8,1739515.4,
690,721.5197378823308,7.8400435,,,,,,,,,,,572249.4,399279.56,737768.75,910290.6,1476407.9,746410.4,
698,722.5234957897801,7.8420334,,,,,,,,,,,122928.1,33663.207,158396.33,184755.86,329339.0,165611.52,
721,726.5030994081228,7.8811445,,,,,,,,,,,91843.836,2.5419424E7,2.312881E7,16111.809,22329.936,0,
801,726.5033222261109,7.9401503,,,,,,,,,,,220584.92,2.7125224E7,2.665355E7,161182.53,37948.87,0,
578,726.5038031513226,7.6814737,,,,,,,,,,,0,3170390.2,7108193.5,0,0,0,
447,726.5038302164688,7.3004665,,,,,,,,,,,0,188157.39,242219.83,3895.5552,0,0,
1633,726.5039855677737,10.285845,,,,,,,,,,,0,1624082.0,1734626.8,0,0,0,
1016,726.5040426069379,8.283307,,,,,,,,,,,37431.758,4395174.5,3789764.2,108535.086,34312.793,0,
1634,728.5172868055848,10.302295,,,,,,,,,,,0,0,10527.281,416574.3,4871.905,0,
1022,728.5173676958836,8.29518,,,,,,,,,,,28245.55,0,5977.1846,934593.9,36898.56,0,
813,728.5175481844042,7.928924,,,,,,,,,,,295854.56,0,19689.678,4079377.0,349159.84,0,
702,728.5176469164876,7.8783536,,,,,,,,,,,195939.55,0,19689.678,3217982.5,140079.55,0,
510,728.5188946261202,7.481287,,,,,,,,,,,46980.016,0,44001.742,1540399.2,80705.56,0,
444,728.5195702098833,7.296337,,,,,,,,,,,119253.23,0,85983.625,1347650.5,178905.88,0,
695,732.5532508921557,7.8400674,,,,85,28,[M+H]+,,2,695;710,731.54588,3187781.2,0,3804526.5,8542608.0,3929330.5,0,
1646,732.5533481591556,10.341761,,,,,,,,,,,175939.84,0,52362.188,1250798.5,273025.0,0,
453,732.5534189452919,7.312928,,,,,,,,,,,1548608.0,0,738209.44,516249.72,1012627.06,0,
1030,732.5534195803682,8.282696,,,,,,,,,,,139014.19,0,119564.39,1202356.0,289268.28,0,
822,732.5534820475253,7.942093,,,,14,,,,,,,1045615.56,3123.519,740611.6,5447257.5,1823308.2,0,
1585,736.5423671819203,10.071712,,,,18,,,,,,,1696707.6,1662552.0,1699151.8,1881925.2,1617790.5,1885486.6,
1322,736.5719917087345,8.787345,,,,,,,,,,,289611.97,354721.2,346585.03,425406.94,413160.25,487550.75,
1468,738.6601555903704,9.408983,,,,,,,,,,,1728023.5,0,249117.45,498269.9,404186.34,0,
1643,740.4826869760553,10.317855,,,,,,,,,,,0,0,0,56952.03,28998.418,57285.74,
1026,740.4827990927303,8.285064,,,,61,51,[M+Na]+,,2,1026;994,717.49365,43328.75,59990.145,105673.41,176157.77,103161.08,143627.9,
854,740.4831422823013,7.9604897,,,,,,,,,,,2079431.0,2116422.5,3633508.0,3417382.0,2553967.2,1102108.5,
676,740.5194514950466,7.8464446,,,,,,,,,,,167251.89,137924.28,178958.16,2090882.2,38587.48,0,
1620,740.5196048538332,10.273417,,,,,,,,,,,95739.64,9590.316,117209.72,445138.8,128456.05,0,
829,740.5196369571944,7.9441514,,,,,,,,,,,274306.97,138319.81,236399.34,1237885.8,53104.56,0,
855,741.4864488616282,7.960785,,,,,,,,,,,887046.2,863636.94,1496041.6,1402995.4,1075677.0,428993.03,
724,742.4773608758267,7.891552,,,,,,,,,,,0,1108891.4,508003.88,0,0,0,
1639,742.4778320042753,10.30608,,,,,,,,,,,0,357803.66,388641.88,0,0,0,
847,742.4779176148713,7.9495354,,,,,,,,,,,0,1246991.6,1404018.6,0,0,0,
784,742.4988813425939,7.845192,,,,85,29,[M+Na]+,,2,784;694,719.50937,836948.75,204067.45,665720.94,1550279.8,1837161.6,848546.0,
741,743.502210701936,7.8442445,,,,,,,,,,,357701.1,98577.21,303420.34,656093.2,779010.3,352721.22,
592,743.5605465440385,7.683843,,,,29,,,,,,,556228.0,135159.5,114070.734,465768.4,484902.9,687385.25,
1483,743.6156735673179,9.481566,,,,,,,,,,,2223200.2,0,290947.16,2475289.2,1906570.0,0,
1431,743.6160286871875,9.274041,,,,,,,,,,,110358.31,0,83086.445,82329.97,66122.14,0,
830,744.5527969915075,7.90551,,,,,,,,,,,510317.4,7038.6094,297840.97,915816.7,261430.08,0,
668,744.5528029815308,7.8386717,,,,,,,,,,,470708.97,9061.182,130158.78,304073.97,367922.38,0,
1032,744.5529439525839,8.252448,,,,,,,,,,,420747.53,7177.185,189285.12,7457896.5,141541.47,0,
1636,744.5532799090857,10.300119,,,,,,,,,,,455694.88,79500.2,351938.62,2793748.5,632165.56,0,
593,744.5574713538172,7.684195,,,,,,,,,,,91185.69,9725.107,238607.78,475250.38,3813231.8,0,
1650,746.5673147718285,10.347158,,,,,,,,,,,2882128.5,400112.12,1057046.6,291266.94,164260.22,0,
834,746.5684043711376,7.945119,,,,14,39,[M+H]+,,2,838;834,745.5611,1893193.6,369942.44,496247.22,496815.1,1126194.0,0,
688,746.5687254982247,7.840457,,,,85,,,,,,,3589177.2,181280.9,2796849.2,807740.7,2427959.0,0,
590,746.5687305278,7.6788025,,,,,,,,,,,1228840.2,291716.88,803259.5,1280130.6,933178.6,0,
228,752.3999163015378,5.297814,,,,,,,,,,,515692.8,598757.56,598319.7,825044.6,940345.75,1024753.75,
818,754.5344052879219,7.926937,,,,14,,,,,,,572255.2,4424.0063,127092.805,3704059.0,632793.6,0,
1020,754.5346150113425,8.2851515,,,,61,,,,,,,62450.137,0,70711.06,1124382.1,108109.78,0,
710,754.5349961771888,7.845111,,,,85,28,[M+Na]+,,2,695;710,731.54588,366937.6,0,127092.805,2360708.0,514826.22,0,
443,754.5350795787269,7.3019295,,,,56,,,,,,,159250.44,0,87561.3,115683.95,180031.27,0,
1630,754.5355589332552,10.27604,,,,,,,,,,,19327.79,0,0,559082.3,46967.883,0,
1537,758.2213355415005,9.845566,,,,2,,,,,,,3.0980256E7,2.732062E7,0,0,2.6418996E7,2.9211468E7,
1323,758.5540242096807,8.785933,,,,,,,,,,,252056.75,314692.2,292464.06,417191.03,313443.6,552051.9,
515,758.5688111780721,7.457606,,,,,,,,,,,170488.75,0,76623.28,282904.75,354659.8,0,
454,758.5688113093856,7.315299,,,,,,,,,,,308971.3,0,80968.25,70372.73,919064.56,0,
812,758.5691096713263,7.945871,,,,,,,,,,,679806.6,0,265849.53,120712.45,444866.44,0,
704,758.5692199063374,7.8388762,,,,,,,,,,,909387.1,0,176820.31,185601.81,474978.53,0,
460,760.583174128759,7.3010817,,,,,,,,,,,1421134.4,2337827.2,805632.4,143652.36,62882.203,0,
501,760.583293947213,7.4777627,,,,,,,,,,,1109298.2,6820307.0,1724058.6,67244.8,29145.277,0,
831,760.5835182503463,7.9441323,,,,33,35,[M+H]+,,2,831;833,759.57622,1674999.8,4575959.0,972785.8,175202.42,101246.19,0,
666,760.583565164972,7.838505,,,,,,,,,,,3150404.5,2027119.0,6855025.5,93639.85,58632.6,0,
1621,766.5341118343497,10.274397,,,,,,,,,,,131528.9,0,104597.48,787509.2,162613.92,0,
1033,766.5346157756395,8.286235,,,,,,,,,,,31923.072,3237.5352,31595.658,1344206.8,14589.767,0,
1184,766.6912520058723,8.527247,,,,,,,,,,,428597.12,444133.2,383937.3,0,0,0,
1324,766.6912742460644,8.789814,,,,,,,,,,,2671348.0,2728212.8,2505870.5,0,0,0,
1637,768.5488394632982,10.284348,,,,,,,,,,,379840.75,130550.75,169779.55,53138.992,63326.965,0,
838,768.5502827318553,7.945155,,,,14,39,[M+Na]+,,2,838;834,745.5611,1051472.2,5988.0186,166850.38,873976.25,1585659.4,0,
439,768.5503513599309,7.2978487,,,,56,,,,,,,205276.78,0,98179.04,66844.66,283319.1,0,
711,768.5505776509123,7.8810196,,,,85,,,,,,,558784.56,7326.4956,140975.98,630776.56,1009955.8,0,
1040,768.5506561016582,8.284282,,,,61,,,,,,,366727.28,26201.934,271281.6,365785.4,595782.06,0,
500,768.5507297837028,7.4910307,,,,16,,,,,,,110234.984,0,43511.4,84044.4,195347.05,0,
685,771.6453858605486,7.82162,,,,,,,,,,,164735.44,21283.238,20331.791,427802.06,68904.46,0,
1329,771.6465566468281,8.821967,,,,,,,,,,,448182.66,415454.94,511184.56,0,0,0,
1387,771.6466957059806,9.016358,,,,112,,,,,,,1587718.0,1804118.9,785017.0,0,0,0,
842,772.583588407176,7.9431176,,,,,,,,,,,409705.16,3761.2056,59209.113,207343.48,554744.0,0,
699,772.5840186300969,7.8388734,,,,,,,,,,,366868.34,0,164969.19,186485.45,591614.9,0,
820,774.598043232281,7.9460435,,,,,,,,,,,1213728.5,523992.3,337999.28,134723.6,5558.2324,0,
689,774.5983692201308,7.844236,,,,,,,,,,,1329919.0,511825.53,1302970.9,71501.54,34405.28,0,
1038,774.5987060020243,8.283305,,,,,,,,,,,271518.5,541115.5,279477.12,10651.756,7179.5923,0,
692,778.3227854959301,7.8375497,,,,85,,,,,,,225980.14,175049.66,460891.22,238000.84,563968.7,659018.06,
421,778.3228227925902,7.28715,,,,,,,,,,,0,0,57136.098,40758.094,332275.06,0,
833,782.5654124068493,7.925537,,,,33,35,[M+Na]+,,2,831;833,759.57622,869884.2,912520.4,716096.56,93491.69,7296.517,0,
715,782.5660938613906,7.845393,,,,9,,,,,,,476472.66,544906.94,435888.97,38758.14,24845.363,0,
1619,782.5663467511567,10.270309,,,,27,,,,,,,216044.88,215557.05,165756.22,0,0,0,
1018,782.5665653482693,8.284002,,,,61,,,,,,,169878.39,319275.53,227114.77,24132.775,0,0,
435,782.5667978101487,7.2984943,,,,11,,,,,,,222237.53,211740.27,155786.4,3837.5835,0,0,
495,782.567209847166,7.47077,,,,89,,,,,,,100621.695,127683.09,77979.02,0,0,0,
1544,784.2364762087327,9.85001,,,,2,,,,,,,2573245.5,2272008.5,0,0,2384682.8,2754618.0,
1547,786.235328971784,9.851911,,,,2,,,,,,,1528581.2,1345847.5,0,0,1389972.1,1609390.4,
1412,786.5847213911962,9.158206,,,,,,,,,,,176992.86,237732.64,225179.36,321046.53,295159.56,611608.0,
806,786.5997770058842,7.9411077,,,,33,36,[M+H]+,,2,806;807,785.59257,2343755.8,1.6504796E7,1486458.2,128638.29,79335.055,0,
667,786.6001429723808,7.8414335,,,,,,,,,,,4724842.0,2787334.5,1.0110406E7,159497.86,78179.42,0,
507,786.6007610727223,7.4708223,,,,,,,,,,,1161973.1,3575172.8,2657248.8,39037.758,11887.244,0,
461,786.6015748472826,7.2941136,,,,,,,,,,,3108448.2,3178545.0,2478166.0,20376.787,0,0,
1545,787.2351970357641,9.85001,,,,2,,,,,,,695181.06,650618.7,0,0,661801.44,569641.56,
707,788.6123600999174,7.843203,,,,,,,,,,,1187339.9,1111176.8,87247.83,2079186.8,158611.44,0,
835,788.6123991355328,7.9440484,,,,108,38,[M+H]+,,2,835;837,787.60509,735050.8,4893999.5,208460.27,961116.25,164230.53,0,
1034,788.6132409023722,8.28232,,,,,,,,,,,116848.41,260099.27,48364.582,224216.28,12987.627,0,
677,793.6264819085737,7.8381896,,,,,,,,,,,111163.35,31126.068,19430.316,303347.2,10670.195,0,
823,794.5657910392123,7.9446464,,,,,,,,,,,524799.25,0,95081.984,148628.78,712999.1,0,
714,794.5659708291146,7.888814,,,,,,,,,,,294792.22,0,37531.25,125831.75,371843.38,0,
999,794.5664084388169,8.28148,,,,,,,,,,,178934.44,0,160452.47,177190.45,392556.25,0,
1183,794.7225076518898,8.522677,,,,,,,,,,,385974.4,253857.83,644976.94,0,0,0,
1327,794.7225639733509,8.816128,,,,,,,,,,,223677.67,556263.56,3082065.5,0,0,0,
1077,794.7225965092372,8.347977,,,,,,,,,,,151593.16,341606.62,321914.12,0,0,0,
716,796.5794301134877,7.8618226,,,,9,,,,,,,427224.94,122025.91,238191.67,22039.547,16790.299,0,
803,796.5794630724893,7.9382195,,,,33,,,,,,,952633.6,310877.12,452871.44,23859.299,6845.296,0,
1039,796.5802871101545,8.288196,,,,61,,,,,,,451584.03,561813.1,451434.72,39083.727,21452.248,0,
1500,799.6775347521892,9.5543165,,,,,,,,,,,672580.9,200353.38,267385.8,0,0,0,
1426,799.6779074326313,9.214583,,,,,,,,,,,272917.34,309462.88,262086.45,0,0,0,
1608,799.6779336418548,10.185591,,,,,,,,,,,294424.53,324957.56,454326.16,266196.4,251864.3,0,
1330,799.6779889688761,8.824363,,,,,,,,,,,346100.84,315270.7,471206.12,0,0,0,
1388,799.678025502811,9.018173,,,,112,,,,,,,1261325.1,1664399.1,1088803.1,0,0,0,
807,808.5818555175123,7.9382067,,,,33,36,[M+Na]+,,2,806;807,785.59257,1181536.5,1396129.6,1047496.44,90750.49,8030.0215,0,
1614,808.5820928576496,10.268172,,,,27,,,,,,,256579.88,305950.5,215867.3,0,0,0,
718,808.5821539033249,7.8806076,,,,9,,,,,,,682153.9,795787.9,639785.7,42363.06,8030.0215,0,
1025,808.582203479907,8.282774,,,,61,,,,,,,205853.61,465335.9,273844.75,16114.393,0,0,
502,808.582686792965,7.4781814,,,,89,,,,,,,184417.53,223600.94,182551.55,0,0,0,
433,808.5835714975447,7.2964973,,,,11,,,,,,,341458.84,344274.44,218757.4,0,0,0,
729,810.5942023239218,7.882573,,,,85,,,,,,,170865.1,241834.61,46103.91,334397.88,32099.598,0,
837,810.5942832157159,7.9421782,,,,108,38,[M+Na]+,,2,835;837,787.60509,334653.44,453603.7,46103.91,576040.8,54478.043,0,
1035,810.5958819617942,8.284274,,,,61,,,,,,,56779.7,172723.27,18376.062,203044.88,7136.308,0,
1628,810.5966370623015,10.293216,,,,,,,,,,,69822.586,149189.39,0,173755.69,0,0,
1571,813.657326165845,10.006641,,,,,,,,,,,0,945044.2,511365.94,0,0,0,
1598,813.6574305606039,10.177946,,,,,,,,,,,0,1130198.1,548681.8,0,0,0,
1521,813.6584373042097,9.787994,,,,,,,,,,,0,260483.2,116481.39,0,0,0,
1562,820.7381190212741,9.983655,,,,,,,,,,,981352.7,830613.56,1305466.8,0,0,0,
1595,820.7381905124075,10.177147,,,,119,91,[M+NH4]+,,2,1591;1595,802.70434,916306.25,799567.4,846833.56,0,0,0,
1517,820.7382289178177,9.741206,,,,,,,,,,,3858732.8,2622156.0,3542944.5,0,0,0,
1445,820.7382731532585,9.30675,,,,,,,,,,,298733.94,208459.0,63369.582,0,0,0,
1573,825.6934410569698,10.023563,,,,,,,,,,,809742.2,779019.4,1037576.8,0,0,0,
1503,825.6935395219494,9.616609,,,,,,,,,,,1761876.5,907538.5,886526.2,0,0,0,
1591,825.6935404157184,10.17118,,,,119,91,[M+Na]+,,2,1591;1595,802.70434,1465558.6,1226580.0,1586704.1,0,0,0,
1599,839.6729033582374,10.177946,,,,,,,,,,,0,1244302.0,581442.56,0,0,0,
1325,848.2708314465797,8.805202,,,,88,,,,,,,930102.6,1007656.1,0,0,813009.7,907433.3,
1516,848.7690305425207,9.708676,,,,,,,,,,,502140.16,288050.4,0,0,5197.1074,0,
1568,848.7691660900867,9.9838085,,,,,,,,,,,410755.7,369899.12,0,0,0,0,
1604,848.7693603754772,10.184004,,,,,,,,,,,753973.2,596954.6,0,0,0,0,
1256,850.2499616853472,8.659234,,,,,,,,,,,448308.4,454431.3,0,0,411849.2,406490.88,
1400,850.2499960089162,9.0773535,,,,,,,,,,,97569.85,105216.94,68977.8,86534.13,96391.93,107091.17,
1525,853.7242662006863,9.794412,,,,,,,,,,,150765.95,109892.04,0,0,0,0,
1574,853.7244225936768,10.025743,,,,,,,,,,,350627.5,318241.53,0,0,0,0,
1607,853.7245780885986,10.186797,,,,,,,,,,,1130748.2,913233.4,0,0,0,0,
1569,867.7039428137117,10.009479,,,,,,,,,,,341999.66,0,190868.16,285516.44,737974.8,0,
1592,867.7040787309468,10.173942,,,,,,,,,,,439970.6,0,395924.8,334797.06,877287.9,0,
1523,867.7041930118615,9.817179,,,,,,,,,,,109683.08,0,119394.52,128043.78,575845.9,0,
1389,887.5693019063865,9.017411,,,,,,,,,,,69852.74,74361.75,103557.28,243652.31,197849.05,490929.75,
1209,898.6238361744859,8.597727,,,,,,,,,,,220681.25,315350.53,237439.86,368128.66,250680.53,470228.66,
1509,906.2584434240142,9.637154,,,,,,,,,,,0,566622.4,564330.94,0,515093.53,704875.75,
1464,906.2586648110225,9.354125,,,,,,,,,,,0,5114644.0,4352401.0,0,4084536.2,5275776.5,
1437,906.2586868961133,9.286093,,,,31,,,,,,,0,9052789.0,1.0125534E7,0,6919499.5,7788795.0,
1505,907.2591384148727,9.639216,,,,,,,,,,,0,477647.1,510565.38,0,446368.97,565752.94,
1436,907.2593522811446,9.287834,,,,,,,,,,,0,7942803.0,6668296.0,0,6047404.5,6762972.0,
1358,908.2377230724688,8.923641,,,,32,,,,,,,2774244.5,2689121.8,0,0,2427853.8,2794665.5,
1438,908.2577023902325,9.286093,,,,31,,,,,,,0,8809442.0,7866488.5,0,5339473.5,6041030.5,
1357,909.2384520717231,8.923641,,,,,,,,,,,1993397.0,1922107.0,0,0,2073092.2,2053476.5,
1466,909.2571846455013,9.354125,,,,,,,,,,,0,2238573.0,1725396.4,0,1793088.9,2303546.8,
1439,909.2572023773635,9.286093,,,,31,,,,,,,0,4945829.5,4410591.0,0,3008856.0,3411464.0,
1441,910.2559770907769,9.289843,,,,31,,,,,,,0,2074087.8,2301031.8,0,1598863.4,1780768.8,
1467,910.2560250335736,9.3737335,,,,,,,,,,,0,1177642.8,360163.0,0,911872.5,1213925.0,
1440,911.256061728167,9.286093,,,,,,,,,,,0,846610.1,729850.25,0,593498.7,722455.0,
1346,924.2679384112342,8.864358,,,,99,,,,,,,103085.125,102460.49,0,0,98579.54,110060.19,
1159,924.2684063153536,8.488699,,,,82,,,,,,,1587381.9,1640885.1,0,66162.64,1344385.9,1522479.2,
1397,924.2689822601687,9.071564,,,,66,,,,,,,288944.4,295344.88,0,0,240111.72,244439.22,
1471,924.2690396871503,9.422376,,,,,,,,,,,74734.79,12027.035,0,48220.203,84686.26,80087.78,
