row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-VPA_1_Run26.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,2024_POS_CC-VPA_3_Run76.mzML Peak area,2024_POS_CC-VPA_2_Run35.mzML Peak area,
362,716.4615652443628,7.012377,,,,,,,,,,,0,274247.5,0,0,0,153982.56,
434,716.4616539474624,7.2994046,,,,132,,,,,,,742379.44,1179628.5,0,0,0,1239320.8,
483,716.4616789223497,7.4687195,,,,,,,,,,,1012026.2,242407.72,0,0,0,397516.66,
782,716.4619215525967,7.937227,,,,81,,,,,,,316458.47,255565.31,0,0,0,253531.84,
1621,716.4622378256717,10.307521,,,,37,,,,,,,171131.2,350048.94,0,0,0,250934.53,
228,716.5089829305862,5.644409,,,,,,,,,,,642122.44,481403.22,812701.3,1154070.8,738361.1,694358.8,
1408,717.599932866206,9.223582,,,,9,,,,,,,0,283619.8,234549.95,0,118913.34,238241.06,
1456,717.5999830190774,9.4387665,,,,,,,,,,,0,0,185573.11,0,39141.926,0,
1379,717.6000158465711,9.022814,,,,,,,,,,,0,1290275.9,837285.94,0,391790.75,348680.88,
1000,718.5010948867894,8.269527,,,,52,,,,,,,19904.104,55495.848,159810.23,176420.39,146134.45,135444.84,
847,718.5013527659318,7.981287,,,,48,,,,,,,3492806.5,5775107.0,5389219.0,3114124.2,4864461.5,7742920.0,
1624,718.5016555569819,10.335202,,,,109,,,,,,,0,0,110272.086,98891.414,94378.42,18405.936,
657,718.5371424580412,7.840416,,,,,,,,,,,59535.547,1348293.1,2.9805176E7,0,587423.2,1075219.1,
437,718.5373186207,7.316024,,,,,,,,,,,379494.28,1244599.4,674036.0,0,502469.1,2116533.5,
794,718.5375885696367,7.939634,,,,88,,,,,,,331073.5,7390466.0,1.5458327E7,0,494628.8,2316118.5,
846,719.5046009897687,7.9804654,,,,48,,,,,,,1283514.1,2428115.0,2265650.8,1297291.0,1832961.0,3190322.8,
822,719.5413703795414,7.945708,,,,,,,,,,,66291.2,1628972.5,4641472.0,0,305629.56,425220.6,
802,720.5146630886778,7.8926163,,,,,,,,,,,130656.96,591792.2,373224.28,844019.3,312133.38,929131.7,
678,720.5163201560534,7.8391433,,,,115,,,,,,,954764.7,1682724.5,2181628.2,1739515.4,2607537.8,2842086.2,
702,726.5029055009478,7.8621187,,,,115,,,,,,,2.5419424E7,1.9884078E7,16111.809,0,30213.55,2.2336826E7,
788,726.5033513517934,7.937649,,,,81,,,,,,,2.7125224E7,2.5281802E7,161182.53,0,58700.53,2.2750484E7,
496,726.5035345580759,7.4754853,,,,,,,,,,,123452.81,3997152.2,0,0,0,2220676.5,
447,726.5037233786551,7.299654,,,,,,,,,,,188157.39,398510.12,3895.5552,0,0,278489.53,
582,726.503778062383,7.684443,,,,,,,,,,,3090965.0,1.2245832E7,0,0,0,9382730.0,
1612,726.5039737685398,10.285134,,,,37,,,,,,,1624082.0,2794781.2,0,0,0,1887285.6,
1026,726.504201244515,8.28143,,,,52,,,,,,,4395174.5,3814179.5,108535.086,0,13138.817,3479028.5,
498,728.5091310570315,7.501868,,,,,,,,,,,4665.068,461661.22,0,0,0,235183.83,
1016,728.5164566923426,8.274685,,,,,,,,,,,0,0,934593.9,0,27281.674,6923.5117,
820,728.5171248590183,7.9246163,,,,,,,,,,,0,0,4079377.0,0,252581.77,41359.223,
1613,728.5172198942075,10.331116,,,,,,,,,,,0,189090.97,416574.3,0,0,0,
668,728.5172526782386,7.8856883,,,,,,,,,,,0,0,3217982.5,0,83846.555,41359.223,
504,728.5174238823901,7.4657474,,,,,,,,,,,0,0,1540399.2,0,61393.926,9118.527,
450,728.5191873041877,7.3026423,,,,,,,,,,,0,59453.586,1347650.5,0,103513.45,48038.84,
825,729.5155128302581,7.938778,,,,,,,,,,,468951.62,457832.78,0,0,5971.5845,422696.34,
700,729.516708903146,7.82605,,,,,,,,,,,344819.03,366041.7,3490.4023,0,7470.748,401336.1,
464,729.5183964694734,7.3722534,,,,,,,,,,,37047.074,48944.203,447227.97,71401.05,82107.62,54708.316,
455,729.5185590689103,7.316793,,,,,,,,,,,33237.89,85253.05,602652.44,92396.375,118164.945,111120.86,
686,732.5532360976661,7.8416047,,,,115,,,,,,,0,5774670.5,8542608.0,0,1960381.1,2271115.5,
1018,732.5533002919028,8.286483,,,,,,,,,,,0,107660.46,1202356.0,0,292442.94,42539.543,
501,732.5534004463865,7.4898624,,,,,,,,,,,0,842945.7,1112348.0,0,910503.7,208193.19,
816,732.5534017110313,7.9426384,,,,88,,,,,,,3123.519,733029.1,5447257.5,0,1279753.0,423597.44,
1626,732.553424834374,10.336209,,,,,,,,,,,0,206036.23,1250798.5,0,184390.02,10803.719,
1564,736.5423553406699,10.071873,,,,8,,,,,,,1662552.0,1935655.1,1881925.2,1885486.6,1364086.2,1531511.4,
1312,736.5720223417178,8.789623,,,,,,,,,,,354721.2,306154.94,425406.94,487550.75,386743.9,341424.16,
1623,740.4826333746971,10.31556,,,,,,,,,,,0,0,56952.03,57285.74,65343.543,27309.244,
840,740.4830854075568,7.962253,,,,112,,,,,,,2116422.5,3558883.8,3417382.0,1102108.5,2946067.8,5088361.0,
821,740.5190537280293,7.9416265,,,,,,,,,,,138319.81,257688.52,1237885.8,0,33332.89,18494.928,
669,740.5195220292956,7.8601656,,,,,,,,,,,137924.28,183948.28,2090882.2,0,23049.857,117513.66,
1595,740.5196831948858,10.290467,,,,,,,,,,,9590.316,324900.6,445138.8,0,101462.695,68799.67,
780,740.6750413076888,7.963159,,,,,,,,,,,11291.439,0,0,0,359099.5,44380.438,
1092,740.6756548944799,8.354572,,,,,,,,,,,385467.94,0,0,0,1634752.5,2436743.8,
1174,740.6758041562753,8.528306,,,,,,,,,,,243836.38,0,0,0,830273.8,1524549.8,
841,741.4864153420066,7.9643345,,,,112,,,,,,,863636.94,1511293.6,1402995.4,428993.03,1220622.2,2142345.0,
708,742.4774402289478,7.877913,,,,,,,,,,,1108891.4,668935.4,0,0,0,180839.75,
1619,742.477779064628,10.305802,,,,37,,,,,,,357803.66,691423.25,0,0,0,436683.12,
571,742.4779571970045,7.684344,,,,,,,,,,,243172.17,1047353.3,0,0,0,902090.56,
817,742.4787277907182,7.9440002,,,,81,,,,,,,1246991.6,1182158.6,0,0,0,1167068.9,
500,742.4797561567675,7.5369134,,,,,,,,,,,3552.059,275575.72,0,0,0,134449.03,
767,742.4987739150396,7.8435993,,,,115,,,,,,,235201.56,330907.1,1550279.8,848546.0,1618450.2,1028853.0,
648,743.4799846376999,7.827511,,,,,,,,,,,301799.12,272867.1,0,0,0,17864.62,
792,743.4802993236527,7.93891,,,,,,,,,,,506456.28,465737.5,0,0,0,467083.16,
509,743.480560629655,7.4886284,,,,,,,,,,,0,108241.42,0,0,0,47348.96,
721,743.5025881904744,7.8449745,,,,,,,,,,,98577.21,199629.4,656093.2,352721.22,679104.75,450697.1,
575,743.5606575295468,7.682041,,,,,,,,,,,135159.5,99855.77,465768.4,687385.25,557834.8,120289.44,
1461,743.6157271825882,9.470505,,,,,,,,,,,0,0,2475289.2,0,1835709.1,58030.188,
1412,743.6162188762228,9.25551,,,,,,,,,,,0,176534.83,82329.97,0,44664.41,52828.19,
775,744.5524508473034,7.9207063,,,,,,,,,,,9061.182,228594.19,915816.7,0,270862.72,110445.875,
1020,744.5527064645973,8.250658,,,,,,,,,,,7177.185,159998.39,7457896.5,0,112976.44,175804.88,
654,744.5529410114591,7.82071,,,,,,,,,,,9061.182,218451.62,304073.97,0,482477.9,26567.7,
1617,744.5532227282871,10.288401,,,,,,,,,,,79500.2,416735.5,2793748.5,0,455288.44,269285.5,
569,744.5559415468304,7.6815133,,,,,,,,,,,23680.91,512623.03,490591.0,0,2707321.5,128639.83,
1028,745.6309015315333,8.286708,,,,,,,,,,,139025.92,0,0,0,764636.44,736298.2,
1634,746.5675395611117,10.319388,,,,,,,,,,,414419.7,3601009.5,313966.62,0,506273.06,362142.8,
1009,746.5677537617332,8.271832,,,,,,,,,,,428637.62,270960.56,555308.25,0,309036.06,172308.62,
797,746.5684219191405,7.9241843,,,,,,,,,,,369942.44,183925.14,496815.1,0,1317185.4,390549.47,
584,746.5686660647589,7.668439,,,,,,,,,,,291716.88,217423.73,1280130.6,0,1176300.8,633846.3,
690,746.5687721055749,7.8587694,,,,115,,,,,,,187672.11,533028.75,807740.7,0,4122067.8,432133.34,
781,747.571668411876,7.924169,,,,,,,,,,,115239.08,58165.016,252133.78,0,565739.5,186011.75,
213,752.399958135163,5.295902,,,,,,,,,,,598757.56,820706.1,825044.6,1024753.75,893255.4,1157168.4,
776,754.5341909868653,7.9246206,,,,,,,,,,,4424.0063,310216.16,3704059.0,0,433897.88,96658.85,
658,754.5346361041509,7.841603,,,,,,,,,,,0,209190.61,2360708.0,0,386313.62,151370.44,
994,754.5347436748027,8.281582,,,,,,,,,,,0,69585.336,1124382.1,0,97930.92,40219.414,
453,754.5349709829941,7.303477,,,,,,,,,,,0,69024.414,115683.95,0,100459.43,28385.3,
1615,754.5351035596337,10.277395,,,,,,,,,,,0,9156.637,559082.3,0,31340.562,0,
1519,758.221296987851,9.84873,,,,11,,,,,,,2.732062E7,3.1891568E7,0,2.9211468E7,2.458281E7,2.4032426E7,
1311,758.5541699791515,8.786828,,,,,,,,,,,314692.2,409660.25,417191.03,552051.9,282889.12,242038.55,
808,760.5827653276488,7.9470086,,,,81,,,,,,,4575959.0,3700.364,175202.42,0,1813379.0,1287458.6,
694,760.583201633681,7.823498,,,,,,,,,,,2027119.0,15994.534,93639.85,0,3429368.5,6189332.0,
493,760.5838283222816,7.475261,,,,,,,,,,,6820307.0,0,67244.8,0,2560895.0,1508732.0,
423,760.583946615698,7.295948,,,,,,,,,,,2374473.8,0,116881.84,0,2676761.0,1461556.0,
1522,761.219661642071,9.84873,,,,11,,,,,,,7787921.0,9091668.0,0,8293216.5,7003686.0,6860505.5,
1523,763.2173488894113,9.84873,,,,11,,,,,,,1282421.5,1492242.9,0,1369632.6,1130225.0,1119770.9,
1596,766.5348902636823,10.276052,,,,,,,,,,,0,130392.3,787509.2,0,116955.586,66966.586,
1021,766.5357013542183,8.286325,,,,,,,,,,,3237.5352,20447.105,1344206.8,0,3549.898,22791.76,
1173,766.6911086357359,8.523629,,,,57,,,,,,,444133.2,0,0,0,528993.8,467450.8,
1093,766.6911267711131,8.3747,,,,,,,,,,,188912.03,0,0,0,344567.56,186391.84,
1313,766.6911891885335,8.792197,,,,,,,,,,,2728212.8,0,0,0,1564246.9,2149801.8,
1610,768.5489764601965,10.283135,,,,,,,,,,,130550.75,445139.06,99219.91,0,154952.45,92695.914,
784,768.5500887296408,7.9387283,,,,,,,,,,,5988.0186,505377.16,873976.25,0,1246363.0,66107.17,
452,768.5501427618175,7.306507,,,,,,,,,,,0,70060.18,66844.66,0,134401.67,30608.082,
680,768.5501855898551,7.863942,,,,115,,,,,,,3717.0068,247878.61,630776.56,0,801459.6,66107.17,
997,768.5505039564207,8.2785015,,,,,,,,,,,26201.934,408055.94,365785.4,0,569376.94,70043.88,
492,768.5506449925581,7.4953003,,,,,,,,,,,0,36793.72,84044.4,0,124301.695,28374.127,
567,768.5556516539939,7.6561174,,,,,,,,,,,44583.035,173644.83,174219.11,0,63811.62,17090.277,
630,771.6453604714027,7.836315,,,,,,,,,,,21283.238,0,427802.06,0,26104.38,3639.6113,
1321,771.6465747768307,8.82214,,,,,,,,,,,436449.2,0,0,0,456510.3,401778.44,
1375,771.6466863148147,9.01954,,,,,,,,,,,1804118.9,0,0,0,1890572.0,888181.6,
1406,771.6467184544831,9.2221155,,,,,,,,,,,114575.91,0,0,0,108820.31,101720.2,
1457,771.6472896954833,9.438994,,,,,,,,,,,0,0,0,0,76719.195,0,
682,778.3227509681554,7.8392124,,,,115,,,,,,,175049.66,320701.38,238000.84,659018.06,680368.3,431854.56,
1604,782.5662610421444,10.275433,,,,67,,,,,,,215557.05,0,0,0,256760.8,157653.58,
810,782.566293332035,7.943515,,,,81,,,,,,,912520.4,0,93491.69,0,929763.56,593301.75,
1031,782.5666313440354,8.286086,,,,52,,,,,,,319275.53,0,24132.775,0,260315.17,174927.83,
697,782.5666320291992,7.843993,,,,115,,,,,,,544906.94,0,38758.14,0,788828.4,399321.06,
448,782.5669050305007,7.3028736,,,,13,,,,,,,211740.27,0,3837.5835,0,359264.2,125263.84,
487,782.5673035598661,7.4707627,,,,59,,,,,,,127683.09,0,0,0,205547.98,59051.895,
1525,784.2364686424597,9.850387,,,,11,,,,,,,2272008.5,3075561.2,0,2754618.0,2197984.5,2025739.5,
1526,785.2372480605463,9.851684,,,,11,,,,,,,1679626.6,2300414.2,0,2053928.8,1666038.8,1492038.8,
1397,786.5847238711036,9.157453,,,,,,,,,,,237732.64,332003.06,321046.53,611608.0,276681.12,215838.22,
807,786.5998758089324,7.9421635,,,,81,,,,,,,1.6504796E7,0,128638.29,0,3246555.8,1739311.0,
684,786.6000532688234,7.842766,,,,,,,,,,,2654328.5,0,159497.86,0,6019755.0,8968940.0,
502,786.6005767546401,7.4685946,,,,,,,,,,,3575172.8,0,39037.758,0,3729811.0,2198636.5,
1528,787.2349827291804,9.850478,,,,11,,,,,,,650618.7,873040.75,0,569641.56,591236.44,500046.4,
811,788.614017550811,7.943404,,,,81,,,,,,,4893999.5,0,961116.25,0,1477746.0,919423.5,
685,788.6140187214979,7.839945,,,,115,,,,,,,1111176.8,0,2079186.8,0,1366934.9,3833624.8,
1022,788.6144191288133,8.284847,,,,52,,,,,,,260099.27,0,224216.28,0,237829.25,133887.27,
671,793.6273013253253,7.837217,,,,,,,,,,,31126.068,0,303347.2,0,3482.8843,0,
835,796.5793822404099,7.946884,,,,81,,,,,,,310877.12,9709.697,23859.299,0,309584.75,271492.06,
1038,796.5797630167178,8.287303,,,,52,,,,,,,561813.1,12577.793,39083.727,0,473565.38,413384.16,
1481,799.6774066625562,9.599929,,,,,,,,,,,200353.38,0,0,0,0,131206.3,
1411,799.67782257314,9.248211,,,,,,,,,,,309462.88,0,0,0,0,198417.98,
1585,799.6778715989291,10.186664,,,,,,,,,,,324957.56,0,266196.4,0,0,269660.75,
1377,799.678020642268,9.02063,,,,,,,,,,,1664399.1,0,0,0,0,1060309.6,
777,808.5817382378199,7.9347563,,,,81,,,,,,,1396129.6,0,90750.49,0,1371438.2,836468.6,
1602,808.5820662343618,10.2731285,,,,67,,,,,,,305950.5,0,0,0,355630.72,199630.84,
705,808.5821313347335,7.867177,,,,115,,,,,,,795787.9,0,42363.06,0,1078015.1,564610.25,
1032,808.5821491795975,8.283627,,,,52,,,,,,,465335.9,0,16114.393,0,333763.53,229794.89,
497,808.5827024784736,7.4756017,,,,59,,,,,,,223600.94,0,0,0,225075.56,113286.875,
441,808.5838398806692,7.30195,,,,13,,,,,,,344274.44,0,0,0,365925.97,176866.08,
706,810.5960895288607,7.8464584,,,,115,,,,,,,241834.61,0,334397.88,0,528288.94,302870.56,
791,810.5961692573208,7.9397287,,,,81,,,,,,,453603.7,0,576040.8,0,612230.06,425401.3,
1030,810.5967031544802,8.284847,,,,52,,,,,,,172723.27,0,203044.88,0,162010.34,142279.86,
1606,810.5970373745021,10.279961,,,,67,,,,,,,149189.39,0,173755.69,0,182473.4,125191.04,
1551,813.6571460817026,10.012174,,,,,,,,,,,945044.2,677513.44,0,0,0,739027.6,
1571,813.657209557808,10.174592,,,,72,,,,,,,1130198.1,729512.5,0,0,0,784599.6,
1504,813.6578328407827,9.770455,,,,,,,,,,,260483.2,221156.6,0,0,0,218476.33,
1542,820.7380490819908,9.980135,,,,,,,,,,,830613.56,0,0,0,0,788894.3,
1572,820.7381301625351,10.175244,,,,,,,,,,,799567.4,0,0,0,0,579409.2,
1498,820.7381733910983,9.740821,,,,,,,,,,,2622156.0,0,0,0,0,2193165.8,
1428,820.738175265264,9.303032,,,,,,,,,,,208459.0,0,0,0,0,126919.19,
1552,825.6933375520036,10.020469,,,,,,,,,,,779019.4,0,0,0,0,780368.2,
1575,825.693438595895,10.177713,,,,,,,,,,,1226580.0,0,0,0,0,1128881.8,
1485,825.6934403661763,9.620421,,,,,,,,,,,907538.5,0,0,0,0,716962.94,
1550,839.6725888952233,10.011735,,,,,,,,,,,156129.2,168303.45,0,0,0,70478.5,
1577,839.6727198353525,10.179099,,,,72,,,,,,,1244302.0,808086.0,0,0,0,1087037.1,
1515,848.2698290849,9.826175,,,,,,,,,,,69144.27,58666.18,0,57122.004,57377.29,56612.277,
1315,848.2708391261631,8.80161,,,,42,,,,,,,1007656.1,998596.94,0,907433.3,819668.1,731214.0,
1242,850.249955555825,8.659388,,,,,,,,,,,454431.3,415517.66,0,406490.88,462022.12,374353.34,
1388,850.2500185926292,9.077977,,,,,,,,,,,105216.94,98843.07,86534.13,107091.17,101906.445,78187.9,
1316,850.2708847859722,8.802696,,,,42,,,,,,,635812.6,646147.9,0,558590.1,528023.1,469719.16,
1555,853.7243405910139,10.027603,,,,,,,,,,,318241.53,0,0,0,0,0,
1506,853.7243778573268,9.799058,,,,,,,,,,,109892.04,0,0,0,0,0,
1582,853.7245502332466,10.183779,,,,,,,,,,,913233.4,0,0,0,0,0,
1376,887.569300909371,9.019684,,,,,,,,,,,74361.75,277859.84,243652.31,490929.75,184806.31,129769.02,
1203,898.6237584245331,8.593404,,,,,,,,,,,315350.53,289305.0,368128.66,470228.66,298312.94,334742.06,
1488,906.2584627413366,9.637563,,,,,,,,,,,551943.75,0,0,704875.75,459371.34,0,
1446,906.2586716417318,9.375579,,,,,,,,,,,4596279.5,0,0,5275776.5,3828878.8,0,
1419,906.2587060230113,9.285336,,,,4,,,,,,,9052789.0,0,0,7788795.0,7210468.0,0,
1486,907.2591523187294,9.637563,,,,,,,,,,,464608.78,0,0,552400.0,388806.44,0,
1418,907.2593616692751,9.287658,,,,,,,,,,,7942803.0,0,0,6762972.0,6278600.5,0,
1346,908.2377309357768,8.92389,,,,75,,,,,,,2689121.8,2876090.2,0,2794665.5,2464909.0,2329539.0,
1487,908.2576506617265,9.634945,,,,,,,,,,,426072.22,0,0,537028.25,352007.0,0,
1420,908.2577123687811,9.285336,,,,4,,,,,,,8809442.0,0,0,6041030.5,5579396.0,0,
1448,909.2571673878698,9.375579,,,,,,,,,,,2009357.5,0,0,2303546.8,1657344.4,0,
1421,909.2571814141038,9.285336,,,,4,,,,,,,4945829.5,0,0,3411464.0,3134488.5,0,
1489,909.2572125322025,9.637563,,,,,,,,,,,240708.11,0,0,277739.84,165171.31,0,
1424,910.2559475444888,9.290334,,,,4,,,,,,,2074087.8,0,0,1780768.8,1647215.0,0,
1449,910.2560096598273,9.375579,,,,,,,,,,,1057486.8,0,0,1213925.0,856184.5,0,
1423,911.2560938018678,9.287969,,,,,,,,,,,846610.1,0,0,722455.0,631893.2,0,
1336,924.2679954150914,8.86515,,,,121,,,,,,,102460.49,106901.805,0,110060.19,89284.9,83941.46,
1149,924.2684652404674,8.486077,,,,101,,,,,,,1640885.1,1650375.5,66162.64,1522479.2,1464129.5,1346846.8,
1384,924.2690139951985,9.071947,,,,77,,,,,,,295344.88,258424.39,0,244439.22,245159.52,184202.7,
1451,924.2691063151831,9.420227,,,,,,,,,,,12027.035,0,48220.203,80087.78,81649.13,0,
1144,925.2695080474068,8.488041,,,,,,,,,,,1404741.8,1443003.1,39397.598,1317066.6,1254032.4,1180464.6,
1382,925.2697423653065,9.070902,,,,,,,,,,,251782.08,234272.55,0,222821.16,214018.69,150625.61,
1385,926.2681087704071,9.071947,,,,77,,,,,,,219328.17,190464.84,0,186245.25,177024.28,136049.62,
1387,927.2681511596514,9.073685,,,,77,,,,,,,100033.625,103463.664,0,93078.08,89947.62,72624.16,
289,959.6089503641275,6.4077377,,,,36,,,,,,,206118.98,579552.2,610481.4,611287.4,734580.75,540269.7,
273,959.6090038429855,6.303554,,,,,,,,,,,9314.742,34142.746,38872.48,47517.28,52341.367,41853.67,
1297,980.277569625447,8.772807,,,,62,,,,,,,0,1.8743716E7,0,1.2496813E7,0,9900077.0,
1586,980.2776221561261,10.192017,,,,,,,,,,,0,0,708186.44,0,0,0,
1298,981.2783076032064,8.772807,,,,62,,,,,,,0,1.2544334E7,0,1.180889E7,0,9388290.0,
1558,982.2567439588305,10.026552,,,,,,,,,,,1034944.8,842735.7,0,587701.06,550346.2,532257.2,
1299,982.2767966465912,8.772807,,,,62,,,,,,,0,1.6399536E7,0,1.0845407E7,0,8760681.0,
1556,983.2574236367269,10.027674,,,,,,,,,,,704273.8,775676.0,0,604480.44,569544.25,537177.25,
1300,983.276446256541,8.772807,,,,62,,,,,,,0,9902330.0,0,6589329.0,0,5256712.5,
1392,998.2878066400721,9.113561,,,,120,,,,,,,878309.44,834212.6,34953.19,751648.9,698005.4,640520.06,
1478,998.2878123381755,9.587497,,,,,,,,,,,93581.81,88985.57,0,90765.45,76129.484,49907.434,
1391,999.2888248853393,9.110725,,,,,,,,,,,839418.2,782826.5,37282.734,704649.8,664325.25,606447.7,
1470,1047.8767780652395,9.508195,,,,,,,,,,,118201.23,70124.27,514320.9,777619.7,494280.25,153625.33,
1511,1072.3062490699622,9.8157835,,,,44,,,,,,,446182.44,391117.5,26227.004,366259.97,406855.6,440983.6,
1328,1072.3074619614015,8.8459425,,,,60,,,,,,,3447660.5,3510184.2,739739.6,3448946.5,2970711.5,2741658.0,
1509,1073.3072728924901,9.815764,,,,44,,,,,,,463355.8,411469.25,31447.975,371646.44,418443.1,441460.62,
1329,1073.3082223131896,8.8459425,,,,60,,,,,,,3529820.8,3537213.5,766369.4,3541539.2,3066325.5,2834025.8,
1507,1074.3065084442064,9.813165,,,,44,,,,,,,462519.3,384696.97,24603.07,359893.6,401499.06,423212.84,
1330,1074.3067651717085,8.846097,,,,60,,,,,,,3410547.0,3468819.8,741565.9,3404014.5,2947187.8,2722712.0,
1484,1099.9086143195207,9.607245,,,,,,,,,,,107899.8,141385.1,292752.12,490832.9,277388.44,125895.086,
1557,1103.939863640549,10.027416,,,,,,,,,,,166125.77,284014.1,306115.28,482332.6,350477.88,262494.28,
1566,1103.9398784293026,10.137437,,,,,,,,,,,154485.89,197892.52,193159.55,256031.58,225405.36,186473.44,
1303,1128.3157036319938,8.727951,,,,,,,,,,,514320.06,0,0,2084271.8,0,535057.8,
1545,1128.3157662096219,9.985196,,,,,,,,,,,0,0,966143.75,870125.56,0,0,
1579,1128.3157790586229,10.180822,,,,,,,,,,,0,0,423331.06,416915.94,0,0,
1501,1128.3157914199733,9.761656,,,,,,,,,,,0,0,2313284.0,2009144.9,0,0,
1466,1128.315864360589,9.437935,,,,,,,,,,,0,0,201748.8,104394.62,0,0,
1304,1129.3164284450343,8.769023,,,,,,,,,,,755880.94,0,0,1386968.1,0,454702.6,
1546,1129.3164721903609,9.985196,,,,,,,,,,,0,0,1065583.8,1014142.2,0,0,
1502,1129.3164811207134,9.761656,,,,,,,,,,,0,0,2548459.5,2149864.0,0,0,
1576,1129.3165554825769,10.178204,,,,,,,,,,,0,0,451390.34,466107.03,0,0,
1568,1129.9556603373783,10.1679535,,,,79,,,,,,,390116.47,533785.25,552676.4,740728.9,611775.1,515124.2,
1468,1130.3138865191263,9.464006,,,,,,,,,,,0,0,297198.72,108165.6,0,0,
1503,1130.3146656342856,9.766403,,,,,,,,,,,0,0,2587342.8,2310621.2,0,0,
1573,1130.315022727259,10.175413,,,,,,,,,,,0,0,457397.6,468303.0,0,0,
1305,1130.315061577795,8.744147,,,,,,,,,,,556378.4,0,0,1997392.6,0,101544.49,
1547,1130.3150732276067,9.985196,,,,,,,,,,,0,0,1048189.0,997876.44,0,0,
1569,1130.9590579508756,10.166101,,,,,,,,,,,275613.53,392504.97,401968.97,545508.1,445864.3,376080.44,
1505,1131.3137957051467,9.77281,,,,,,,,,,,0,0,1765237.2,1617247.9,0,0,
1580,1131.3147964802802,10.182768,,,,,,,,,,,0,0,280904.9,328364.94,0,0,
383,1133.5854350491497,7.0734477,,,,25,,,,,,,1895881.4,2089496.6,2485677.0,2896115.2,2336324.2,2701574.8,
1531,1146.3259965836855,9.873578,,,,2,,,,,,,990394.56,944304.4,410422.06,883414.1,842132.06,864500.75,
1532,1147.3266667209998,9.873651,,,,2,,,,,,,1065324.1,1033724.94,443739.9,965886.06,920400.5,958881.2,
1533,1148.3255980463994,9.876461,,,,2,,,,,,,1079497.6,1003827.9,451327.88,950268.2,928887.9,948305.06,
1578,1155.9713229923975,10.181233,,,,79,,,,,,,379177.28,556147.3,618971.6,793386.25,665112.56,576288.25,
1445,1170.0129640221603,9.366679,,,,,,,,,,,136531.3,91738.45,282630.53,567543.7,272746.66,94195.875,
